CoreID,TreeID,plot.id,Site,tree.number,species,canopy.class,live.dead,dbh,stems,total.cores,core.id,pith.present,pith.yr,inner.present,inner.measured,outer.measured,bark.present,inner.dated,outer.dated,dated,Notes,zombie
HOW3029S,HOW3029,3,HOW,029,,,,,1,2,S,NA,NA,1862,1862,2013,Y,1862,2013,Y,,
HOW3030N,HOW3030,3,HOW,030,,,,,1,2,N,NA,NA,1832,1832,2013,Y,1832,2013,Y,,
HOW3030S,HOW3030,3,HOW,030,,,,,1,2,S,NA,NA,1832,1832,2013,Y,1832,2013,Y,,
HOW3031E,HOW3031,3,HOW,031,,,,,1,2,E,NA,NA,1899,1899,2013,Y,1899,2013,Y,,
HOW3031W,HOW3031,3,HOW,031,,,,,1,2,W,NA,NA,1899,1899,2013,Y,1899,2013,Y,,
HOW3032N,HOW3032,3,HOW,032,,,,,1,2,N,NA,NA,1924,1924,2013,Y,1924,2013,Y,,
HOW3032W,HOW3032,3,HOW,032,,,,,1,2,W,NA,NA,1931,1931,2012,Y,1931,2012,Y,,
HOW3033E,HOW3033,3,HOW,033,,,,,1,2,E,NA,NA,1834,1834,2013,Y,1834,2013,Y,,
HOW3033W,HOW3033,3,HOW,033,,,,,1,2,W,NA,NA,1826,1826,2013,Y,1826,2013,Y,,
HOW3034E,HOW3034,3,HOW,034,,,,,1,2,E,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
HOW3034W,HOW3034,3,HOW,034,,,,,1,2,W,NA,NA,1848,1848,2012,Y,1848,2012,Y,,
HOW3035E,HOW3035,3,HOW,035,,,,,1,2,E,NA,NA,1936,1936,2013,Y,1936,2013,Y,,
HOW3035W,HOW3035,3,HOW,035,,,,,1,2,W,NA,NA,1940,1940,2013,Y,1940,2013,Y,,
HOW3036E,HOW3036,3,HOW,036,,,,,1,2,E,NA,NA,1942,1942,2011,Y,1942,2011,Y,,
HOW3036W,HOW3036,3,HOW,036,,,,,1,2,W,NA,NA,1943,1943,2013,Y,1943,2013,Y,,
HOW3037E,HOW3037,3,HOW,037,,,,,1,2,E,NA,NA,1854,1854,2013,Y,1854,2013,Y,,
HOW3037W,HOW3037,3,HOW,037,,,,,1,2,W,NA,NA,1851,1851,2013,Y,1851,2013,Y,,
HOW3038E,HOW3038,3,HOW,038,,,,,1,2,E,NA,NA,1923,1923,2013,Y,1923,2013,Y,,
HOW3038W,HOW3038,3,HOW,038,,,,,1,2,W,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW3039E,HOW3039,3,HOW,039,,,,,1,2,E,NA,NA,1931,1931,2013,Y,1931,2013,Y,,
HOW3039W,HOW3039,3,HOW,039,,,,,1,2,W,NA,NA,1931,1931,2013,Y,1931,2013,Y,,
HOW3040N,HOW3040,3,HOW,040,,,,,1,2,N,NA,NA,1934,1934,2013,Y,1934,2013,Y,,
HOW3040S,HOW3040,3,HOW,040,,,,,1,2,S,NA,NA,1934,1934,2013,Y,1934,2013,Y,,
HOW3041E,HOW3041,3,HOW,041,,,,,1,2,E,NA,NA,1937,1937,2013,Y,1937,2013,Y,,
HOW3041W,HOW3041,3,HOW,041,,,,,1,2,W,NA,NA,1939,1939,2013,Y,1939,2013,Y,,
HOW3042N,HOW3042,3,HOW,042,,,,,1,2,N,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
HOW3042S,HOW3042,3,HOW,042,,,,,1,2,S,NA,NA,1930,1930,2013,Y,1930,2013,Y,,
HOW3043E,HOW3043,3,HOW,043,,,,,1,2,E,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW3043W,HOW3043,3,HOW,043,,,,,1,2,W,NA,NA,1902,1902,2013,Y,1902,2013,Y,,
HOW3044N,HOW3044,3,HOW,044,,,,,1,2,N,NA,NA,1915,1915,2013,Y,1915,2013,Y,,
HOW3044S,HOW3044,3,HOW,044,,,,,1,2,S,NA,NA,1929,1929,2013,Y,1929,2013,Y,,
HOW3045W,HOW3045,3,HOW,045,,,,,1,2,W,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW3046N,HOW3046,3,HOW,046,,,,,1,2,N,NA,NA,1888,1888,2013,Y,1888,2013,Y,,
HOW3046S,HOW3046,3,HOW,046,,,,,1,2,S,NA,NA,1886,1886,2013,Y,1886,2013,Y,,
HOW3047E,HOW3047,3,HOW,047,,,,,1,2,E,NA,NA,1880,1880,2013,Y,1880,2013,Y,,
HOW3048N,HOW3048,3,HOW,048,,,,,1,2,N,NA,NA,1918,1918,2013,Y,1918,2013,Y,,
HOW3048S,HOW3048,3,HOW,048,,,,,1,2,S,NA,NA,1919,1919,2012,Y,1919,2012,Y,,
HOW3049N,HOW3049,3,HOW,049,,,,,1,2,N,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
HOW3049S,HOW3049,3,HOW,049,,,,,1,2,S,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
HOW3050E,HOW3050,3,HOW,050,,,,,1,2,E,NA,NA,1866,1866,2013,Y,1866,2013,Y,,
HOW3050W,HOW3050,3,HOW,050,,,,,1,2,W,NA,NA,1930,1930,2013,Y,1930,2013,Y,,
HOW3051E,HOW3051,3,HOW,051,,,,,1,2,E,NA,NA,1922,1922,2011,Y,1922,2011,Y,,
HOW3051W,HOW3051,3,HOW,051,,,,,1,2,W,NA,NA,1921,1921,2013,Y,1921,2013,Y,,
HOW3052N,HOW3052,3,HOW,052,,,,,1,2,N,NA,NA,1892,1892,2013,Y,1892,2013,Y,,
HOW3053E,HOW3053,3,HOW,053,,,,,1,2,E,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
HOW3053W,HOW3053,3,HOW,053,,,,,1,2,W,NA,NA,1954,1954,2013,Y,1954,2013,Y,,
HOW3054E,HOW3054,3,HOW,054,,,,,1,2,E,NA,NA,1862,1862,2013,Y,1862,2013,Y,,
HOW3054W,HOW3054,3,HOW,054,,,,,1,2,W,NA,NA,1863,1863,2013,Y,1863,2013,Y,,
HOW3055N,HOW3055,3,HOW,055,,,,,1,2,N,NA,NA,1948,1948,2013,Y,1948,2013,Y,,
HOW3055S,HOW3055,3,HOW,055,,,,,1,2,S,NA,NA,1922,1922,2013,Y,1922,2013,Y,,
HOW3056N,HOW3056,3,HOW,056,,,,,1,2,N,NA,NA,1886,1886,2013,Y,1886,2013,Y,,
HOW3056S,HOW3056,3,HOW,056,,,,,1,2,S,NA,NA,1886,1886,2010,Y,1886,2010,Y,,
HOW3057N,HOW3057,3,HOW,057,,,,,1,2,N,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
HOW3057S,HOW3057,3,HOW,057,,,,,1,2,S,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
HOW3058E,HOW3058,3,HOW,058,,,,,1,2,E,NA,NA,1908,1908,2013,Y,1908,2013,Y,,
HOW3058W,HOW3058,3,HOW,058,,,,,1,2,W,NA,NA,1969,1969,2013,Y,1969,2013,Y,,
HOW3059E,HOW3059,3,HOW,059,,,,,1,2,E,NA,NA,1934,1934,1991,Y,1934,1991,Y,,
HOW3059W,HOW3059,3,HOW,059,,,,,1,2,W,NA,NA,1933,1933,2013,Y,1933,2013,Y,,
HOW3060N,HOW3060,3,HOW,060,,,,,1,2,N,NA,NA,1905,1905,2013,Y,1905,2013,Y,,
HOW3060S,HOW3060,3,HOW,060,,,,,1,2,S,NA,NA,1905,1905,2013,Y,1905,2013,Y,,
HOW3061E,HOW3061,3,HOW,061,,,,,1,2,E,NA,NA,1890,1890,2013,Y,1890,2013,Y,,
HOW3061S,HOW3061,3,HOW,061,,,,,1,2,S,NA,NA,1925,1925,2013,Y,1925,2013,Y,,
HOW3062N,HOW3062,3,HOW,062,,,,,1,2,N,NA,NA,1916,1916,2011,Y,1916,2011,Y,,
HOW3062S,HOW3062,3,HOW,062,,,,,1,2,S,NA,NA,1915,1915,2011,Y,1915,2011,Y,,
HOW3063N,HOW3063,3,HOW,063,,,,,1,2,N,NA,NA,1919,1919,2013,Y,1919,2013,Y,,
HOW3063S,HOW3063,3,HOW,063,,,,,1,2,S,NA,NA,1919,1919,2013,Y,1919,2013,Y,,
HOW3064E,HOW3064,3,HOW,064,,,,,1,2,E,NA,NA,1948,1948,2013,Y,1948,2013,Y,,
HOW3064W,HOW3064,3,HOW,064,,,,,1,2,W,NA,NA,1936,1936,2013,Y,1936,2013,Y,,
HOW3065E,HOW3065,3,HOW,065,,,,,1,2,E,NA,NA,1862,1862,2013,Y,1862,2013,Y,,
HOW3065W,HOW3065,3,HOW,065,,,,,1,2,W,NA,NA,1862,1862,2013,Y,1862,2013,Y,,
HOW3066N,HOW3066,3,HOW,066,,,,,1,2,N,NA,NA,1849,1849,2013,Y,1849,2013,Y,,
HOW3066S,HOW3066,3,HOW,066,,,,,1,2,S,NA,NA,1849,1849,2013,Y,1849,2013,Y,,
HOW3067N,HOW3067,3,HOW,067,,,,,1,2,N,NA,NA,1926,1926,2013,Y,1926,2013,Y,,
HOW3067S,HOW3067,3,HOW,067,,,,,1,2,S,NA,NA,1903,1903,2013,Y,1903,2013,Y,,
HOW3068N,HOW3068,3,HOW,068,,,,,1,2,N,NA,NA,1864,1864,2013,Y,1864,2013,Y,,
HOW3069N,HOW3069,3,HOW,069,,,,,1,2,N,NA,NA,1886,1886,2011,Y,1886,2011,Y,,
HOW3069S,HOW3069,3,HOW,069,,,,,1,2,S,NA,NA,1886,1886,2010,Y,1886,2010,Y,,
HOW3070N,HOW3070,3,HOW,070,,,,,1,2,N,NA,NA,1875,1875,2012,Y,1875,2012,Y,,
HOW3071N,HOW3071,3,HOW,071,,,,,1,2,N,NA,NA,1857,1857,2013,Y,1857,2013,Y,,
HOW3071S,HOW3071,3,HOW,071,,,,,1,2,S,NA,NA,1929,1929,2013,Y,1929,2013,Y,,
HOW3072N,HOW3072,3,HOW,072,,,,,1,2,N,NA,NA,1862,1862,2013,Y,1862,2013,Y,,
HOW3072S,HOW3072,3,HOW,072,,,,,1,2,S,NA,NA,1930,1930,2013,Y,1930,2013,Y,,
HOW3073E,HOW3073,3,HOW,073,,,,,1,2,E,NA,NA,1847,1847,2013,Y,1847,2013,Y,,
HOW3073W,HOW3073,3,HOW,073,,,,,1,2,W,NA,NA,1888,1888,2013,Y,1888,2013,Y,,
HOW3074N,HOW3074,3,HOW,074,,,,,1,2,N,NA,NA,1859,1859,2008,Y,1859,2008,Y,,
HOW3074S,HOW3074,3,HOW,074,,,,,1,2,S,NA,NA,1859,1859,2007,Y,1859,2007,Y,,
HOW3075E,HOW3075,3,HOW,075,,,,,1,2,E,NA,NA,1884,1884,2013,Y,1884,2013,Y,,
HOW3075W,HOW3075,3,HOW,075,,,,,1,2,W,NA,NA,1884,1884,2013,Y,1884,2013,Y,,
HOW3076E,HOW3076,3,HOW,076,,,,,1,2,E,NA,NA,1881,1881,2013,Y,1881,2013,Y,,
HOW3076W,HOW3076,3,HOW,076,,,,,1,2,W,NA,NA,1879,1879,2013,Y,1879,2013,Y,,
HOW3077N,HOW3077,3,HOW,077,,,,,1,2,N,NA,NA,1895,1895,2013,Y,1895,2013,Y,,
HOW3077S,HOW3077,3,HOW,077,,,,,1,2,S,NA,NA,1895,1895,2013,Y,1895,2013,Y,,
HOW3078N,HOW3078,3,HOW,078,,,,,1,2,N,NA,NA,1874,1874,2013,Y,1874,2013,Y,,
HOW3078S,HOW3078,3,HOW,078,,,,,1,2,S,NA,NA,1858,1858,2013,Y,1858,2013,Y,,
HOW3079E,HOW3079,3,HOW,079,,,,,1,2,E,NA,NA,1863,1863,2012,Y,1863,2012,Y,,
HOW3079W,HOW3079,3,HOW,079,,,,,1,2,W,NA,NA,1864,1864,2009,Y,1864,2009,Y,,
HOW3080E,HOW3080,3,HOW,080,,,,,1,2,E,NA,NA,1940,1940,2013,Y,1940,2013,Y,,
HOW3080W,HOW3080,3,HOW,080,,,,,1,2,W,NA,NA,1940,1940,2013,Y,1940,2013,Y,,
HOW3081E,HOW3081,3,HOW,081,,,,,1,2,E,NA,NA,1956,1956,2012,Y,1956,2012,Y,,
HOW3081W,HOW3081,3,HOW,081,,,,,1,2,W,NA,NA,1957,1957,2012,Y,1957,2012,Y,,
HOW3082E,HOW3082,3,HOW,082,,,,,1,2,E,NA,NA,1920,1920,2013,Y,1920,2013,Y,,
HOW3082W,HOW3082,3,HOW,082,,,,,1,2,W,NA,NA,1915,1915,2013,Y,1915,2013,Y,,
HOW3083N,HOW3083,3,HOW,083,,,,,1,2,N,NA,NA,1897,1897,2013,Y,1897,2013,Y,,
HOW3083S,HOW3083,3,HOW,083,,,,,1,2,S,NA,NA,1870,1870,2012,Y,1870,2012,Y,,
HOW3084N,HOW3084,3,HOW,084,,,,,1,2,N,NA,NA,1889,1889,2013,Y,1889,2013,Y,,
HOW3084S,HOW3084,3,HOW,084,,,,,1,2,S,NA,NA,1865,1865,2013,Y,1865,2013,Y,,
HOW3085E,HOW3085,3,HOW,085,,,,,1,2,E,NA,NA,1920,1920,2012,Y,1920,2012,Y,,
HOW3085W,HOW3085,3,HOW,085,,,,,1,2,W,NA,NA,1921,1921,2013,Y,1921,2013,Y,,
HOW3086N,HOW3086,3,HOW,086,,,,,1,2,N,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW3086S,HOW3086,3,HOW,086,,,,,1,2,S,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
HOW3087E,HOW3087,3,HOW,087,,,,,1,2,E,NA,NA,1956,1956,2012,Y,1956,2012,Y,,
HOW3087W,HOW3087,3,HOW,087,,,,,1,2,W,NA,NA,1957,1957,2012,Y,1957,2012,Y,,
HOW3088E,HOW3088,3,HOW,088,,,,,1,2,E,NA,NA,1912,1912,2013,Y,1912,2013,Y,,
HOW3088W,HOW3088,3,HOW,088,,,,,1,2,W,NA,NA,1905,1905,2013,Y,1905,2013,Y,,
TP1001E,TP1001,1,TP,001,,,,,1,2,E,NA,NA,1955,1955,2012,Y,1955,2012,Y,,
TP1001S,TP1001,1,TP,001,,,,,1,2,S,NA,NA,1955,1955,2012,Y,1955,2012,Y,,
TP1001W,TP1001,1,TP,001,,,,,1,2,W,NA,NA,1957,1957,2012,Y,1957,2012,Y,,
TP1002E,TP1002,1,TP,002,,,,,1,2,E,NA,NA,1967,1967,2013,Y,1967,2013,Y,,
TP1002N,TP1002,1,TP,002,,,,,1,2,N,NA,NA,1970,1970,2013,Y,1970,2013,Y,,
TP1002W,TP1002,1,TP,002,,,,,1,2,W,NA,NA,1963,1963,2013,Y,1963,2013,Y,,
TP1003E,TP1003,1,TP,003,,,,,1,2,E,NA,NA,1898,1898,2012,Y,1898,2012,Y,,
TP1003N,TP1003,1,TP,003,,,,,1,2,N,NA,NA,1901,1901,2012,Y,1901,2012,Y,,
TP1003S,TP1003,1,TP,003,,,,,1,2,S,NA,NA,1904,1904,2012,Y,1904,2012,Y,,
TP1004E,TP1004,1,TP,004,,,,,1,2,E,NA,NA,1959,1959,2013,Y,1959,2013,Y,,
TP1004N,TP1004,1,TP,004,,,,,1,2,N,NA,NA,1963,1963,2013,Y,1963,2013,Y,,
TP1004S,TP1004,1,TP,004,,,,,1,2,S,NA,NA,1957,1957,2013,Y,1957,2013,Y,,
TP1005E,TP1005,1,TP,005,,,,,1,2,E,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
TP1005N,TP1005,1,TP,005,,,,,1,2,N,NA,NA,1973,1973,2013,Y,1973,2013,Y,,
TP1006E,TP1006,1,TP,006,,,,,1,2,E,NA,NA,1956,1956,2012,Y,1956,2012,Y,,
TP1006N,TP1006,1,TP,006,,,,,1,2,N,NA,NA,1952,1952,2012,Y,1952,2012,Y,,
TP1006S,TP1006,1,TP,006,,,,,1,2,S,NA,NA,1951,1951,2012,Y,1951,2012,Y,,
TP1007E,TP1007,1,TP,007,,,,,1,2,E,NA,NA,1952,1952,2012,Y,1952,2012,Y,,
TP1007N,TP1007,1,TP,007,,,,,1,2,N,NA,NA,1953,1953,2012,Y,1953,2012,Y,,
TP1007W,TP1007,1,TP,007,,,,,1,2,W,NA,NA,1952,1952,2012,Y,1952,2012,Y,,
TP1008N,TP1008,1,TP,008,,,,,1,2,N,NA,NA,1925,1925,2012,Y,1925,2012,Y,,
TP1008S,TP1008,1,TP,008,,,,,1,2,S,NA,NA,1906,1906,1966,Y,1906,1966,Y,,
TP1008W,TP1008,1,TP,008,,,,,1,2,W,NA,NA,1924,1924,2012,Y,1924,2012,Y,,
TP1009E,TP1009,1,TP,009,,,,,1,2,E,NA,NA,1974,1974,2013,Y,1974,2013,Y,,
TP1009N,TP1009,1,TP,009,,,,,1,2,N,NA,NA,1974,1974,2013,Y,1974,2013,Y,,
TP1009S,TP1009,1,TP,009,,,,,1,2,S,NA,NA,1974,1974,2013,Y,1974,2013,Y,,
TP1009W,TP1009,1,TP,009,,,,,1,2,W,NA,NA,1974,1974,2013,Y,1974,2013,Y,,
TP1011E,TP1011,1,TP,011,,,,,1,2,E,NA,NA,1907,1907,2012,Y,1907,2012,Y,,
TP1011N,TP1011,1,TP,011,,,,,1,2,N,NA,NA,1907,1907,2012,Y,1907,2012,Y,,
TP1011W,TP1011,1,TP,011,,,,,1,2,W,NA,NA,1923,1923,2012,Y,1923,2012,Y,,
TP1012E,TP1012,1,TP,012,,,,,1,2,E,NA,NA,1908,1908,2013,Y,1908,2013,Y,,
TP1012N,TP1012,1,TP,012,,,,,1,2,N,NA,NA,1898,1898,2013,Y,1898,2013,Y,,
TP1012S,TP1012,1,TP,012,,,,,1,2,S,NA,NA,1908,1908,2013,Y,1908,2013,Y,,
TP1013E,TP1013,1,TP,013,,,,,1,2,E,NA,NA,1949,1949,2013,Y,1949,2013,Y,,
TP1013S,TP1013,1,TP,013,,,,,1,2,S,NA,NA,1954,1954,2013,Y,1954,2013,Y,,
TP1013W,TP1013,1,TP,013,,,,,1,2,W,NA,NA,1950,1950,2013,Y,1950,2013,Y,,
TP1014E,TP1014,1,TP,014,,,,,1,2,E,NA,NA,1898,1898,2011,Y,1898,2011,Y,,
TP1014W,TP1014,1,TP,014,,,,,1,2,W,NA,NA,1898,1898,2012,Y,1898,2012,Y,,
TP1015E,TP1015,1,TP,015,,,,,1,2,E,NA,NA,1897,1897,2012,Y,1897,2012,Y,,
TP1015N,TP1015,1,TP,015,,,,,1,2,N,NA,NA,1897,1897,2012,Y,1897,2012,Y,,
TP1015S,TP1015,1,TP,015,,,,,1,2,S,NA,NA,1920,1920,2012,Y,1920,2012,Y,,
TP1016E,TP1016,1,TP,016,,,,,1,2,E,NA,NA,1967,1967,2013,Y,1967,2013,Y,,
TP1016N,TP1016,1,TP,016,,,,,1,2,N,NA,NA,1968,1968,2013,Y,1968,2013,Y,,
TP1016W,TP1016,1,TP,016,,,,,1,2,W,NA,NA,1967,1967,2013,Y,1967,2013,Y,,
TP1017N,TP1017,1,TP,017,,,,,1,2,N,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
TP1017S,TP1017,1,TP,017,,,,,1,2,S,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
TP1017W,TP1017,1,TP,017,,,,,1,2,W,NA,NA,1901,1901,2013,Y,1901,2013,Y,,
TP1018E,TP1018,1,TP,018,,,,,1,2,E,NA,NA,1946,1946,2013,Y,1946,2013,Y,,
TP1018S,TP1018,1,TP,018,,,,,1,2,S,NA,NA,1952,1952,2013,Y,1952,2013,Y,,
TP1018W,TP1018,1,TP,018,,,,,1,2,W,NA,NA,1954,1954,2013,Y,1954,2013,Y,,
TP1019E,TP1019,1,TP,019,,,,,1,2,E,NA,NA,1955,1955,2013,Y,1955,2013,Y,,
TP1019N,TP1019,1,TP,019,,,,,1,2,N,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
TP1019W,TP1019,1,TP,019,,,,,1,2,W,NA,NA,1959,1959,2013,Y,1959,2013,Y,,
TP1020N,TP1020,1,TP,020,,,,,1,2,N,NA,NA,1954,1954,2012,Y,1954,2012,Y,,
TP1020S,TP1020,1,TP,020,,,,,1,2,S,NA,NA,1949,1949,2012,Y,1949,2012,Y,,
TP1020W,TP1020,1,TP,020,,,,,1,2,W,NA,NA,1955,1955,2012,Y,1955,2012,Y,,
TP1021N,TP1021,1,TP,021,,,,,1,2,N,NA,NA,1899,1899,1989,Y,1899,1989,Y,,
TP1021S,TP1021,1,TP,021,,,,,1,2,S,NA,NA,1899,1899,1990,Y,1899,1990,Y,,
TP1021W,TP1021,1,TP,021,,,,,1,2,W,NA,NA,1899,1899,1988,Y,1899,1988,Y,,
TP1022E,TP1022,1,TP,022,,,,,1,2,E,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
TP1022S,TP1022,1,TP,022,,,,,1,2,S,NA,NA,1918,1918,2013,Y,1918,2013,Y,,
TP1022W,TP1022,1,TP,022,,,,,1,2,W,NA,NA,1917,1917,2013,Y,1917,2013,Y,,
TP1023N,TP1023,1,TP,023,,,,,1,2,N,NA,NA,1902,1902,1991,Y,1902,1991,Y,,
TP1023S,TP1023,1,TP,023,,,,,1,2,S,NA,NA,1902,1902,1981,Y,1902,1981,Y,,
TP1023W,TP1023,1,TP,023,,,,,1,2,W,NA,NA,1902,1902,1991,Y,1902,1991,Y,,
TP1024E,TP1024,1,TP,024,,,,,1,2,E,NA,NA,1920,1920,2012,Y,1920,2012,Y,,
TP1024N,TP1024,1,TP,024,,,,,1,2,N,NA,NA,1904,1904,2012,Y,1904,2012,Y,,
TP1024W,TP1024,1,TP,024,,,,,1,2,W,NA,NA,1918,1918,2012,Y,1918,2012,Y,,
TP1025E,TP1025,1,TP,025,,,,,1,2,E,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
TP1025N,TP1025,1,TP,025,,,,,1,2,N,NA,NA,1896,1896,2013,Y,1896,2013,Y,,
TP1025S,TP1025,1,TP,025,,,,,1,2,S,NA,NA,1909,1909,2013,Y,1909,2013,Y,,
TP1026E,TP1026,1,TP,026,,,,,1,2,E,NA,NA,1952,1952,2013,Y,1952,2013,Y,,
TP1026N,TP1026,1,TP,026,,,,,1,2,N,NA,NA,1944,1944,2013,Y,1944,2013,Y,,
TP1026W,TP1026,1,TP,026,,,,,1,2,W,NA,NA,1952,1952,2013,Y,1952,2013,Y,,
TP1027E,TP1027,1,TP,027,,,,,1,2,E,NA,NA,1951,1951,2013,Y,1951,2013,Y,,
TP1027N,TP1027,1,TP,027,,,,,1,2,N,NA,NA,1956,1956,2013,Y,1956,2013,Y,,
TP1027S,TP1027,1,TP,027,,,,,1,2,S,NA,NA,1956,1956,2013,Y,1956,2013,Y,,
TP1028E,TP1028,1,TP,028,,,,,1,2,E,NA,NA,1955,1955,2013,Y,1955,2013,Y,,
TP1028S,TP1028,1,TP,028,,,,,1,2,S,NA,NA,1960,1960,2012,Y,1960,2012,Y,,
TP1028W,TP1028,1,TP,028,,,,,1,2,W,NA,NA,1969,1969,2013,Y,1969,2013,Y,,
TP1029E,TP1029,1,TP,029,,,,,1,2,E,NA,NA,1964,1964,2013,Y,1964,2013,Y,,
TP1029N,TP1029,1,TP,029,,,,,1,2,N,NA,NA,1970,1970,2013,Y,1970,2013,Y,,
TP1029S,TP1029,1,TP,029,,,,,1,2,S,NA,NA,1970,1970,2013,Y,1970,2013,Y,,
TP1029W,TP1029,1,TP,029,,,,,1,2,W,NA,NA,1964,1964,2013,Y,1964,2013,Y,,
TP1031N,TP1031,1,TP,031,,,,,1,2,N,NA,NA,1899,1899,2012,Y,1899,2012,Y,,
TP1031S,TP1031,1,TP,031,,,,,1,2,S,NA,NA,1899,1899,2012,Y,1899,2012,Y,,
TP1031W,TP1031,1,TP,031,,,,,1,2,W,NA,NA,1897,1897,2012,Y,1897,2012,Y,,
TP1032E,TP1032,1,TP,032,,,,,1,2,E,NA,NA,1959,1959,2013,Y,1959,2013,Y,,
TP1032N,TP1032,1,TP,032,,,,,1,2,N,NA,NA,1973,1973,2013,Y,1973,2013,Y,,
TP1032W,TP1032,1,TP,032,,,,,1,2,W,NA,NA,1974,1974,2013,Y,1974,2013,Y,,
TP1033N,TP1033,1,TP,033,,,,,1,2,N,NA,NA,1969,1969,2013,Y,1969,2013,Y,,
TP1033S,TP1033,1,TP,033,,,,,1,2,S,NA,NA,1969,1969,2012,Y,1969,2012,Y,,
TP1033W,TP1033,1,TP,033,,,,,1,2,W,NA,NA,1951,1951,2013,Y,1951,2013,Y,,
TP1034E,TP1034,1,TP,034,,,,,1,2,E,NA,NA,1904,1904,2013,Y,1904,2013,Y,,
TP1034S,TP1034,1,TP,034,,,,,1,2,S,NA,NA,1901,1901,2013,Y,1901,2013,Y,,
TP1034W,TP1034,1,TP,034,,,,,1,2,W,NA,NA,1903,1903,2013,Y,1903,2013,Y,,
TP1035E,TP1035,1,TP,035,,,,,1,2,E,NA,NA,1951,1951,2013,Y,1951,2013,Y,,
TP1035N,TP1035,1,TP,035,,,,,1,2,N,NA,NA,1951,1951,2013,Y,1951,2013,Y,,
TP1035S,TP1035,1,TP,035,,,,,1,2,S,NA,NA,1951,1951,2013,Y,1951,2013,Y,,
TP1036E,TP1036,1,TP,036,,,,,1,2,E,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
TP1036N,TP1036,1,TP,036,,,,,1,2,N,NA,NA,1957,1957,2012,Y,1957,2012,Y,,
TP1036S,TP1036,1,TP,036,,,,,1,2,S,NA,NA,1957,1957,2013,Y,1957,2013,Y,,
TP1036W,TP1036,1,TP,036,,,,,1,2,W,NA,NA,1960,1960,2013,Y,1960,2013,Y,,
TP1038E,TP1038,1,TP,038,,,,,1,2,E,NA,NA,1943,1943,2012,Y,1943,2012,Y,,
TP1038N,TP1038,1,TP,038,,,,,1,2,N,NA,NA,1932,1932,2012,Y,1932,2012,Y,,
TP1038S,TP1038,1,TP,038,,,,,1,2,S,NA,NA,1914,1914,2012,Y,1914,2012,Y,,
TP1039E,TP1039,1,TP,039,,,,,1,2,E,NA,NA,1906,1906,2013,Y,1906,2013,Y,,
TP1039S,TP1039,1,TP,039,,,,,1,2,S,NA,NA,1916,1916,2013,Y,1916,2013,Y,,
TP1039W,TP1039,1,TP,039,,,,,1,2,W,NA,NA,1900,1900,2013,Y,1900,2013,Y,,
TP1040E,TP1040,1,TP,040,,,,,1,2,E,NA,NA,1961,1961,2012,Y,1961,2012,Y,,
TP1040N,TP1040,1,TP,040,,,,,1,2,N,NA,NA,1957,1957,2012,Y,1957,2012,Y,,
TP1040W,TP1040,1,TP,040,,,,,1,2,W,NA,NA,1961,1961,2012,Y,1961,2012,Y,,
TP1041S,TP1041,1,TP,041,,,,,1,2,S,NA,NA,1971,1971,2013,Y,1971,2013,Y,,
TP1042E,TP1042,1,TP,042,,,,,1,2,E,NA,NA,1908,1908,2013,Y,1908,2013,Y,,
TP1042N,TP1042,1,TP,042,,,,,1,2,N,NA,NA,1896,1896,2013,Y,1896,2013,Y,,
TP1042S,TP1042,1,TP,042,,,,,1,2,S,NA,NA,1896,1896,2013,Y,1896,2013,Y,,
TP1043E,TP1043,1,TP,043,,,,,1,2,E,NA,NA,1899,1899,2014,Y,1899,2014,Y,,
TP1043W,TP1043,1,TP,043,,,,,1,2,W,NA,NA,1899,1899,2014,Y,1899,2014,Y,,
TP1044E,TP1044,1,TP,044,,,,,1,2,E,NA,NA,1899,1899,2014,Y,1899,2014,Y,,
TP1044W,TP1044,1,TP,044,,,,,1,2,W,NA,NA,1898,1898,2014,Y,1898,2014,Y,,
TP1045E,TP1045,1,TP,045,,,,,1,2,E,NA,NA,1953,1953,2014,Y,1953,2014,Y,,
TP1045W,TP1045,1,TP,045,,,,,1,2,W,NA,NA,1953,1953,2014,Y,1953,2014,Y,,
TP1046E,TP1046,1,TP,046,,,,,1,2,E,NA,NA,1924,1924,2014,Y,1924,2014,Y,,
