TreeID,CoreID,DBH..cm.,pith.offset,plot.id,Site,tree.number,species,canopy.class,live.dead,stems,total.cores,core.id,pith.present,pith.yr,inner.present,inner.measured,outer.measured,bark.present,inner.dated,outer.dated,dated,Notes,zombie,outer.present
NWC161,NWC161A,11.8,0,NWC,Niwot,21,PICO,NA,LIVE,1,2,A,Y,1929,1929,1929,2012,NA,NA,NA,Y,NA,NA,2012
NWC161,NWC161B,11.8,0,NWC,Niwot,21,PICO,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC162,NWC162A,12.5,3,NWC,Niwot,22,ABLA,NA,LIVE,1,2,A,N,1918,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC162,NWC162B,12.5,3,NWC,Niwot,22,ABLA,NA,LIVE,1,2,B,N,1918,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC163,NWC163A,22.4,2,NWC,Niwot,23,PICO,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC163,NWC163B,22.4,2,NWC,Niwot,23,PICO,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC164,NWC164A,12.6,3,NWC,Niwot,24,PIEN,NA,LIVE,1,2,A,N,1911,1914,1914,2012,NA,NA,NA,Y,NA,NA,2012
NWC164,NWC164B,12.6,3,NWC,Niwot,24,PIEN,NA,LIVE,1,2,B,N,1911,1914,1914,2012,NA,NA,NA,Y,NA,NA,2012
NWC211,NWC211A,11,0,NWC,Niwot,25,ABLA,NA,LIVE,1,2,A,Y,1925,1925,1925,2012,NA,NA,NA,Y,NA,NA,2012
NWC211,NWC211B,11,0,NWC,Niwot,25,ABLA,NA,LIVE,1,2,B,Y,1925,1925,1925,2012,NA,NA,NA,Y,NA,NA,2012
NWC212,NWC212A,10.2,2,NWC,Niwot,26,ABLA,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC212,NWC212B,10.2,2,NWC,Niwot,26,ABLA,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC213,NWC213A,6.3,0,NWC,Niwot,27,ABLA,NA,LIVE,1,2,A,Y,1935,1935,1935,2012,NA,NA,NA,Y,NA,NA,2012
NWC213,NWC213B,6.3,0,NWC,Niwot,27,ABLA,NA,LIVE,1,2,B,Y,1935,1935,1935,2012,NA,NA,NA,Y,NA,NA,2012
NWC214,NWC214A,19.1,1,NWC,Niwot,28,PICO,NA,LIVE,1,2,A,N,1934,1935,1935,2012,NA,NA,NA,Y,NA,NA,2012
NWC214,NWC214B,19.1,1,NWC,Niwot,28,PICO,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC221,NWC221A,15.9,1,NWC,Niwot,29,PICO,NA,LIVE,1,2,A,N,1950,1951,1951,2012,NA,NA,NA,Y,NA,NA,2012
NWC221,NWC221B,15.9,1,NWC,Niwot,29,PICO,NA,LIVE,1,2,B,N,1950,1951,1951,2012,NA,NA,NA,Y,NA,NA,2012
NWC222,NWC222A,10.7,0,NWC,Niwot,30,ABLA,NA,LIVE,1,2,A,Y,1920,1920,1920,2012,NA,NA,NA,Y,NA,NA,2012
NWC222,NWC222B,10.7,0,NWC,Niwot,30,ABLA,NA,LIVE,1,2,B,Y,1920,1920,1920,2012,NA,NA,NA,Y,NA,NA,2012
NWC223,NWC223A,15.5,0,NWC,Niwot,31,PICO,NA,LIVE,1,2,A,Y,1932,1932,1932,2012,NA,NA,NA,Y,NA,NA,2012
NWC223,NWC223B,15.5,0,NWC,Niwot,31,PICO,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC224,NWC224A,6.5,0,NWC,Niwot,32,ABLA,NA,LIVE,1,2,A,Y,1933,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC224,NWC224B,6.5,0,NWC,Niwot,32,ABLA,NA,LIVE,1,2,B,Y,1933,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC231,NWC231A,16.4,1,NWC,Niwot,33,PIEN,NA,LIVE,1,2,A,N,1916,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC231,NWC231B,16.4,1,NWC,Niwot,33,PIEN,NA,LIVE,1,2,B,N,1916,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC232,NWC232A,6.7,1,NWC,Niwot,34,ABLA,NA,LIVE,1,2,A,N,1937,1938,1938,2012,NA,NA,NA,Y,NA,NA,2012
NWC232,NWC232B,6.7,1,NWC,Niwot,34,ABLA,NA,LIVE,1,2,B,N,1937,1938,1938,2012,NA,NA,NA,Y,NA,NA,2012
NWC233,NWC233A,6.2,0,NWC,Niwot,35,ABLA,NA,LIVE,1,2,A,Y,1948,1948,1948,2012,NA,NA,NA,Y,NA,NA,2012
NWC233,NWC233B,6.2,0,NWC,Niwot,35,ABLA,NA,LIVE,1,2,B,Y,1949,1949,1949,2012,NA,NA,NA,Y,NA,NA,2012
NWC234,NWC234A,11.3,4,NWC,Niwot,36,ABLA,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC234,NWC234B,11.3,4,NWC,Niwot,36,ABLA,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC241,NWC241A,10.2,5,NWC,Niwot,37,PIEN,NA,LIVE,1,2,A,N,1927,1932,1932,2012,NA,NA,NA,Y,NA,NA,2012
NWC241,NWC241B,10.2,5,NWC,Niwot,37,PIEN,NA,LIVE,1,2,B,N,1926,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC242,NWC242A,24.7,3,NWC,Niwot,38,ABLA,NA,LIVE,1,2,A,N,1794,1797,1797,2012,NA,NA,NA,Y,NA,NA,2012
NWC242,NWC242B,24.7,1,NWC,Niwot,38,ABLA,NA,LIVE,1,2,B,N,1792,1793,1793,2012,NA,NA,NA,Y,NA,NA,2012
NWC243,NWC243A,11.1,1,NWC,Niwot,39,PICO,NA,LIVE,1,2,A,N,1932,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC243,NWC243B,11.1,1,NWC,Niwot,39,PICO,NA,LIVE,1,2,B,N,1932,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC244,NWC244A,8.2,0,NWC,Niwot,40,PIEN,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC244,NWC244B,8.2,0,NWC,Niwot,40,PIEN,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC251,NWC251A,11.7,0,NWC,Niwot,41,PICO,NA,LIVE,1,2,A,Y,1931,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC251,NWC251B,11.7,0,NWC,Niwot,41,PICO,NA,LIVE,1,2,B,Y,1931,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC252,NWC252A,14.8,1,NWC,Niwot,42,PICO,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC252,NWC252B,14.8,1,NWC,Niwot,42,PICO,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC253,NWC253A,18.5,2,NWC,Niwot,43,PICO,NA,LIVE,1,2,A,N,1931,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC253,NWC253B,18.5,2,NWC,Niwot,43,PICO,NA,LIVE,1,2,B,N,1931,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC254,NWC254A,11.2,0,NWC,Niwot,44,PICO,NA,LIVE,1,2,A,Y,1938,1938,1938,2012,NA,NA,NA,Y,NA,NA,2012
NWC254,NWC254B,11.2,0,NWC,Niwot,44,PICO,NA,LIVE,1,2,B,Y,1938,1938,1938,2012,NA,NA,NA,Y,NA,NA,2012
NWC261,NWC261A,15.9,2,NWC,Niwot,45,PICO,NA,LIVE,1,2,A,N,1931,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC261,NWC261B,15.9,2,NWC,Niwot,45,PICO,NA,LIVE,1,2,B,N,1931,1933,1933,2012,NA,NA,NA,Y,NA,NA,2012
NWC262,NWC262A,14.7,1,NWC,Niwot,46,PIEN,NA,LIVE,1,2,A,N,1920,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC262,NWC262B,14.7,1,NWC,Niwot,46,PIEN,NA,LIVE,1,2,B,N,1920,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC263,NWC263A,13.9,0,NWC,Niwot,47,ABLA,NA,LIVE,1,2,A,Y,1914,1914,1914,2012,NA,NA,NA,Y,NA,NA,2012
NWC263,NWC263B,13.9,0,NWC,Niwot,47,ABLA,NA,LIVE,1,2,B,Y,1913,1913,1913,2012,NA,NA,NA,Y,NA,NA,2012
NWC264,NWC264A,16.5,NA,NWC,Niwot,48,ABLA,NA,LIVE,1,2,A,N,NA,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC264,NWC264B,16.5,NA,NWC,Niwot,48,ABLA,NA,LIVE,1,2,B,N,NA,1914,1914,2012,NA,NA,NA,Y,NA,NA,2012
NWC311,NWC311A,12.1,8,NWC,Niwot,49,ABLA,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC311,NWC311B,12.1,NA,NWC,Niwot,49,ABLA,NA,LIVE,1,2,B,N,NA,1925,1925,2012,NA,NA,NA,Y,NA,NA,2012
NWC312,NWC312A,15.6,9,NWC,Niwot,50,ABLA,NA,LIVE,1,2,A,N,1863,1872,1872,2012,NA,NA,NA,Y,NA,NA,2012
NWC312,NWC312B,15.6,9,NWC,Niwot,50,ABLA,NA,LIVE,1,2,B,N,1864,1873,1873,2012,NA,NA,NA,Y,NA,NA,2012
NWC313,NWC313A,13.3,0,NWC,Niwot,51,ABLA,NA,LIVE,1,2,A,Y,1907,1907,1907,2012,NA,NA,NA,Y,NA,NA,2012
NWC313,NWC313B,13.3,0,NWC,Niwot,51,ABLA,NA,LIVE,1,2,B,Y,1908,1908,1908,2012,NA,NA,NA,Y,NA,NA,2012
NWC314,NWC314A,17.8,12,NWC,Niwot,52,ABLA,NA,LIVE,1,2,A,N,1897,1909,1909,2012,NA,NA,NA,Y,NA,NA,2012
NWC314,NWC314B,17.8,12,NWC,Niwot,52,ABLA,NA,LIVE,1,2,B,N,1896,1908,1908,2012,NA,NA,NA,Y,NA,NA,2012
NWC321,NWC321A,14.6,0,NWC,Niwot,53,ABLA,NA,LIVE,1,2,A,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC321,NWC321B,14.6,0,NWC,Niwot,53,ABLA,NA,LIVE,1,2,B,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC322,NWC322A,16.3,1,NWC,Niwot,54,ABLA,NA,LIVE,1,2,A,N,1918,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC322,NWC322B,16.3,1,NWC,Niwot,54,ABLA,NA,LIVE,1,2,B,N,1918,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC323,NWC323A,7.1,0,NWC,Niwot,55,PIEN,NA,LIVE,1,2,A,Y,1930,1930,1930,2012,NA,NA,NA,Y,NA,NA,2012
NWC323,NWC323B,7.1,0,NWC,Niwot,55,PIEN,NA,LIVE,1,2,B,Y,1932,1932,1932,2012,NA,NA,NA,Y,NA,NA,2012
NWC324,NWC324A,26,NA,NWC,Niwot,56,ABLA,NA,LIVE,1,2,A,N,NA,1820,1820,2012,NA,NA,NA,Y,NA,NA,2012
NWC324,NWC324B,26,NA,NWC,Niwot,56,ABLA,NA,LIVE,1,2,B,N,NA,1848,1848,2012,NA,NA,NA,Y,NA,NA,2012
NWC331,NWC331A,20.5,4,NWC,Niwot,57,PICO,NA,LIVE,1,2,A,N,1935,1939,1939,2012,NA,NA,NA,Y,NA,NA,2012
NWC331,NWC331B,20.5,1,NWC,Niwot,57,PICO,NA,LIVE,1,2,B,N,1937,1938,1938,2012,NA,NA,NA,Y,NA,NA,2012
NWC332,NWC332A,12.8,0,NWC,Niwot,58,PICO,NA,LIVE,1,2,A,Y,1944,1944,1944,2012,NA,NA,NA,Y,NA,NA,2012
NWC332,NWC332B,12.8,0,NWC,Niwot,58,PICO,NA,LIVE,1,2,B,Y,1944,1944,1944,2012,NA,NA,NA,Y,NA,NA,2012
NWC333,NWC333A,8.4,0,NWC,Niwot,59,PICO,NA,LIVE,1,2,A,Y,1937,1937,1937,2012,NA,NA,NA,Y,NA,NA,2012
NWC333,NWC333B,8.4,NA,NWC,Niwot,59,PICO,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC334,NWC334A,19.3,0,NWC,Niwot,60,PICO,NA,LIVE,1,2,A,Y,1929,1929,1929,2012,NA,NA,NA,Y,NA,NA,2012
NWC334,NWC334B,19.3,0,NWC,Niwot,60,PICO,NA,LIVE,1,2,B,Y,1929,1929,1929,2012,NA,NA,NA,Y,NA,NA,2012
NWC341,NWC341A,21.8,11,NWC,Niwot,61,PICO,NA,LIVE,1,2,A,N,1925,1936,1936,2012,NA,NA,NA,Y,NA,NA,2012
NWC341,NWC341B,21.8,0,NWC,Niwot,61,PICO,NA,LIVE,1,2,B,Y,1931,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC342,NWC342A,14.4,NA,NWC,Niwot,62,ABLA,NA,DEAD,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC342,NWC342B,14.4,NA,NWC,Niwot,62,ABLA,NA,DEAD,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC343,NWC343A,8.7,0,NWC,Niwot,63,ABLA,NA,LIVE,1,2,A,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC343,NWC343B,8.7,0,NWC,Niwot,63,ABLA,NA,LIVE,1,2,B,Y,1922,1922,1922,2012,NA,NA,NA,Y,NA,NA,2012
NWC344,NWC344A,24.3,NA,NWC,Niwot,64,ABLA,NA,LIVE,1,2,A,N,NA,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC344,NWC344B,24.3,5,NWC,Niwot,64,ABLA,NA,LIVE,1,2,B,N,1922,1927,1927,2012,NA,NA,NA,Y,NA,NA,2012
NWC351,NWC351A,9.9,0,NWC,Niwot,65,PIEN,NA,LIVE,1,2,A,Y,1924,1924,1924,2012,NA,NA,NA,Y,NA,NA,2012
NWC351,NWC351B,9.9,0,NWC,Niwot,65,PIEN,NA,LIVE,1,2,B,Y,1924,1924,1924,2012,NA,NA,NA,Y,NA,NA,2012
NWC352,NWC352A,19.2,1,NWC,Niwot,66,PICO,NA,LIVE,1,2,A,N,1929,1930,1930,2012,NA,NA,NA,Y,NA,NA,2012
NWC352,NWC352B,19.2,1,NWC,Niwot,66,PICO,NA,LIVE,1,2,B,N,1929,1930,1930,2012,NA,NA,NA,Y,NA,NA,2012
NWC353,NWC353A,22.5,12,NWC,Niwot,67,ABLA,NA,DEAD,1,2,A,N,1795,1807,1807,2005,NA,NA,NA,Y,NA,NA,2005
NWC353,NWC353B,22.5,9,NWC,Niwot,67,ABLA,NA,DEAD,1,2,B,N,1800,1809,1809,2003,NA,NA,NA,Y,NA,NA,2003
NWC354,NWC354A,9.2,5,NWC,Niwot,68,PIEN,NA,LIVE,1,2,A,N,1922,1927,1927,2012,NA,NA,NA,Y,NA,NA,2012
NWC354,NWC354B,9.2,5,NWC,Niwot,68,PIEN,NA,LIVE,1,2,B,N,1922,1927,1927,2012,NA,NA,NA,Y,NA,NA,2012
NWC361,NWC361A,9.2,0,NWC,Niwot,69,ABLA,NA,LIVE,1,2,A,Y,1951,1951,1951,2012,NA,NA,NA,Y,NA,NA,2012
NWC361,NWC361B,9.2,0,NWC,Niwot,69,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC362,NWC362A,24.7,NA,NWC,Niwot,70,PICO,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC362,NWC362B,24.7,NA,NWC,Niwot,70,PICO,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC363,NWC363A,17.1,1,NWC,Niwot,71,PIEN,NA,LIVE,1,2,A,N,1928,1929,1929,2012,NA,NA,NA,Y,NA,NA,2012
NWC363,NWC363B,17.1,1,NWC,Niwot,71,PIEN,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC364,NWC364A,20.3,3,NWC,Niwot,72,PIEN,NA,LIVE,1,2,A,N,1912,1915,1915,2012,NA,NA,NA,Y,NA,NA,2012
NWC364,NWC364B,20.3,1,NWC,Niwot,72,PIEN,NA,LIVE,1,2,B,N,1915,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC411,NWC411A,14.3,2,NWC,Niwot,73,ABLA,NA,LIVE,1,2,A,N,1919,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC411,NWC411B,14.3,2,NWC,Niwot,73,ABLA,NA,LIVE,1,2,B,N,1919,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC412,NWC412A,15.3,5,NWC,Niwot,74,ABLA,NA,LIVE,1,2,A,N,1915,1920,1920,2012,NA,NA,NA,Y,NA,NA,2012
NWC412,NWC412B,15.3,5,NWC,Niwot,74,ABLA,NA,LIVE,1,2,B,N,1915,1920,1920,2012,NA,NA,NA,Y,NA,NA,2012
NWC413,NWC413A,17.4,0,NWC,Niwot,75,ABLA,NA,LIVE,1,2,A,Y,1915,1915,1915,2012,NA,NA,NA,Y,NA,NA,2012
NWC413,NWC413B,17.4,0,NWC,Niwot,75,ABLA,NA,LIVE,1,2,B,Y,1917,1917,1917,2012,NA,NA,NA,Y,NA,NA,2012
NWC414,NWC414A,12.2,0,NWC,Niwot,76,ABLA,NA,LIVE,1,2,A,Y,1921,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC414,NWC414B,12.2,0,NWC,Niwot,76,ABLA,NA,LIVE,1,2,B,Y,1921,1921,1921,2012,NA,NA,NA,Y,NA,NA,2012
NWC421,NWC421A,18.7,8,NWC,Niwot,77,ABLA,NA,LIVE,1,2,A,N,1908,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC421,NWC421B,18.7,8,NWC,Niwot,77,ABLA,NA,LIVE,1,2,B,N,1908,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC422,NWC422A,30.2,0,NWC,Niwot,78,PICO,NA,LIVE,1,2,A,Y,1927,1927,1927,2012,NA,NA,NA,Y,NA,NA,2012
NWC422,NWC422B,30.2,0,NWC,Niwot,78,PICO,NA,LIVE,1,2,B,Y,1938,1938,1938,2012,NA,NA,NA,Y,NA,NA,2012
NWC423,NWC423A,8,0,NWC,Niwot,79,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC423,NWC423B,8,0,NWC,Niwot,79,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC424,NWC424A,9.4,2,NWC,Niwot,80,ABLA,NA,LIVE,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC424,NWC424B,9.4,2,NWC,Niwot,80,ABLA,NA,LIVE,1,2,B,N,1924,1926,1926,2012,NA,NA,NA,Y,NA,NA,2012
NWC431,NWC431A,10,2,NWC,Niwot,81,ABLA,NA,LIVE,1,2,A,N,1929,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC431,NWC431B,10,2,NWC,Niwot,81,ABLA,NA,LIVE,1,2,B,N,1929,1931,1931,2012,NA,NA,NA,Y,NA,NA,2012
NWC432,NWC432A,7.5,0,NWC,Niwot,82,ABLA,NA,LIVE,1,2,A,Y,1923,1923,1923,2012,NA,NA,NA,Y,NA,NA,2012
NWC432,NWC432B,7.5,0,NWC,Niwot,82,ABLA,NA,LIVE,1,2,B,Y,1923,1923,1923,2012,NA,NA,NA,Y,NA,NA,2012
NWC433,NWC433A,8,5,NWC,Niwot,83,ABLA,NA,LIVE,1,2,A,N,1927,1932,1932,2012,NA,NA,NA,Y,NA,NA,2012
NWC433,NWC433B,8,5,NWC,Niwot,83,ABLA,NA,LIVE,1,2,B,N,1927,1932,1932,2012,NA,NA,NA,Y,NA,NA,2012
NWC434,NWC434A,6.3,0,NWC,Niwot,84,ABLA,NA,LIVE,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC434,NWC434B,6.3,0,NWC,Niwot,84,ABLA,NA,LIVE,1,2,B,Y,1929,1929,1929,2012,NA,NA,NA,Y,NA,NA,2012
NWC441,NWC441A,23.5,15,NWC,Niwot,85,PIEN,NA,LIVE,1,2,A,N,1883,1898,1898,2012,NA,NA,NA,Y,NA,NA,2012
NWC441,NWC441B,23.5,14,NWC,Niwot,85,PIEN,NA,LIVE,1,2,B,N,1797,1811,1811,2012,NA,NA,NA,Y,NA,NA,2012
NWC442,NWC442A,20.2,0,NWC,Niwot,86,PICO,NA,LIVE,1,2,A,Y,1940,1940,1940,2012,NA,NA,NA,Y,NA,NA,2012
NWC442,NWC442B,20.2,0,NWC,Niwot,86,PICO,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC443,NWC443A,12.3,0,NWC,Niwot,87,PICO,NA,LIVE,1,2,A,Y,1937,1937,1937,2012,NA,NA,NA,Y,NA,NA,2012
NWC443,NWC443B,12.3,0,NWC,Niwot,87,PICO,NA,LIVE,1,2,B,Y,1941,1941,1941,2012,NA,NA,NA,Y,NA,NA,2012
NWC444,NWC444A,12.7,0,NWC,Niwot,88,PIEN,NA,LIVE,1,2,A,Y,1919,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC444,NWC444B,12.7,0,NWC,Niwot,88,PIEN,NA,LIVE,1,2,B,Y,1919,1919,1919,2012,NA,NA,NA,Y,NA,NA,2012
NWC451,NWC451A,7.6,0,NWC,Niwot,89,PIEN,NA,LIVE,1,2,A,Y,1923,1923,1923,2012,NA,NA,NA,Y,NA,NA,2012
NWC451,NWC451B,7.6,0,NWC,Niwot,89,PIEN,NA,LIVE,1,2,B,Y,1923,1923,1923,2012,NA,NA,NA,Y,NA,NA,2012
NWC452,NWC452A,16.8,3,NWC,Niwot,90,PIEN,NA,LIVE,1,2,A,N,1805,1808,1808,2012,NA,NA,NA,Y,NA,NA,2012
NWC452,NWC452B,16.8,NA,NWC,Niwot,90,PIEN,NA,LIVE,1,2,B,N,NA,1812,1812,2012,NA,NA,NA,Y,NA,NA,2012
NWC453,NWC453A,14.1,0,NWC,Niwot,91,PICO,NA,DEAD,1,2,A,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC453,NWC453B,14.1,0,NWC,Niwot,91,PICO,NA,DEAD,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC454,NWC454A,9.9,0,NWC,Niwot,92,PIEN,NA,LIVE,1,2,A,Y,1924,1924,1924,2012,NA,NA,NA,Y,NA,NA,2012
NWC454,NWC454B,9.9,0,NWC,Niwot,92,PIEN,NA,LIVE,1,2,B,Y,1926,1926,1926,2012,NA,NA,NA,Y,NA,NA,2012
NWC461,NWC461A,22.1,1,NWC,Niwot,93,PICO,NA,LIVE,1,2,A,N,1931,1932,1932,2012,NA,NA,NA,Y,NA,NA,2012
NWC461,NWC461B,22.1,NA,NWC,Niwot,93,PICO,NA,LIVE,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC462,NWC462A,26.7,0,NWC,Niwot,94,PIEN,NA,LIVE,1,2,A,Y,1821,1821,1821,2012,NA,NA,NA,Y,NA,NA,2012
NWC462,NWC462B,26.7,0,NWC,Niwot,94,PIEN,NA,LIVE,1,2,B,Y,1821,1821,1821,2012,NA,NA,NA,Y,NA,NA,2012
NWC463,NWC463A,8.5,0,NWC,Niwot,95,ABLA,NA,LIVE,1,2,A,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC463,NWC463B,8.5,0,NWC,Niwot,95,ABLA,NA,LIVE,1,2,B,Y,1918,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC464,NWC464A,15,0,NWC,Niwot,96,ABLA,NA,LIVE,1,2,A,Y,1916,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC464,NWC464B,15,0,NWC,Niwot,96,ABLA,NA,LIVE,1,2,B,Y,1916,1916,1916,2012,NA,NA,NA,Y,NA,NA,2012
NWC511,NWC511A,11.1,0,NWC,Niwot,97,PIEN,NA,LIVE,1,2,A,Y,1899,1899,1899,2012,NA,NA,NA,Y,NA,NA,2012
NWC511,NWC511B,11.1,0,NWC,Niwot,97,PIEN,NA,LIVE,1,2,B,Y,1900,1900,1900,2012,NA,NA,NA,Y,NA,NA,2012
NWC512,NWC512A,15.6,0,NWC,Niwot,98,PIEN,NA,LIVE,1,2,A,Y,1913,1913,1913,2012,NA,NA,NA,Y,NA,NA,2012
NWC512,NWC512B,15.6,1,NWC,Niwot,98,PIEN,NA,LIVE,1,2,B,N,1912,1913,1913,2012,NA,NA,NA,Y,NA,NA,2012
NWC513,NWC513A,7.8,0,NWC,Niwot,99,PICO,NA,LIVE,1,2,A,Y,1930,1930,1930,2012,NA,NA,NA,Y,NA,NA,2012
NWC513,NWC513B,7.8,0,NWC,Niwot,99,PICO,NA,LIVE,1,2,B,Y,1930,1930,1930,2012,NA,NA,NA,Y,NA,NA,2012
NWC514,NWC514A,13.1,6,NWC,Niwot,100,ABLA,NA,LIVE,1,2,A,N,1912,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC514,NWC514B,13.1,6,NWC,Niwot,100,ABLA,NA,LIVE,1,2,B,N,1912,1918,1918,2012,NA,NA,NA,Y,NA,NA,2012
NWC521,NWC521A,32.9,20,NWC,Niwot,101,PIEN,NA,LIVE,1,2,A,N,1839,1859,1859,2012,NA,NA,NA,Y,NA,NA,2012
NWC521,NWC521B,32.9,NA,NWC,Niwot,101,PIEN,NA,LIVE,1,2,B,N,NA,1877,1877,2012,NA,NA,NA,Y,NA,NA,2012
NWC522,NWC522A,5.8,0,NWC,Niwot,102,ABLA,NA,LIVE,1,2,A,Y,1934,1934,1934,2012,NA,NA,NA,Y,NA,NA,2012
NWC522,NWC522B,5.8,0,NWC,Niwot,102,ABLA,NA,LIVE,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
NWC523,NWC523A,20.6,0,NWC,Niwot,103,PICO,NA,LIVE,1,2,A,Y,1925,1925,1925,2012,NA,NA,NA,Y,NA,NA,2012
NWC523,NWC523B,20.6,2,NWC,Niwot,103,PICO,NA,LIVE,1,2,B,N,1925,1927,1927,2012,NA,NA,NA,Y,NA,NA,2012
NWC524,NWC524A,18.3,2,NWC,Niwot,104,PIEN,NA,LIVE,1,2,A,N,1806,1808,1808,2012,NA,NA,NA,Y,NA,NA,2012
NWC524,NWC524B,18.3,15,NWC,Niwot,104,PIEN,NA,LIVE,1,2,B,N,1792,1807,1807,2012,NA,NA,NA,Y,NA,NA,2012
NWC531,NWC531A,6.1,0,NWC,Niwot,105,ABLA,NA,LIVE,1,2,A,Y,1945,1945,1945,2012,NA,NA,NA,Y,NA,NA,2012
