"TreeID","CoreID","dbh","plot.id","Site","tree.number","species","canopy.class","live.dead","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","X","Species","Canopy.Class","Live.Dead","DBH..cm."
"MAC025","MAC025A",33.2,"MAC","Michigan AmerifluxTower",25,"QURU","C","LIVE",1,2,"A","Y",1918,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC025","MAC025B",33.2,"MAC","Michigan AmerifluxTower",25,"QURU","C","LIVE",1,2,"B","N",1918,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC026","MAC026A",33,"MAC","Michigan AmerifluxTower",26,"QURU","C","LIVE",1,2,"A","N",1917,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC026","MAC026B",33,"MAC","Michigan AmerifluxTower",26,"QURU","C","LIVE",1,2,"B","Y",1917,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC027","MAC027A",26.9,"MAC","Michigan AmerifluxTower",27,"QURU","C","LIVE",1,2,"A","N",1924,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC027","MAC027B",26.9,"MAC","Michigan AmerifluxTower",27,"QURU","C","LIVE",1,2,"B","Y",1918,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC028","MAC028A",34.6,"MAC","Michigan AmerifluxTower",28,"QURU","C","LIVE",1,2,"A","N",1917,1921,1935,2014,"Y",1935,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC028","MAC028B",34.6,"MAC","Michigan AmerifluxTower",28,"QURU","C","LIVE",1,2,"B","N",1919,1923,1924,2014,"Y",1924,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC029","MAC029A",27.8,"MAC","Michigan AmerifluxTower",29,"QURU","C","LIVE",1,2,"A","N",1918,1925,1926,2014,"Y",1926,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC029","MAC029B",27.8,"MAC","Michigan AmerifluxTower",29,"QURU","C","LIVE",1,2,"B","N",1921,1929,1930,2014,"Y",1930,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC030","MAC030A",14.5,"MAC","Michigan AmerifluxTower",30,"PIST","S","LIVE",1,2,"A","N",1969,1969,1970,2013,"Y",1970,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC030","MAC030B",14.5,"MAC","Michigan AmerifluxTower",30,"PIST","S","LIVE",1,2,"B","N",1969,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC031","MAC031A",19.7,"MAC","Michigan AmerifluxTower",31,"POGR","C","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA
"MAC031","MAC031B",19.7,"MAC","Michigan AmerifluxTower",31,"POGR","C","LIVE",1,2,"B",NA,NA,1944,1945,2013,"Y",1945,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC032","MAC032A",27.5,"MAC","Michigan AmerifluxTower",32,"POGR","SNAG","DEAD",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA
"MAC032","MAC032B",27.5,"MAC","Michigan AmerifluxTower",32,"POGR","SNAG","DEAD",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA
"MAC033","MAC033A",42,"MAC","Michigan AmerifluxTower",33,"POGR","C","LIVE",1,2,"A","N",1916,1919,1920,2013,"Y",1920,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC033","MAC033B",42,"MAC","Michigan AmerifluxTower",33,"POGR","C","LIVE",1,2,"B","N",1916,1916,1917,2013,"Y",1917,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC034","MAC034A",39.1,"MAC","Michigan AmerifluxTower",34,"POGR","C","LIVE",1,2,"A","N",1917,1918,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC034","MAC034B",39.1,"MAC","Michigan AmerifluxTower",34,"POGR","C","LIVE",1,2,"B","N",1915,1916,1917,2013,"Y",1917,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC035","MAC035A",23,"MAC","Michigan AmerifluxTower",35,"POGR","SNAG","DEAD",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA
"MAC035","MAC035B",23,"MAC","Michigan AmerifluxTower",35,"POGR","SNAG","DEAD",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA
"MAC036","MAC036A",16.3,"MAC","Michigan AmerifluxTower",36,"PIST","I","LIVE",1,2,"A","N",1969,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC036","MAC036B",16.3,"MAC","Michigan AmerifluxTower",36,"PIST","I","LIVE",1,2,"B","N",1969,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC037","MAC037A",18.2,"MAC","Michigan AmerifluxTower",37,"PIST","I","LIVE",1,2,"A","N",1963,1968,1969,2014,"Y",1969,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC037","MAC037B",18.2,"MAC","Michigan AmerifluxTower",37,"PIST","I","LIVE",1,2,"B","Y",1961,1961,1962,2014,"Y",1962,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC038","MAC038A",32.9,"MAC","Michigan AmerifluxTower",38,"POGR","C","LIVE",1,2,"A","N",1925,1934,1935,2013,"Y",1935,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC038","MAC038B",32.9,"MAC","Michigan AmerifluxTower",38,"POGR","C","LIVE",1,2,"B","N",1921,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC039","MAC039A",28,"MAC","Michigan AmerifluxTower",39,"POGR","SNAG","DEAD",1,2,"A","N",1920,1921,1922,2010,"Y",1922,2010,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC039","MAC039B",28,"MAC","Michigan AmerifluxTower",39,"POGR","SNAG","DEAD",1,2,"B",NA,NA,1928,1929,2010,"Y",1929,2010,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC040","MAC040A",16.5,"MAC","Michigan AmerifluxTower",40,"ACRU","S","LIVE",1,2,"A","N",1928,1941,1942,2013,"Y",1942,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC040","MAC040B",16.5,"MAC","Michigan AmerifluxTower",40,"ACRU","S","LIVE",1,2,"B","N",1930,1936,1937,2013,"Y",1937,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC041","MAC041A",23.3,"MAC","Michigan AmerifluxTower",41,"ACRU","C","LIVE",1,2,"A","N",1917,1921,1922,2013,"Y",1922,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC041","MAC041B",23.3,"MAC","Michigan AmerifluxTower",41,"ACRU","C","LIVE",1,2,"B","N",1919,1920,1921,2013,"Y",1921,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC042","MAC042A",22.4,"MAC","Michigan AmerifluxTower",42,"ACRU","C","LIVE",1,2,"A",NA,NA,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC042","MAC042B",22.4,"MAC","Michigan AmerifluxTower",42,"ACRU","C","LIVE",1,2,"B","N",1916,1924,1925,2013,"Y",1925,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC043","MAC043A",21,"MAC","Michigan AmerifluxTower",43,"ACRU","C","LIVE",1,2,"A",NA,NA,1933,1934,2013,"Y",1934,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC043","MAC043B",21,"MAC","Michigan AmerifluxTower",43,"ACRU","C","LIVE",1,2,"B",NA,NA,1940,1941,2013,"Y",1941,2013,"Y","ROT",NA,"C",NA,NA,NA,NA,NA
"MAC044","MAC044A",35.8,"MAC","Michigan AmerifluxTower",44,"QURU","C","LIVE",1,2,"A","N",1931,1940,1941,2014,"Y",1941,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC044","MAC044B",35.8,"MAC","Michigan AmerifluxTower",44,"QURU","C","LIVE",1,2,"B",NA,NA,1939,1940,2014,"Y",1940,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC045","MAC045A",12.2,"MAC","Michigan AmerifluxTower",45,"PIST","S","LIVE",1,2,"A","N",1970,1970,1971,2012,"Y",1971,2012,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC045","MAC045B",12.2,"MAC","Michigan AmerifluxTower",45,"PIST","S","LIVE",1,2,"B","N",1970,1972,1973,2012,"Y",1973,2012,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC046","MAC046A",28.6,"MAC","Michigan AmerifluxTower",46,"QURU","C","LIVE",1,2,"A","N",1921,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC046","MAC046B",28.6,"MAC","Michigan AmerifluxTower",46,"QURU","C","LIVE",1,2,"B","Y",1922,1922,1923,2014,"Y",1923,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC047","MAC047A",13.8,"MAC","Michigan AmerifluxTower",47,"PIST","S","LIVE",1,2,"A","N",1966,1967,1968,2013,"Y",1968,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC047","MAC047B",13.8,"MAC","Michigan AmerifluxTower",47,"PIST","S","LIVE",1,2,"B","N",1966,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC048","MAC048A",12.2,"MAC","Michigan AmerifluxTower",48,"PIST","S","LIVE",1,2,"A","N",1967,1968,1969,2013,"Y",1969,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC048","MAC048B",12.2,"MAC","Michigan AmerifluxTower",48,"PIST","S","LIVE",1,2,"B","Y",1967,1967,1968,2013,"Y",1968,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC049","MAC049A",15.9,"MAC","Michigan AmerifluxTower",49,"ACRU","I","LIVE",1,2,"A","N",1916,1927,1928,2013,"Y",1928,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC049","MAC049B",15.9,"MAC","Michigan AmerifluxTower",49,"ACRU","I","LIVE",1,2,"B",NA,NA,1928,1928,2013,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA,NA,NA
"MAC050","MAC050A",21.1,"MAC","Michigan AmerifluxTower",50,"ACRU","I","LIVE",1,2,"A",NA,NA,1947,1948,2013,"Y",1948,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC050","MAC050B",21.1,"MAC","Michigan AmerifluxTower",50,"ACRU","I","LIVE",1,2,"B",NA,NA,1929,1930,2013,"Y",1930,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC051","MAC051A",13.2,"MAC","Michigan AmerifluxTower",51,"ACRU","I","LIVE",1,2,"A","N",1920,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC051","MAC051B",13.2,"MAC","Michigan AmerifluxTower",51,"ACRU","I","LIVE",1,2,"B","N",1919,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC052","MAC052A",16,"MAC","Michigan AmerifluxTower",52,"PIST","SNAG","DEAD",1,2,"A","N",1956,1962,1963,2011,"N",1963,2011,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC052","MAC052B",16,"MAC","Michigan AmerifluxTower",52,"PIST","SNAG","DEAD",1,2,"B","Y",1956,1956,1957,2010,"N",1957,2010,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC053","MAC053A",23.1,"MAC","Michigan AmerifluxTower",53,"BEPA","C","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,NA
"MAC053","MAC053B",23.1,"MAC","Michigan AmerifluxTower",53,"BEPA","C","LIVE",1,2,"B","N",1916,1917,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC054","MAC054A",24.5,"MAC","Michigan AmerifluxTower",54,"ACRU","C","LIVE",1,2,"A","N",1921,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC054","MAC054B",24.5,"MAC","Michigan AmerifluxTower",54,"ACRU","C","LIVE",1,2,"B","N",1920,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC055","MAC055A",26.7,"MAC","Michigan AmerifluxTower",55,"ACRU","C","LIVE",1,2,"A","N",1920,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC055","MAC055B",26.7,"MAC","Michigan AmerifluxTower",55,"ACRU","C","LIVE",1,2,"B","N",1921,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC056","MAC056A",22.9,"MAC","Michigan AmerifluxTower",56,"ACRU","C","LIVE",1,2,"A",NA,NA,1927,1928,2013,"Y",1928,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC056","MAC056B",22.9,"MAC","Michigan AmerifluxTower",56,"ACRU","C","LIVE",1,2,"B",NA,NA,1945,1946,2013,"Y",1945,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC057","MAC057A",23.2,"MAC","Michigan AmerifluxTower",57,"QURU","C","LIVE",1,2,"A","N",1922,1926,1927,2014,"Y",1927,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC057","MAC057B",23.2,"MAC","Michigan AmerifluxTower",57,"QURU","C","LIVE",1,2,"B","N",1924,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC058","MAC058A",10.2,"MAC","Michigan AmerifluxTower",58,"BEPA","C","LIVE",1,2,"A",NA,NA,1927,1928,2013,"Y",1928,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC058","MAC058B",10.2,"MAC","Michigan AmerifluxTower",58,"BEPA","C","LIVE",1,2,"B","N",1928,1931,1932,2013,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA,NA,NA
"MAC059","MAC059A",17.7,"MAC","Michigan AmerifluxTower",59,"BEPA","C","LIVE",1,2,"A","N",1923,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC059","MAC059B",17.7,"MAC","Michigan AmerifluxTower",59,"BEPA","C","LIVE",1,2,"B",NA,NA,1920,1921,2013,"Y",1921,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC060","MAC060A",22.3,"MAC","Michigan AmerifluxTower",60,"BEPA","C","LIVE",1,2,"A","N",1916,1917,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC060","MAC060B",22.3,"MAC","Michigan AmerifluxTower",60,"BEPA","C","LIVE",1,2,"B","N",1918,1924,1925,2013,"Y",1925,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC061","MAC061A",18.8,"MAC","Michigan AmerifluxTower",61,"PIST","S","LIVE",1,2,"A","N",1959,1961,1962,2013,"Y",1962,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC061","MAC061B",18.8,"MAC","Michigan AmerifluxTower",61,"PIST","S","LIVE",1,2,"B","N",1962,1965,1966,2013,"Y",1966,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC062","MAC062A",22.3,"MAC","Michigan AmerifluxTower",62,"BEPA","C","LIVE",1,2,"A","N",1924,1928,1929,2012,"N",1929,2012,"Y",NA,"Y","C",NA,NA,NA,NA,NA
"MAC062","MAC062B",22.3,"MAC","Michigan AmerifluxTower",62,"BEPA","C","LIVE",1,2,"B","N",1921,1930,1931,2012,"Y",1931,2012,"Y",NA,"Y","C",NA,NA,NA,NA,NA
"MAC063","MAC063A",37.8,"MAC","Michigan AmerifluxTower",63,"QURU","D","LIVE",1,2,"A","N",1909,1916,1917,2014,"Y",1917,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC063","MAC063B",37.8,"MAC","Michigan AmerifluxTower",63,"QURU","D","LIVE",1,2,"B","N",1906,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC064","MAC064A",39.3,"MAC","Michigan AmerifluxTower",64,"QURU","C","LIVE",1,2,"A","N",1912,1912,1913,2014,"Y",1913,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC064","MAC064B",39.3,"MAC","Michigan AmerifluxTower",64,"QURU","C","LIVE",1,2,"B","N",1912,1913,1914,2014,"Y",1914,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC065","MAC065A",11.3,"MAC","Michigan AmerifluxTower",65,"ACRU","S","LIVE",1,2,"A","N",1938,1947,1948,2013,"Y",1948,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC065","MAC065B",11.3,"MAC","Michigan AmerifluxTower",65,"ACRU","S","LIVE",1,2,"B","N",1938,1940,1941,2013,"Y",1941,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC066","MAC066A",10.6,"MAC","Michigan AmerifluxTower",66,"ACRU","S","LIVE",1,2,"A","N",1926,1929,1934,2013,"Y",1934,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC066","MAC066B",10.6,"MAC","Michigan AmerifluxTower",66,"ACRU","S","LIVE",1,2,"B","N",1924,1934,1935,2013,"Y",1935,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC067","MAC067A",26.7,"MAC","Michigan AmerifluxTower",67,"QURU","C","LIVE",1,2,"A","N",1935,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC067","MAC067B",26.7,"MAC","Michigan AmerifluxTower",67,"QURU","C","LIVE",1,2,"B","N",1936,1939,1940,2014,"Y",1940,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC068","MAC068A",27.8,"MAC","Michigan AmerifluxTower",68,"QURU","C","LIVE",1,2,"A","N",1932,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC068","MAC068B",27.8,"MAC","Michigan AmerifluxTower",68,"QURU","C","LIVE",1,2,"B","N",1931,1946,1947,2014,"Y",1947,2014,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC069","MAC069A",35.5,"MAC","Michigan AmerifluxTower",69,"POGR","C","LIVE",1,2,"A",NA,NA,1940,1941,2013,"Y",1941,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC069","MAC069B",35.5,"MAC","Michigan AmerifluxTower",69,"POGR","C","LIVE",1,2,"B",NA,NA,1946,1947,2013,"Y",1947,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC070","MAC070A",15.4,"MAC","Michigan AmerifluxTower",70,"ACRU","SNAG","DEAD",1,2,"A","Y",1919,1919,1920,1997,"Y",1920,1997,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC070","MAC070B",15.4,"MAC","Michigan AmerifluxTower",70,"ACRU","SNAG","DEAD",1,2,"B","N",1917,1920,1921,2003,"Y",1921,2003,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC071","MAC071A",10.8,"MAC","Michigan AmerifluxTower",71,"ACRU","S","LIVE",1,2,"A",NA,NA,1932,1933,2013,"Y",1933,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC071","MAC071B",10.8,"MAC","Michigan AmerifluxTower",71,"ACRU","S","LIVE",1,2,"B",NA,NA,1934,1935,2013,"Y",1935,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC072","MAC072A",10.7,"MAC","Michigan AmerifluxTower",72,"PIST","S","LIVE",1,2,"A","N",1969,1973,1974,2013,"Y",1974,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC072","MAC072B",10.7,"MAC","Michigan AmerifluxTower",72,"PIST","S","LIVE",1,2,"B","N",1969,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC073","MAC073A",19,"MAC","Michigan AmerifluxTower",73,"BEPA","I","LIVE",1,2,"A","N",1914,1921,1922,2011,"Y",1922,2011,"Y",NA,"Y","C",NA,NA,NA,NA,NA
"MAC073","MAC073B",19,"MAC","Michigan AmerifluxTower",73,"BEPA","I","LIVE",1,2,"B","N",1918,1918,1920,2011,"Y",1920,2011,"Y",NA,"Y","C",NA,NA,NA,NA,NA
"MAC074","MAC074A",20.1,"MAC","Michigan AmerifluxTower",74,"BEPA","C","LIVE",1,2,"A","N",1917,1919,1920,2013,"Y",1920,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC074","MAC074B",20.1,"MAC","Michigan AmerifluxTower",74,"BEPA","C","LIVE",1,2,"B","N",1918,1921,1922,2013,"Y",1922,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC075","MAC075A",18.5,"MAC","Michigan AmerifluxTower",75,"BEPA","C","LIVE",1,2,"A","N",1917,1925,1926,2013,"Y",1926,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC075","MAC075B",18.5,"MAC","Michigan AmerifluxTower",75,"BEPA","C","LIVE",1,2,"B","N",1917,1918,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC076","MAC076A",15.4,"MAC","Michigan AmerifluxTower",76,"PIST","SNAG","DEAD",1,2,"A","N",1968,1971,1972,2012,"Y",1972,2012,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC076","MAC076B",15.4,"MAC","Michigan AmerifluxTower",76,"PIST","SNAG","DEAD",1,2,"B","N",1968,1968,1969,2012,"Y",1969,2012,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC077","MAC077A",22.8,"MAC","Michigan AmerifluxTower",77,"POGR","C","LIVE",1,2,"A","N",1924,1929,1930,2013,"Y",1930,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MAC077","MAC077B",22.8,"MAC","Michigan AmerifluxTower",77,"POGR","C","LIVE",1,2,"B",NA,NA,1940,1944,2013,"Y",1944,2013,"Y",NA,NA,"C",NA,NA,NA,NA,NA
"MFA001","MFA001A",32,"MFA","Michigan Facet Site",1,"QURU","D","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA001","MFA001B",32,"MFA","Michigan Facet Site",1,"QURU","D","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA002","MFA002A",29.4,"MFA","Michigan Facet Site",2,"QURU","D","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA002","MFA002B",29.4,"MFA","Michigan Facet Site",2,"QURU","D","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA003","MFA003A",16.5,"MFA","Michigan Facet Site",3,"ACRU","I","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA003","MFA003B",16.5,"MFA","Michigan Facet Site",3,"ACRU","I","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA004","MFA004A",12.6,"MFA","Michigan Facet Site",4,"FAGR","S","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA004","MFA004B",12.6,"MFA","Michigan Facet Site",4,"FAGR","S","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA005","MFA005A",10.6,"MFA","Michigan Facet Site",5,"FAGR","S","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA005","MFA005B",10.6,"MFA","Michigan Facet Site",5,"FAGR","S","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA006","MFA006A",38.6,"MFA","Michigan Facet Site",6,"POGR","SNAG","DEAD",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA006","MFA006B",38.6,"MFA","Michigan Facet Site",6,"POGR","SNAG","DEAD",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA007","MFA007A",10.8,"MFA","Michigan Facet Site",7,"PIST","S","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA007","MFA007B",10.8,"MFA","Michigan Facet Site",7,"PIST","S","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA008","MFA008A",33.6,"MFA","Michigan Facet Site",8,"QURU","C","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA008","MFA008B",33.6,"MFA","Michigan Facet Site",8,"QURU","C","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA009","MFA009A",31.9,"MFA","Michigan Facet Site",9,"QURU","C","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA009","MFA009B",31.9,"MFA","Michigan Facet Site",9,"QURU","C","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA010","MFA010A",26.4,"MFA","Michigan Facet Site",10,"POGR","SNAG","DEAD",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA010","MFA010B",26.4,"MFA","Michigan Facet Site",10,"POGR","SNAG","DEAD",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA011","MFA011A",16.4,"MFA","Michigan Facet Site",11,"BEPA","SNAG","DEAD",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA011","MFA011B",16.4,"MFA","Michigan Facet Site",11,"BEPA","SNAG","DEAD",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"MFA012","MFA012A",11.2,"MFA","Michigan Facet Site",12,"FAGR","S","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
