"TreeID","PlotID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","plot","Dated","Pith","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth"
"OOB051","OOB","Oak Openings Toledo","QUAL","I","LIVE",20.7,1,0,"B",NA,NA,51,336.5,0.26780625,7.957747155,NA,16.76,248
"OOC001","OOC","Oak Openings Toledo","ACRU","S","LIVE",18.5,1,0,"C",NA,NA,1,268.8,0.506286982,18.83490451,"TAG: 1601 RM#7",8.52,206
"OOC002","OOC","Oak Openings Toledo","ACRU","S","LIVE",13,1,0,"C",NA,NA,2,132.7,0.25,18.83490451,NA,8,205
"OOC003","OOC","Oak Openings Toledo","QURU","D","LIVE",40.5,1,0,"C",NA,NA,3,1288.2,1.02515625,7.957747155,NA,6.43,193
"OOC004","OOC","Oak Openings Toledo","QUAL","S","LIVE",21.5,1,0,"C",NA,NA,4,363.1,0.28890625,7.957747155,NA,12.59,155
"OOC005","OOC","Oak Openings Toledo","QUAL","I","LIVE",29.8,1,0,"C",NA,NA,5,697.5,0.555025,7.957747155,NA,11.52,150
"OOC006","OOC","Oak Openings Toledo","QUAL","I","LIVE",28.7,1,0,"C",NA,NA,6,646.9,0.51480625,7.957747155,NA,7.1,145
"OOC007","OOC","Oak Openings Toledo","QUAL","I","LIVE",25.2,1,0,"C",NA,NA,7,498.8,0.3969,7.957747155,NA,5.08,168
"OOC008","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",18.3,1,0,"C",NA,NA,8,263,0.495399408,18.83490451,NA,4.37,165
"OOC009","OOC","Oak Openings Toledo","QUAL","I","LIVE",19.8,1,0,"C",NA,NA,9,307.9,0.579940828,18.83490451,NA,7.24,118
"OOC010","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",16.7,1,0,"C",NA,NA,10,219,0.412559172,18.83490451,NA,10.81,120
"OOC011","OOC","Oak Openings Toledo","QURU","D","LIVE",38.1,1,0,"C",NA,NA,11,1140.1,0.90725625,7.957747155,NA,12.77,102
"OOC012","OOC","Oak Openings Toledo","QURU","D","LIVE",35,1,0,"C",NA,NA,12,962.1,0.765625,7.957747155,NA,6.86,94
"OOC013","OOC","Oak Openings Toledo","ACRU","I","LIVE",18.1,1,0,"C",NA,NA,13,257.3,0.484630178,18.83490451,NA,6.22,97
"OOC014","OOC","Oak Openings Toledo","QUAL","C","LIVE",39,1,0,"C",NA,NA,14,1194.6,0.950625,7.957747155,NA,11.82,75
"OOC015","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.7,1,0,"C",NA,NA,15,559.9,0.44555625,7.957747155,NA,11.76,70
"OOC016","OOC","Oak Openings Toledo","QUVE","C","LIVE",28.7,1,0,"C",NA,NA,16,646.9,0.51480625,7.957747155,NA,9.01,40
"OOC017","OOC","Oak Openings Toledo","QUAL","I","LIVE",23,1,0,"C",NA,NA,17,415.5,0.330625,7.957747155,NA,8.83,38
"OOC018","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.7,1,0,"C",NA,NA,18,559.9,0.44555625,7.957747155,NA,1.5,40
"OOC019","OOC","Oak Openings Toledo","ACRU","I","LIVE",13,1,0,"C",NA,NA,19,132.7,0.25,18.83490451,NA,2.01,0
"OOC020","OOC","Oak Openings Toledo","QURU","D","LIVE",41.1,1,0,"C",NA,NA,20,1326.7,1.05575625,7.957747155,NA,5.45,5
"OOC021","OOC","Oak Openings Toledo","QUVE","D","LIVE",57.6,1,0,"C",NA,NA,21,2605.8,2.0736,7.957747155,NA,13,25
"OOC022","OOC","Oak Openings Toledo","PRSE","I","LIVE",21,1,0,"C",NA,NA,22,346.4,0.275625,7.957747155,NA,9.06,350
"OOC023","OOC","Oak Openings Toledo","ACRU","S","LIVE",12.7,1,0,"C",NA,NA,23,126.7,0.238594675,18.83490451,NA,7.27,328
"OOC024","OOC","Oak Openings Toledo","PRSE","C","LIVE",26.2,1,0,"C",NA,NA,24,539.1,0.429025,7.957747155,NA,4.3,305
"OOC025","OOC","Oak Openings Toledo","QUAL","D","LIVE",29.5,1,0,"C",NA,NA,25,683.5,0.54390625,7.957747155,NA,5.48,278
"OOC026","OOC","Oak Openings Toledo","ACRU","I","LIVE",17.2,1,0,"C",NA,NA,26,232.4,0.437633136,18.83490451,NA,3.33,263
"OOC027","OOC","Oak Openings Toledo","ACRU","S","LIVE",12.7,1,0,"C",NA,NA,27,126.7,0.238594675,18.83490451,NA,3.31,255
"OOC028","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",20.2,1,0,"C",NA,NA,28,320.5,0.255025,7.957747155,NA,5.57,240
"OOC029","OOC","Oak Openings Toledo","QUAL","I","LIVE",22.4,1,0,"C",NA,NA,29,394.1,0.3136,7.957747155,NA,12.86,290
"OOC030","OOC","Oak Openings Toledo","QUVE","D","LIVE",37.4,1,0,"C",NA,NA,30,1098.6,0.874225,7.957747155,NA,12.38,278
"OOC031","OOC","Oak Openings Toledo","QUAL","I","LIVE",19.1,1,0,"C",NA,NA,31,286.5,0.539659763,18.83490451,NA,11.38,262
"OOC032","OOC","Oak Openings Toledo","QUAL","C","LIVE",36.1,1,0,"C",NA,NA,32,1023.5,0.81450625,7.957747155,NA,11.87,232
"OOC033","OOC","Oak Openings Toledo","QUAL","C","LIVE",24.2,1,0,"C",NA,NA,33,460,0.366025,7.957747155,NA,17.88,195
"OOC034","OOC","Oak Openings Toledo","QUAL","C","LIVE",32.8,1,0,"C",NA,NA,34,845,0.6724,7.957747155,NA,18.25,192
"OOC035","OOC","Oak Openings Toledo","QUAL","I","LIVE",21.2,1,0,"C",NA,NA,35,353,0.2809,7.957747155,NA,16.4,194
"OOC036","OOC","Oak Openings Toledo","QUAL","C","LIVE",29.1,1,0,"C",NA,NA,36,665.1,0.52925625,7.957747155,NA,14.63,190
"OOC037","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.3,1,0,"C",NA,NA,37,543.3,0.43230625,7.957747155,NA,19.85,185
"OOC038","OOC","Oak Openings Toledo","QUAL","C","LIVE",24.9,1,0,"C",NA,NA,38,487,0.38750625,7.957747155,NA,18.15,165
"OOC039","OOC","Oak Openings Toledo","QUAL","C","LIVE",27.9,1,0,"C",NA,NA,39,611.4,0.48650625,7.957747155,NA,14.95,165
"OOC040","OOC","Oak Openings Toledo","QUAL","C","LIVE",27.4,1,0,"C",NA,NA,40,589.6,0.469225,7.957747155,NA,18.1,137
"OOC041","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.8,1,0,"C",NA,NA,41,564.1,0.4489,7.957747155,NA,15.98,130
"OOC042","OOC","Oak Openings Toledo","QUAL","C","LIVE",37.7,1,0,"C",NA,NA,42,1116.3,0.88830625,7.957747155,NA,19.5,108
"OOC043","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",20.4,1,0,"C",NA,NA,43,326.9,0.2601,7.957747155,NA,19.15,105
"OOC044","OOC","Oak Openings Toledo","QUAL","I","LIVE",22.8,1,0,"C",NA,NA,44,408.3,0.3249,7.957747155,NA,18.47,84
"OOC045","OOC","Oak Openings Toledo","QUVE","D","LIVE",33.1,1,0,"C",NA,NA,45,860.5,0.68475625,7.957747155,NA,15.85,17
"OOC046","OOC","Oak Openings Toledo","QUAL","C","LIVE",31.2,1,0,"C",NA,NA,46,764.5,0.6084,7.957747155,NA,14.01,333
"OOC047","OOC","Oak Openings Toledo","QURU","D","LIVE",34.5,1,0,"C",NA,NA,47,934.8,0.74390625,7.957747155,NA,15.32,325
"OOC048","OOC","Oak Openings Toledo","QURU","D","LIVE",48.8,1,0,"C",NA,NA,48,1870.4,1.4884,7.957747155,NA,14.79,324
"OOC049","OOC","Oak Openings Toledo","QUAL","D","LIVE",47.8,1,0,"C",NA,NA,49,1794.5,1.428025,7.957747155,NA,18.25,278
"OOC050","OOC","Oak Openings Toledo","QUVE","SNAG","DEAD",30.4,1,0,"C",NA,NA,50,725.8,0.5776,7.957747155,NA,16.81,263
"SRA001","SRA","Savannah River","PIPA","C","LIVE",28.6,1,2,"A","Y",NA,1,642.4,0.511225,7.957747155,NA,3.89,45
"SRA002","SRA","Savannah River","PIPA","C","LIVE",30.7,1,2,"A","Y",NA,2,740.2,0.58905625,7.957747155,NA,6.47,63
"SRA003","SRA","Savannah River","PIPA","C","LIVE",31.3,1,2,"A","Y",NA,3,769.4,0.61230625,7.957747155,NA,9.92,73
"SRA004","SRA","Savannah River","PIPA","C","LIVE",28.5,1,2,"A","Y",NA,4,637.9,0.50765625,7.957747155,NA,11.68,72
"SRA005","SRA","Savannah River","PIPA","C","LIVE",35.1,1,2,"A","Y",NA,5,967.6,0.77000625,7.957747155,NA,8.72,125
"SRA006","SRA","Savannah River","PIPA","C","LIVE",29.4,1,2,"A","Y",NA,6,678.9,0.540225,7.957747155,NA,6.3,119
"SRA007","SRA","Savannah River","PIPA","C","LIVE",28.6,1,2,"A","Y",NA,7,642.4,0.511225,7.957747155,NA,2.42,156
"SRA008","SRA","Savannah River","PIPA","C","LIVE",31.6,1,2,"A","Y",NA,8,784.3,0.6241,7.957747155,NA,5.45,146
"SRA009","SRA","Savannah River","PIPA","C","LIVE",25.2,1,2,"A","Y",NA,9,498.8,0.3969,7.957747155,NA,9.36,154
"SRA010","SRA","Savannah River","PIPA","C","LIVE",30,1,2,"A","Y",NA,10,706.9,0.5625,7.957747155,NA,13.66,158
"SRA011","SRA","Savannah River","PIPA","C","LIVE",29,1,2,"A","Y",NA,11,660.5,0.525625,7.957747155,NA,12.9,172
"SRA012","SRA","Savannah River","PIPA","C","LIVE",28.7,1,2,"A","Y",NA,12,646.9,0.51480625,7.957747155,NA,7.73,169
"SRA013","SRA","Savannah River","PIPA","C","LIVE",26.9,1,2,"A","Y",NA,13,568.3,0.45225625,7.957747155,NA,7.58,187
"SRA014","SRA","Savannah River","PIPA","C","LIVE",28,1,2,"A","Y",NA,14,615.8,0.49,7.957747155,NA,12.84,195
"SRA015","SRA","Savannah River","PIPA","C","LIVE",21.5,1,2,"A","Y",NA,15,363.1,0.28890625,7.957747155,NA,13.18,203
"SRA016","SRA","Savannah River","PIPA","C","LIVE",27.7,1,2,"A","Y",NA,16,602.6,0.47955625,7.957747155,NA,8.25,210
"SRA017","SRA","Savannah River","PIPA","C","LIVE",21.5,1,2,"A","Y",NA,17,363.1,0.28890625,7.957747155,NA,5.41,221
"SRA018","SRA","Savannah River","PIPA","C","LIVE",31.8,1,2,"A","Y",NA,18,794.2,0.632025,7.957747155,NA,7.8,234
"SRA019","SRA","Savannah River","PIPA","C","LIVE",32.9,1,2,"A","Y",NA,19,850.1,0.67650625,7.957747155,NA,12.12,234
"SRA020","SRA","Savannah River","PIPA","C","LIVE",25.9,1,2,"A","Y",1964,20,526.9,0.41925625,7.957747155,NA,9.42,274
"SRA021","SRA","Savannah River","PIPA","C","LIVE",26.9,1,2,"A","Y",NA,21,568.3,0.45225625,7.957747155,NA,5.17,279
"SRA022","SRA","Savannah River","PIPA","C","LIVE",29,1,2,"A","Y",NA,22,660.5,0.525625,7.957747155,NA,2.54,275
"SRA023","SRA","Savannah River","PIPA","C","LIVE",40.1,1,2,"A","Y",NA,23,1262.9,1.00500625,7.957747155,NA,8.9,295
"SRA024","SRA","Savannah River","PIPA","C","LIVE",33.5,1,2,"A","Y",NA,24,881.4,0.70140625,7.957747155,NA,8.35,342
"SRA025","SRA","Savannah River","PIPA","C","LIVE",35.8,1,2,"A","Y",NA,25,1006.6,0.801025,7.957747155,NA,5.32,354
"SRB001","SRB","Savannah River","PIPA","C","LIVE",20.6,1,2,"B","Y",NA,1,333.3,0.265225,7.957747155,NA,5.14,169
"SRB002","SRB","Savannah River","PIPA","C","LIVE",44.1,1,2,"B","Y",NA,2,1527.5,1.21550625,7.957747155,NA,9.22,174
"SRB003","SRB","Savannah River","PIPA","SNAG","DEAD",15.3,1,2,"B","Y",NA,3,183.9,0.346286982,18.83490451,NA,5.37,195
"SRB004","SRB","Savannah River","PIPA","SNAG","DEAD",23.9,1,2,"B","Y",NA,4,448.6,0.35700625,7.957747155,NA,4.64,272
"SRB005","SRB","Savannah River","PIPA","C","LIVE",28.5,1,2,"B","Y",NA,5,637.9,0.50765625,7.957747155,NA,11.21,270
"SRB006","SRB","Savannah River","PIPA","SNAG","DEAD",27.4,1,2,"B","Y",NA,6,589.6,0.469225,7.957747155,NA,8.48,287
"SRB007","SRB","Savannah River","PIPA","D","LIVE",23.1,1,2,"B","Y",NA,7,419.1,0.33350625,7.957747155,NA,9.16,305
"SRB008","SRB","Savannah River","PIPA","C","LIVE",27.9,1,2,"B","Y",NA,8,611.4,0.48650625,7.957747155,NA,10.31,328
"SRB009","SRB","Savannah River","PIPA","C","LIVE",31.1,1,2,"B","Y",NA,9,759.6,0.60450625,7.957747155,NA,11.51,0
"SRB010","SRB","Savannah River","PIPA","C","LIVE",26.5,1,2,"B","Y",NA,10,551.5,0.43890625,7.957747155,NA,6.24,348
"SRB011","SRB","Savannah River","PIPA","SNAG","DEAD",24.8,1,2,"B","Y",NA,11,483.1,0.3844,7.957747155,NA,8.85,8
"SRB012","SRB","Savannah River","PIPA","SNAG","DEAD",11.8,1,2,"B","Y",1982,12,109.4,0.205976331,18.83490451,NA,11.76,19
"SRB013","SRB","Savannah River","PIPA","SNAG","DEAD",10.8,1,2,"B","Y",NA,13,91.6,0.172544379,18.83490451,NA,9,17
"SRB014","SRB","Savannah River","PIPA","C","LIVE",23.7,1,2,"B","Y",NA,14,441.2,0.35105625,7.957747155,NA,3.37,50
"SRB015","SRB","Savannah River","PIPA","SNAG","DEAD",19.5,1,2,"B","Y",NA,15,298.6,0.5625,18.83490451,NA,9.16,52
"SRB016","SRB","Savannah River","PIPA","I","LIVE",15.4,1,0,"B",NA,NA,16,186.3,0.350828402,18.83490451,"no core, ANTS!!",8.73,69
"SRB017","SRB","Savannah River","PIPA","C","LIVE",25.6,1,2,"B","Y",NA,17,514.7,0.4096,7.957747155,NA,5.31,94
"SRB018","SRB","Savannah River","PIPA","C","LIVE",28.5,1,2,"B","Y",NA,18,637.9,0.50765625,7.957747155,NA,6.92,123
"SRB019","SRB","Savannah River","PIPA","SNAG","DEAD",15.5,1,2,"B","Y",NA,19,188.7,0.355399408,18.83490451,NA,10.07,114
"SRB020","SRB","Savannah River","PIPA","C","LIVE",20.6,1,2,"B","Y",NA,20,333.3,0.265225,7.957747155,NA,12.61,131
"SRB021","SRB","Savannah River","PIPA","C","LIVE",19.1,1,2,"B","N",NA,21,286.5,0.539659763,18.83490451,NA,12.32,139
"SRB022","SRB","Savannah River","PIPA","C","LIVE",12.9,1,2,"B","Y",NA,22,130.7,0.246168639,18.83490451,NA,11.82,140
"SRB023","SRB","Savannah River","PIPA","C","LIVE",11.6,1,2,"B","Y",NA,23,105.7,0.199053254,18.83490451,NA,12.13,154
"SRB024","SRB","Savannah River","PIPA","C","LIVE",21.6,1,2,"B","Y",NA,24,366.4,0.2916,7.957747155,NA,19.3,144
"SRB025","SRB","Savannah River","PIPA","C","LIVE",24,1,2,"B","Y",NA,25,452.4,0.36,7.957747155,NA,18.54,147
"SRB026","SRB","Savannah River","PIPA","C","LIVE",26.5,1,2,"B","Y",NA,26,551.5,0.43890625,7.957747155,NA,15.61,154
"SRB027","SRB","Savannah River","PIPA","C","LIVE",27.8,1,2,"B","Y",NA,27,607,0.483025,7.957747155,NA,18.28,160
"SRB028","SRB","Savannah River","PIPA","C","LIVE",24,1,2,"B","Y",NA,28,452.4,0.36,7.957747155,NA,13.66,181
"SRB029","SRB","Savannah River","PIPA","C","LIVE",29.6,1,2,"B","Y",NA,29,688.1,0.5476,7.957747155,NA,15.17,216
"SRB030","SRB","Savannah River","PIPA","C","LIVE",26,1,2,"B","Y",NA,30,530.9,0.4225,7.957747155,NA,19.1,223
"SRB031","SRB","Savannah River","PIPA","C","LIVE",23.7,1,2,"B","Y",NA,31,441.2,0.35105625,7.957747155,NA,17.06,250
"SRB032","SRB","Savannah River","PIPA","C","LIVE",37.5,1,2,"B","Y",NA,32,1104.5,0.87890625,7.957747155,NA,17.92,160
"SRB033","SRB","Savannah River","PIPA","C","LIVE",26.2,1,2,"B","Y",NA,33,539.1,0.429025,7.957747155,NA,19.63,274
"SRB034","SRB","Savannah River","PIPA","C","LIVE",37.6,1,2,"B","Y",NA,34,1110.4,0.8836,7.957747155,NA,17.11,281
"SRB035","SRB","Savannah River","PIPA","C","LIVE",29.8,1,2,"B","Y",NA,35,697.5,0.555025,7.957747155,NA,17.66,259
"SRB036","SRB","Savannah River","PIPA","C","LIVE",25.4,1,2,"B","Y",NA,36,506.7,0.403225,7.957747155,NA,14.34,306
"SRB037","SRB","Savannah River","PIPA","C","LIVE",27.6,1,2,"B","Y",NA,37,598.3,0.4761,7.957747155,NA,16.58,309
"SRB038","SRB","Savannah River","PIPA","C","LIVE",32.5,1,2,"B","Y",NA,38,829.6,0.66015625,7.957747155,NA,16.8,318
"SRB039","SRB","Savannah River","PIPA","C","LIVE",25.5,1,2,"B","Y",NA,39,510.7,0.40640625,7.957747155,NA,19.19,331
"SRB040","SRB","Savannah River","PIPA","C","LIVE",30,1,2,"B","Y",NA,40,706.9,0.5625,7.957747155,NA,13.18,341
"SRB041","SRB","Savannah River","PIPA","C","LIVE",24.8,1,2,"B","Y",NA,41,483.1,0.3844,7.957747155,NA,19.51,1
"SRB042","SRB","Savannah River","PIPA","C","LIVE",30.6,1,2,"B","Y",NA,42,735.4,0.585225,7.957747155,NA,16.34,53
"SRB043","SRB","Savannah River","PIPA","C","LIVE",23.5,1,2,"B","Y",NA,43,433.7,0.34515625,7.957747155,NA,19.25,52
"SRB044","SRB","Savannah River","PIPA","C","LIVE",23.7,1,2,"B","Y",NA,44,441.2,0.35105625,7.957747155,NA,14.75,55
"SRB045","SRB","Savannah River","PIPA","C","LIVE",25.7,1,2,"B","Y",NA,45,518.7,0.41280625,7.957747155,NA,17.6,76
"SRB046","SRB","Savannah River","PIPA","C","LIVE",27.8,1,2,"B","Y",NA,46,607,0.483025,7.957747155,NA,19.03,93
"SRB047","SRB","Savannah River","PIPA","C","LIVE",28.8,1,2,"B","Y",NA,47,651.4,0.5184,7.957747155,NA,13.77,94
"SRB048","SRB","Savannah River","QUIN","SNAG","DEAD",22.4,1,0,"B",NA,NA,48,394.1,0.3136,7.957747155,"rotten, no core",14.47,126
"SRB049","SRB","Savannah River","QUIN","SNAG","DEAD",21.7,1,0,"B",NA,NA,49,369.8,0.29430625,7.957747155,"rotten, no core, DBH taken at 0.5m",13.1,123
"SRB050","SRB","Savannah River","PIPA","C","LIVE",20.6,1,2,"B","Y",NA,50,333.3,0.265225,7.957747155,NA,16.31,134
"SRC001","SRC","Savannah River","PIPA","C","LIVE",21.2,1,2,"C","Y",NA,1,353,0.2809,7.957747155,NA,1.75,75
"SRC002","SRC","Savannah River","PIPA","C","LIVE",27,1,2,"C","Y",NA,2,572.6,0.455625,7.957747155,NA,8.83,75
"SRC003","SRC","Savannah River","PIPA","SNAG","DEAD",12.1,1,2,"C",NA,NA,3,115,0.21658284,18.83490451,NA,10.17,72
"SRC004","SRC","Savannah River","PIPA","I","LIVE",12.2,1,2,"C","Y",NA,4,116.9,0.220177515,18.83490451,NA,10.21,75
"SRC005","SRC","Savannah River","PIPA","C","LIVE",18.8,1,2,"C","Y",NA,5,277.6,0.522840237,18.83490451,NA,10.55,80
"SRC006","SRC","Savannah River","PIPA","C","LIVE",23.3,1,2,"C","Y",NA,6,426.4,0.33930625,7.957747155,NA,10.85,90
"SRC007","SRC","Savannah River","PIPA","C","LIVE",16.9,1,2,"C","Y",NA,7,224.3,0.4225,18.83490451,NA,7.25,105
"SRC008","SRC","Savannah River","PIPA","I","LIVE",12.6,1,2,"C","N",NA,8,124.7,0.234852071,18.83490451,"outside rotten",11.31,127
"SRC009","SRC","Savannah River","PIPA","I","LIVE",10.3,1,2,"C","Y",1974,9,83.3,0.15693787,18.83490451,NA,10.59,127
"SRC010","SRC","Savannah River","PIPA","C","LIVE",29.3,1,2,"C","Y",NA,10,674.3,0.53655625,7.957747155,NA,10.51,140
"SRC011","SRC","Savannah River","PIPA","C","LIVE",22.5,1,2,"C","Y",NA,11,397.6,0.31640625,7.957747155,NA,11.29,158
"SRC012","SRC","Savannah River","PIPA","C","LIVE",22.1,1,2,"C","Y",NA,12,383.6,0.30525625,7.957747155,NA,6.11,133
"SRC013","SRC","Savannah River","PIPA","C","LIVE",30.8,1,2,"C","Y",NA,13,745.1,0.5929,7.957747155,NA,4.51,160
"SRC014","SRC","Savannah River","PIPA","C","LIVE",30,1,4,"C","Y",NA,14,706.9,0.5625,7.957747155,"split stem, 4 cores taken",4.42,189
"SRC015","SRC","Savannah River","PIPA","C","LIVE",20.5,1,2,"C","Y",NA,15,330.1,0.26265625,7.957747155,NA,10.51,186
"SRC016","SRC","Savannah River","PIPA","C","LIVE",23.3,1,2,"C","Y",NA,16,426.4,0.33930625,7.957747155,NA,9.86,134
"SRC017","SRC","Savannah River","PIPA","C","LIVE",21.5,1,2,"C","Y",NA,17,363.1,0.28890625,7.957747155,NA,7.79,224
"SRC018","SRC","Savannah River","PIPA","C","LIVE",28,1,2,"C","Y",NA,18,615.8,0.49,7.957747155,NA,7.06,244
"SRC019","SRC","Savannah River","PIPA","I","LIVE",15.5,1,2,"C","Y",NA,19,188.7,0.355399408,18.83490451,NA,4.16,249
"SRC020","SRC","Savannah River","QUIN","S","LIVE",11.6,1,2,"C","Y",NA,20,105.7,0.199053254,18.83490451,NA,2.27,266
"SRC021","SRC","Savannah River","PIPA","C","LIVE",10.7,1,2,"C","Y",NA,21,89.9,0.169363905,18.83490451,NA,1.64,135
"SRC022","SRC","Savannah River","PIPA","C","LIVE",22.5,1,2,"C","Y",NA,22,397.6,0.31640625,7.957747155,NA,3.37,268
"SRC023","SRC","Savannah River","QUIN","S","LIVE",18,1,2,"C",NA,NA,23,254.5,0.479289941,18.83490451,"heart rot",10.54,260
"SRC024","SRC","Savannah River","QUIN","S","LIVE",22.5,1,2,"C","Y",NA,24,397.6,0.31640625,7.957747155,"heart rot",10.07,260
"SRC025","SRC","Savannah River","QUIN","S","LIVE",21.4,1,0,"C",NA,NA,25,359.7,0.286225,7.957747155,"heart rot, no core",10.23,263
"SRC026","SRC","Savannah River","PIPA","SNAG","DEAD",18.1,1,2,"C","Y",NA,26,257.3,0.484630178,18.83490451,NA,10.27,305
"SRC027","SRC","Savannah River","PIPA","C","LIVE",14.1,1,2,"C","Y",NA,27,156.1,0.294097633,18.83490451,NA,7.47,315
"SRC028","SRC","Savannah River","PIPA","C","LIVE",20.6,1,2,"C","Y",NA,28,333.3,0.265225,7.957747155,NA,3.83,311
"SRC029","SRC","Savannah River","PIPA","I","LIVE",15.2,1,2,"C","Y",NA,29,181.5,0.341775148,18.83490451,NA,2.52,251
"SRC030","SRC","Savannah River","PIPA","I","LIVE",12.9,1,2,"C","N",NA,30,130.7,0.246168639,18.83490451,NA,9.69,334
"SRC031","SRC","Savannah River","PIPA","C","LIVE",27.4,1,2,"C","Y",NA,31,589.6,0.469225,7.957747155,NA,9.42,324
"SRC032","SRC","Savannah River","PIPA","C","LIVE",33.8,1,2,"C","Y",NA,32,897.3,0.714025,7.957747155,NA,4.97,9
"SRC033","SRC","Savannah River","PIPA","C","LIVE",12.9,1,2,"C","Y",NA,33,130.7,0.246168639,18.83490451,NA,8.05,20
"SRC034","SRC","Savannah River","PIPA","I","LIVE",14,1,2,"C","Y",NA,34,153.9,0.289940828,18.83490451,NA,12.45,37
"SRC035","SRC","Savannah River","PIPA","C","LIVE",38.8,1,2,"C","Y",NA,35,1182.4,0.9409,7.957747155,NA,12.16,35
"VLF001","VLA","Valles Caldera Lower","PIPO","C","LIVE",22.9,1,2,"A","Y",NA,1,411.9,2.860212853,5902.78,"SQUARE PLOT BASED SAMPLING METHOD.  BEFORE NEIL",NA,NA
"VLF002","VLA","Valles Caldera Lower","PIPO","C","LIVE",12.1,1,2,"A","N",NA,2,115,0.798542674,5902.78,NA,NA,NA
"VLF003","VLA","Valles Caldera Lower","PIPO","C","LIVE",15.9,1,2,"A","N",NA,3,198.6,1.378864651,5902.78,NA,NA,NA
"VLF004","VLA","Valles Caldera Lower","PIPO","C","LIVE",24.8,1,2,"A","Y",NA,4,483.1,3.354522822,5902.78,NA,NA,NA
"VLF005","VLA","Valles Caldera Lower","PIPO","C","LIVE",21.2,1,2,"A","Y",1937,5,353,2.451314934,5902.78,NA,NA,NA
"VLF006","VLA","Valles Caldera Lower","PIPO","C","LIVE",13.2,1,2,"A","N",NA,6,136.8,0.950331778,5902.78,NA,NA,NA
"VLF007","VLA","Valles Caldera Lower","PIPO","C","LIVE",26.7,1,2,"A","Y",NA,7,559.9,3.888211783,5902.78,NA,NA,NA
"VLF008","VLA","Valles Caldera Lower","PIPO","C","LIVE",21.1,1,2,"A","Y",NA,8,349.7,2.428243863,5902.78,NA,NA,NA
"VLF009","VLA","Valles Caldera Lower","PIPO","C","LIVE",28.1,1,2,"A","Y",NA,9,620.2,4.306654471,5902.78,NA,NA,NA
"VLF010","VLA","Valles Caldera Lower","PIPO","C","LIVE",21.7,1,2,"A","Y",NA,10,369.8,2.568306536,5902.78,NA,NA,NA
"VLF011","VLA","Valles Caldera Lower","PIPO","C","LIVE",28.9,1,2,"A","Y",NA,11,656,4.555363889,5902.78,NA,NA,NA
"VLF012","VLA","Valles Caldera Lower","PIPO","C","LIVE",26,1,2,"A","Y",NA,12,530.9,3.687008045,5902.78,NA,NA,NA
"VLF013","VLA","Valles Caldera Lower","PIPO","C","LIVE",15.5,1,2,"A","N",1950,13,188.7,1.310360477,5902.78,NA,NA,NA
"VLF014","VLA","Valles Caldera Lower","PIPO","C","LIVE",20.4,1,2,"A",NA,NA,14,326.9,2.269800692,5902.78,NA,NA,NA
"VLF015","VLA","Valles Caldera Lower","PIPO","C","LIVE",23.6,1,2,"A","Y",1948,15,437.4,3.037745563,5902.78,NA,NA,NA
"VLF016","VLA","Valles Caldera Lower","PIPO","C","LIVE",27.4,1,2,"A","Y",NA,16,589.6,4.094760591,5902.78,NA,NA,NA
"VLF017","VLA","Valles Caldera Lower","PIPO","C","LIVE",19,1,2,"A","Y",NA,17,283.5,1.968949562,5902.78,NA,NA,NA
"VLF018","VLA","Valles Caldera Lower","PIPO","C","LIVE",31.9,1,2,"A","Y",NA,18,799.2,5.550201563,5902.78,NA,NA,NA
"VLF019","VLA","Valles Caldera Lower","PIPO","C","LIVE",20.9,1,2,"A","Y",NA,19,343.1,2.382428971,5902.78,NA,NA,NA
"VLF020","VLA","Valles Caldera Lower","PIPO","C","LIVE",19.5,1,2,"A","Y",NA,20,298.6,2.073942025,5902.78,NA,NA,NA
"VLF021","VLA","Valles Caldera Lower","PIPO","C","LIVE",14.2,1,2,"A","Y",NA,21,158.4,1.099775595,5902.78,NA,NA,NA
"VLF022","VLA","Valles Caldera Lower","PIPO","C","LIVE",26.3,1,2,"A","Y",NA,22,543.3,3.77258372,5902.78,NA,NA,NA
"VLF023","VLA","Valles Caldera Lower","PIPO","C","LIVE",19,1,2,"A","Y",NA,23,283.5,1.968949562,5902.78,NA,NA,NA
"VLF024","VLA","Valles Caldera Lower","PIPO","C","LIVE",10.2,1,2,"A",NA,NA,24,81.7,0.567450173,5902.78,NA,NA,NA
"VLF025","VLA","Valles Caldera Lower","PIPO","C","LIVE",34,1,2,"A","Y",NA,25,907.9,6.305001923,5902.78,NA,NA,NA
"VLF051","VLA","Valles Caldera Lower","PIPO","C","LIVE",24.3,1,2,"A","Y",NA,51,463.8,3.220623344,5902.78,NA,NA,NA
