CoreID,Site,plot.id,tree.number,stems,total.cores,core.id,pith.present,pith.yr,inner.present,inner.measured,outer.measured,bark.present,inner.dated,outer.dated,dated,Notes,zombie,species,canopy.class,live.dead,dbh
TP1012N,TP,1,12,1,2,N,Y,1898,1898,1898,2013,Y,1898,2013,Y,NA,NA,QURU,D,LIVE,33.9
TP1012S,TP,1,12,1,2,S,Y,1908,1908,1908,2013,Y,1908,2013,Y,NA,NA,QURU,D,LIVE,33.9
TP1013W,TP,1,13,1,2,W,Y,1950,1950,1950,2013,Y,1950,2013,Y,NA,NA,TSCA,S,LIVE,24.3
TP1013E,TP,1,13,1,2,E,Y,1949,1949,1949,2013,Y,1949,2013,Y,NA,NA,TSCA,S,LIVE,24.3
TP1013S,TP,1,13,1,2,S,Y,1954,1954,1954,2013,Y,1954,2013,Y,NA,NA,TSCA,S,LIVE,24.3
TP1014E,TP,1,14,1,2,E,Y,1898,1898,1898,2011,Y,1898,2011,Y,NA,NA,QURU,SNAG,DEAD,31.7
TP1014W,TP,1,14,1,2,W,Y,1898,1898,1898,2012,Y,1898,2012,Y,NA,NA,QURU,SNAG,DEAD,31.7
TP1015N,TP,1,15,1,2,N,Y,1897,1897,1897,2012,Y,1897,2012,Y,NA,NA,ACRU,I,LIVE,17.3
TP1015E,TP,1,15,1,2,E,Y,1897,1897,1897,2012,Y,1897,2012,Y,NA,NA,ACRU,I,LIVE,17.3
TP1015S,TP,1,15,1,2,S,Y,1920,1920,1920,2012,Y,1920,2012,Y,NA,NA,ACRU,I,LIVE,17.3
TP1016E,TP,1,16,1,2,E,Y,1967,1967,1967,2013,Y,1967,2013,Y,NA,NA,TSCA,S,LIVE,16.8
TP1016N,TP,1,16,1,2,N,Y,1968,1968,1968,2013,Y,1968,2013,Y,NA,NA,TSCA,S,LIVE,16.8
TP1016W,TP,1,16,1,2,W,Y,1967,1967,1967,2013,Y,1967,2013,Y,NA,NA,TSCA,S,LIVE,16.8
TP1017N,TP,1,17,1,2,N,Y,1900,1900,1900,2013,Y,1900,2013,Y,NA,NA,QURU,D,LIVE,40.6
TP1017S,TP,1,17,1,2,S,Y,1906,1906,1906,2013,Y,1906,2013,Y,NA,NA,QURU,D,LIVE,40.6
TP1017W,TP,1,17,1,2,W,Y,1901,1901,1901,2013,Y,1901,2013,Y,NA,NA,QURU,D,LIVE,40.6
TP1018E,TP,1,18,1,2,E,Y,1946,1946,1946,2013,Y,1946,2013,Y,NA,NA,TSCA,S,LIVE,23.2
TP1018S,TP,1,18,1,2,S,Y,1952,1952,1952,2013,Y,1952,2013,Y,NA,NA,TSCA,S,LIVE,23.2
TP1018W,TP,1,18,1,2,W,Y,1954,1954,1954,2013,Y,1954,2013,Y,NA,NA,TSCA,S,LIVE,23.2
TP1019W,TP,1,19,1,2,W,Y,1959,1959,1959,2013,Y,1959,2013,Y,NA,NA,TSCA,S,LIVE,16.4
TP1019E,TP,1,19,1,2,E,Y,1955,1955,1955,2013,Y,1955,2013,Y,NA,NA,TSCA,S,LIVE,16.4
TP1019N,TP,1,19,1,2,N,Y,1960,1960,1960,2013,Y,1960,2013,Y,NA,NA,TSCA,S,LIVE,16.4
TP1020N,TP,1,20,1,2,N,Y,1954,1954,1954,2012,Y,1954,2012,Y,NA,NA,BEAL,I,LIVE,12.3
TP1020S,TP,1,20,1,2,S,Y,1949,1949,1949,2012,Y,1949,2012,Y,NA,NA,BEAL,I,LIVE,12.3
TP1020W,TP,1,20,1,2,W,Y,1955,1955,1955,2012,Y,1955,2012,Y,NA,NA,BEAL,I,LIVE,12.3
TP1021N,TP,1,21,1,2,N,Y,1899,1899,1899,1989,Y,1899,1989,Y,NA,NA,QURU,SNAG,DEAD,21.3
TP1021S,TP,1,21,1,2,S,Y,1899,1899,1899,1990,Y,1899,1990,Y,NA,NA,QURU,SNAG,DEAD,21.3
TP1021W,TP,1,21,1,2,W,Y,1899,1899,1899,1988,Y,1899,1988,Y,NA,NA,QURU,SNAG,DEAD,21.3
TP1022E,TP,1,22,1,2,E,Y,1900,1900,1900,2013,Y,1900,2013,Y,NA,NA,QURU,D,LIVE,36.5
TP1022S,TP,1,22,1,2,S,Y,1918,1918,1918,2013,Y,1918,2013,Y,NA,NA,QURU,D,LIVE,36.5
TP1022W,TP,1,22,1,2,W,Y,1917,1917,1917,2013,Y,1917,2013,Y,NA,NA,QURU,D,LIVE,36.5
TP1023W,TP,1,23,1,2,W,Y,1902,1902,1902,1991,Y,1902,1991,Y,NA,NA,QURU,SNAG,DEAD,23.4
TP1023N,TP,1,23,1,2,N,Y,1902,1902,1902,1991,Y,1902,1991,Y,NA,NA,QURU,SNAG,DEAD,23.4
TP1023S,TP,1,23,1,2,S,Y,1902,1902,1902,1981,Y,1902,1981,Y,NA,NA,QURU,SNAG,DEAD,23.4
TP1024E,TP,1,24,1,2,E,Y,1920,1920,1920,2012,Y,1920,2012,Y,NA,NA,BEAL,I,LIVE,37.9
TP1024N,TP,1,24,1,2,N,Y,1904,1904,1904,2012,Y,1904,2012,Y,NA,NA,BEAL,I,LIVE,37.9
TP1024W,TP,1,24,1,2,W,Y,1918,1918,1918,2012,Y,1918,2012,Y,NA,NA,BEAL,I,LIVE,37.9
TP1025E,TP,1,25,1,2,E,Y,1906,1906,1906,2013,Y,1906,2013,Y,NA,NA,QURU,D,LIVE,37.7
TP1025N,TP,1,25,1,2,N,Y,1896,1896,1896,2013,Y,1896,2013,Y,NA,NA,QURU,D,LIVE,37.7
TP1025S,TP,1,25,1,2,S,Y,1909,1909,1909,2013,Y,1909,2013,Y,NA,NA,QURU,D,LIVE,37.7
TP1026E,TP,1,26,1,2,E,Y,1952,1952,1952,2013,Y,1952,2013,Y,NA,NA,TSCA,S,LIVE,10.6
TP1026N,TP,1,26,1,2,N,Y,1944,1944,1944,2013,Y,1944,2013,Y,NA,NA,TSCA,S,LIVE,10.6
TP1026W,TP,1,26,1,2,W,Y,1952,1952,1952,2013,Y,1952,2013,Y,NA,NA,TSCA,S,LIVE,10.6
TP1027S,TP,1,27,1,2,S,Y,1956,1956,1956,2013,Y,1956,2013,Y,NA,NA,TSCA,S,LIVE,18.4
TP1027E,TP,1,27,1,2,E,Y,1951,1951,1951,2013,Y,1951,2013,Y,NA,NA,TSCA,S,LIVE,18.4
TP1027N,TP,1,27,1,2,N,Y,1956,1956,1956,2013,Y,1956,2013,Y,NA,NA,TSCA,S,LIVE,18.4
TP1028W,TP,1,28,1,2,W,Y,1969,1969,1969,2013,Y,1969,2013,Y,NA,NA,TSCA,S,LIVE,19.5
TP1028S,TP,1,28,1,2,S,Y,1960,1960,1960,2012,Y,1960,2012,Y,NA,NA,TSCA,S,LIVE,19.5
TP1028E,TP,1,28,1,2,E,Y,1955,1955,1955,2013,Y,1955,2013,Y,NA,NA,TSCA,S,LIVE,19.5
TP1029E,TP,1,29,1,2,E,Y,1964,1964,1964,2013,Y,1964,2013,Y,NA,NA,TSCA,S,LIVE,10.8
TP1029N,TP,1,29,1,2,N,Y,1970,1970,1970,2013,Y,1970,2013,Y,NA,NA,TSCA,S,LIVE,10.8
TP1029S,TP,1,29,1,2,S,Y,1970,1970,1970,2013,Y,1970,2013,Y,NA,NA,TSCA,S,LIVE,10.8
TP1029W,TP,1,29,1,2,W,Y,1964,1964,1964,2013,Y,1964,2013,Y,NA,NA,TSCA,S,LIVE,10.8
TP1031N,TP,1,31,1,2,N,Y,1899,1899,1899,2012,Y,1899,2012,Y,NA,NA,ACRU,I,LIVE,19
TP1031S,TP,1,31,1,2,S,Y,1899,1899,1899,2012,Y,1899,2012,Y,NA,NA,ACRU,I,LIVE,19
TP1031W,TP,1,31,1,2,W,Y,1897,1897,1897,2012,Y,1897,2012,Y,NA,NA,ACRU,I,LIVE,19
TP1032E,TP,1,32,1,2,E,Y,1959,1959,1959,2013,Y,1959,2013,Y,NA,NA,TSCA,S,LIVE,18
TP1032N,TP,1,32,1,2,N,Y,1973,1973,1973,2013,Y,1973,2013,Y,NA,NA,TSCA,S,LIVE,18
TP1032W,TP,1,32,1,2,W,Y,1974,1974,1974,2013,Y,1974,2013,Y,NA,NA,TSCA,S,LIVE,18
TP1033W,TP,1,33,1,2,W,Y,1951,1951,1951,2013,Y,1951,2013,Y,NA,NA,TSCA,S,LIVE,12.7
TP1033N,TP,1,33,1,2,N,Y,1969,1969,1969,2013,Y,1969,2013,Y,NA,NA,TSCA,S,LIVE,12.7
TP1033S,TP,1,33,1,2,S,Y,1969,1969,1969,2012,Y,1969,2012,Y,NA,NA,TSCA,S,LIVE,12.7
TP1034E,TP,1,34,1,2,E,Y,1904,1904,1904,2013,Y,1904,2013,Y,NA,NA,QURU,D,LIVE,47.3
TP1034S,TP,1,34,1,2,S,Y,1901,1901,1901,2013,Y,1901,2013,Y,NA,NA,QURU,D,LIVE,47.3
TP1034W,TP,1,34,1,2,W,Y,1903,1903,1903,2013,Y,1903,2013,Y,NA,NA,QURU,D,LIVE,47.3
TP1035E,TP,1,35,1,2,E,Y,1951,1951,1951,2013,Y,1951,2013,Y,NA,NA,TSCA,S,LIVE,22.4
TP1035N,TP,1,35,1,2,N,Y,1951,1951,1951,2013,Y,1951,2013,Y,NA,NA,TSCA,S,LIVE,22.4
TP1035S,TP,1,35,1,2,S,Y,1951,1951,1951,2013,Y,1951,2013,Y,NA,NA,TSCA,S,LIVE,22.4
TP1036E,TP,1,36,1,2,E,Y,1960,1960,1960,2013,Y,1960,2013,Y,NA,NA,TSCA,S,LIVE,12.4
TP1036N,TP,1,36,1,2,N,Y,1957,1957,1957,2012,Y,1957,2012,Y,NA,NA,TSCA,S,LIVE,12.4
TP1036S,TP,1,36,1,2,S,Y,1957,1957,1957,2013,Y,1957,2013,Y,NA,NA,TSCA,S,LIVE,12.4
TP1036W,TP,1,36,1,2,W,Y,1960,1960,1960,2013,Y,1960,2013,Y,NA,NA,TSCA,S,LIVE,12.4
TP1038S,TP,1,38,1,2,S,Y,1914,1914,1914,2012,Y,1914,2012,Y,NA,NA,ACRU,S,LIVE,19.7
TP1038E,TP,1,38,1,2,E,Y,1943,1943,1943,2012,Y,1943,2012,Y,NA,NA,ACRU,S,LIVE,19.7
TP1038N,TP,1,38,1,2,N,Y,1932,1932,1932,2012,Y,1932,2012,Y,NA,NA,ACRU,S,LIVE,19.7
TP1039E,TP,1,39,1,2,E,Y,1906,1906,1906,2013,Y,1906,2013,Y,NA,NA,QURU,I,LIVE,53
TP1039S,TP,1,39,1,2,S,Y,1916,1916,1916,2013,Y,1916,2013,Y,NA,NA,QURU,I,LIVE,53
TP1039W,TP,1,39,1,2,W,Y,1900,1900,1900,2013,Y,1900,2013,Y,NA,NA,QURU,I,LIVE,53
TP1040E,TP,1,40,1,2,E,Y,1961,1961,1961,2012,Y,1961,2012,Y,NA,NA,FAGR,I,LIVE,13.3
TP1040N,TP,1,40,1,2,N,Y,1957,1957,1957,2012,Y,1957,2012,Y,NA,NA,FAGR,I,LIVE,13.3
TP1040W,TP,1,40,1,2,W,Y,1961,1961,1961,2012,Y,1961,2012,Y,NA,NA,FAGR,I,LIVE,13.3
TP1041S,TP,1,41,1,2,S,Y,1971,1971,1971,2013,Y,1971,2013,Y,NA,NA,TSCA,S,LIVE,16.4
TP1042E,TP,1,42,1,2,E,Y,1908,1908,1908,2013,Y,1908,2013,Y,NA,NA,QURU,D,LIVE,32.8
TP1042N,TP,1,42,1,2,N,Y,1896,1896,1896,2013,Y,1896,2013,Y,NA,NA,QURU,D,LIVE,32.8
TP1042S,TP,1,42,1,2,S,Y,1896,1896,1896,2013,Y,1896,2013,Y,NA,NA,QURU,D,LIVE,32.8
TP1043W,TP,1,43,1,2,W,Y,1899,1899,1899,2014,Y,1899,2014,Y,NA,NA,QURU,C,LIVE,37.7
TP1043E,TP,1,43,1,2,E,Y,1899,1899,1899,2014,Y,1899,2014,Y,NA,NA,QURU,C,LIVE,37.7
TP1044W,TP,1,44,1,2,W,Y,1898,1898,1898,2014,Y,1898,2014,Y,NA,NA,QURU,C,LIVE,43.3
TP1044E,TP,1,44,1,2,E,Y,1899,1899,1899,2014,Y,1899,2014,Y,NA,NA,QURU,C,LIVE,43.3
TP1045E,TP,1,45,1,2,E,Y,1953,1953,1953,2014,Y,1953,2014,Y,NA,NA,TSCA,S,LIVE,20.7
TP1045W,TP,1,45,1,2,W,Y,1953,1953,1953,2014,Y,1953,2014,Y,NA,NA,TSCA,S,LIVE,20.7
TP1046E,TP,1,46,1,2,E,Y,1924,1924,1924,2014,Y,1924,2014,Y,NA,NA,QURU,C,LIVE,34
TP1046W,TP,1,46,1,2,W,Y,1913,1913,1913,2014,Y,1913,2014,Y,NA,NA,QURU,C,LIVE,34
TP1047N,TP,1,47,1,2,N,Y,1903,1903,1903,2014,Y,1903,2014,Y,NA,NA,QURU,C,LIVE,44.2
TP1047S,TP,1,47,1,2,S,Y,1898,1898,1898,2014,Y,1898,2014,Y,NA,NA,QURU,C,LIVE,44.2
TP1048E,TP,1,48,1,2,E,Y,1906,1906,1906,2014,Y,1906,2014,Y,NA,NA,PIST,S,LIVE,23.5
TP1048W,TP,1,48,1,2,W,Y,1906,1906,1906,2014,Y,1906,2014,Y,NA,NA,PIST,S,LIVE,23.5
TP1049E,TP,1,49,1,2,E,Y,1902,1902,1902,2014,Y,1902,2014,Y,NA,NA,QUVE,C,LIVE,28
TP1049W,TP,1,49,1,2,W,Y,1902,1902,1902,2014,Y,1902,2014,Y,NA,NA,QUVE,C,LIVE,28
TP1050S,TP,1,50,1,2,S,Y,1904,1904,1904,2005,Y,1904,2005,Y,NA,NA,QURU,I,LIVE,27.1
TP1050N,TP,1,50,1,2,N,Y,1904,1904,1904,2014,Y,1904,2014,Y,NA,NA,QURU,I,LIVE,27.1
TP1051N,TP,1,51,1,2,N,Y,1923,1923,1923,2014,Y,1923,2014,Y,NA,NA,TSCA,S,LIVE,30.6
TP1051S,TP,1,51,1,2,S,Y,1923,1923,1923,2014,Y,1923,2014,Y,NA,NA,TSCA,S,LIVE,30.6
TP1052N,TP,1,52,1,2,N,Y,1904,1904,1904,2014,Y,1904,2014,Y,NA,NA,QURU,C,LIVE,37.3
TP1052W,TP,1,52,1,2,W,Y,1904,1904,1904,2014,Y,1904,2014,Y,NA,NA,QURU,C,LIVE,37.3
TP1053S,TP,1,53,1,2,S,Y,1905,1905,1905,2014,Y,1905,2014,Y,NA,NA,QURU,D,LIVE,44
TP1053W,TP,1,53,1,2,W,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,D,LIVE,44
TP1054N,TP,1,54,1,2,N,Y,1901,1901,1901,2014,Y,1901,2014,Y,NA,NA,QURU,C,LIVE,32.8
TP1054S,TP,1,54,1,2,S,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,C,LIVE,32.8
TP1055N,TP,1,55,1,2,N,Y,1909,1909,1909,1941,Y,1909,1941,Y,NA,NA,QURU,S,LIVE,27.5
TP1055S,TP,1,55,1,2,S,Y,1909,1909,1909,2014,Y,1909,2014,Y,NA,NA,QURU,S,LIVE,27.5
TP1056N,TP,1,56,1,2,N,Y,1908,1908,1908,2014,Y,1908,2014,Y,NA,NA,QURU,C,LIVE,41
TP1056S,TP,1,56,1,2,S,Y,1905,1905,1905,2014,Y,1905,2014,Y,NA,NA,QURU,C,LIVE,41
TP1057W,TP,1,57,1,2,W,Y,1907,1907,1907,2014,Y,1907,2014,Y,NA,NA,QURU,C,LIVE,38.5
TP1057E,TP,1,57,1,2,E,Y,1906,1906,1906,2014,Y,1906,2014,Y,NA,NA,QURU,C,LIVE,38.5
TP1058N,TP,1,58,1,2,N,Y,1947,1947,1947,2014,Y,1947,2014,Y,NA,NA,TSCA,S,LIVE,23.7
TP1058S,TP,1,58,1,2,S,Y,1947,1947,1947,2014,Y,1947,2014,Y,NA,NA,TSCA,S,LIVE,23.7
TP1059E,TP,1,59,1,2,E,Y,1957,1957,1957,2014,Y,1957,2014,Y,NA,NA,TSCA,S,LIVE,33.7
TP1059W,TP,1,59,1,2,W,Y,1957,1957,1957,2014,Y,1957,2014,Y,NA,NA,TSCA,S,LIVE,33.7
TP1060N,TP,1,60,1,2,N,Y,1917,1917,1917,2014,Y,1917,2014,Y,NA,NA,QURU,C,LIVE,38.1
TP1060S,TP,1,60,1,2,S,Y,1911,1911,1911,2014,Y,1911,2014,Y,NA,NA,QURU,C,LIVE,38.1
TP1061E,TP,1,61,1,2,E,Y,1899,1899,1899,2014,Y,1899,2014,Y,NA,NA,QUVE,C,LIVE,36.9
TP1061W,TP,1,61,1,2,W,Y,1904,1904,1904,2014,Y,1904,2014,Y,NA,NA,QUVE,C,LIVE,36.9
TP1062S,TP,1,62,1,2,S,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,C,LIVE,36.9
TP1062N,TP,1,62,1,2,N,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,C,LIVE,36.9
TP1063N,TP,1,63,1,2,N,Y,1921,1921,1921,2012,Y,1921,2012,Y,NA,NA,PIST,I,LIVE,31.8
TP1063S,TP,1,63,1,2,S,Y,1921,1921,1921,2011,Y,1921,2011,Y,NA,NA,PIST,I,LIVE,31.8
TP1064E,TP,1,64,1,2,E,Y,1912,1912,1912,2014,Y,1912,2014,Y,NA,NA,QURU,C,LIVE,31.3
TP1064W,TP,1,64,1,2,W,Y,1912,1912,1912,2014,Y,1912,2014,Y,NA,NA,QURU,C,LIVE,31.3
TP1065N,TP,1,65,1,2,N,Y,1923,1923,1923,2014,Y,1923,2014,Y,NA,NA,QURU,I,LIVE,24.6
TP1065S,TP,1,65,1,2,S,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,I,LIVE,24.6
TP1066E,TP,1,66,1,2,E,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,C,LIVE,35.6
TP1066W,TP,1,66,1,2,W,Y,1900,1900,1900,2014,Y,1900,2014,Y,NA,NA,QURU,C,LIVE,35.6
TP1067E,TP,1,67,1,2,E,Y,1965,1965,1965,2014,Y,1965,2014,Y,NA,NA,TSCA,S,LIVE,23.5
TP1067W,TP,1,67,1,2,W,Y,1965,1965,1965,2014,Y,1965,2014,Y,NA,NA,TSCA,S,LIVE,23.5
TP1068N,TP,1,68,1,2,N,Y,1916,1916,1916,2014,Y,1916,2014,Y,NA,NA,QUVE,C,LIVE,47.3
TP1068S,TP,1,68,1,2,S,Y,1903,1903,1903,2014,Y,1903,2014,Y,NA,NA,QUVE,C,LIVE,47.3
TP1069E,TP,1,69,1,2,E,Y,1940,1940,1940,2014,Y,1940,2014,Y,NA,NA,TSCA,S,LIVE,31.5
TP1069W,TP,1,69,1,2,W,Y,1940,1940,1940,2014,Y,1940,2014,Y,NA,NA,TSCA,S,LIVE,31.5
TP1070N,TP,1,70,1,2,N,Y,1903,1903,1903,2014,Y,1903,2014,Y,NA,NA,QURU,C,LIVE,43.7
TP1070W,TP,1,70,1,2,W,Y,1904,1904,1904,2014,Y,1904,2014,Y,NA,NA,QURU,C,LIVE,43.7
TP1071W,TP,1,71,1,2,W,Y,1899,1899,1899,2014,Y,1899,2014,Y,NA,NA,QURU,C,LIVE,39
TP1071N,TP,1,71,1,2,N,Y,1904,1904,1904,2014,Y,1904,2014,Y,NA,NA,QURU,C,LIVE,39
TP1072E,TP,1,72,1,2,E,Y,1945,1945,1945,2014,Y,1945,2014,Y,NA,NA,TSCA,S,LIVE,23.7
TP1072W,TP,1,72,1,2,W,Y,1945,1945,1945,2014,Y,1945,2014,Y,NA,NA,TSCA,S,LIVE,23.7
TP1073N,TP,1,73,1,2,N,Y,1928,1928,1928,2014,Y,1928,2014,Y,NA,NA,TSCA,S,LIVE,35.2
TP1073S,TP,1,73,1,2,S,Y,1928,1928,1928,2014,Y,1928,2014,Y,NA,NA,TSCA,S,LIVE,35.2
TP1074E,TP,1,74,1,2,E,Y,1956,1956,1956,2014,Y,1956,2014,Y,NA,NA,TSCA,S,LIVE,21.2
TP1074W,TP,1,74,1,2,W,Y,1956,1956,1956,2014,Y,1956,2014,Y,NA,NA,TSCA,S,LIVE,21.2
TP1075A,TP,1,75,1,2,a,Y,1905,1905,1905,2014,Y,1905,2014,Y,NA,NA,QURU,C,LIVE,48.3
TP1075B,TP,1,75,1,2,b,Y,1899,1899,1899,2014,Y,1899,2014,Y,NA,NA,QURU,C,LIVE,48.3
TP2001N,TP,2,1,1,2,N,Y,1936,1936,1936,2013,Y,1936,2013,Y,NA,NA,BEAL,S,LIVE,21.1
TP2001S,TP,2,1,1,2,S,Y,1936,1936,1936,2013,Y,1936,2013,Y,NA,NA,BEAL,S,LIVE,21.1
TP2001W,TP,2,1,1,2,W,Y,1930,1930,1930,2013,Y,1930,2013,Y,NA,NA,BEAL,S,LIVE,21.1
TP2003S,TP,2,3,1,2,S,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,14
TP2003N,TP,2,3,1,2,N,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,14
TP2003W,TP,2,3,1,2,W,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,14
TP2004E,TP,2,4,1,2,E,Y,1928,1928,1928,2013,Y,1928,2013,Y,NA,NA,PIAB,S,LIVE,19.6
TP2004N,TP,2,4,1,2,N,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,PIAB,S,LIVE,19.6
TP2004S,TP,2,4,1,2,S,Y,1930,1930,1930,2013,Y,1930,2013,Y,NA,NA,PIAB,S,LIVE,19.6
TP2005E,TP,2,5,1,2,E,Y,1941,1941,1941,2013,Y,1941,2013,Y,NA,NA,QURU,D,LIVE,43.9
TP2005N,TP,2,5,1,2,N,Y,1935,1935,1935,2013,Y,1935,2013,Y,NA,NA,QURU,D,LIVE,43.9
TP2005S,TP,2,5,1,2,S,Y,1936,1936,1936,2013,Y,1936,2013,Y,NA,NA,QURU,D,LIVE,43.9
TP2006E,TP,2,6,1,2,E,Y,1932,1932,1932,2013,Y,1932,2013,Y,NA,NA,QURU,I,LIVE,22.3
TP2006S,TP,2,6,1,2,S,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,QURU,I,LIVE,22.3
TP2006W,TP,2,6,1,2,W,Y,1935,1935,1935,2013,Y,1935,2013,Y,NA,NA,QURU,I,LIVE,22.3
TP2007S,TP,2,7,1,2,S,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,11.3
TP2007W,TP,2,7,1,2,W,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,11.3
TP2007E,TP,2,7,1,2,E,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,11.3
TP2007N,TP,2,7,1,2,N,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,11.3
TP2008E,TP,2,8,1,2,E,Y,1935,1935,1935,2013,Y,1935,2013,Y,NA,NA,QURU,C,LIVE,35.4
TP2008N,TP,2,8,1,2,N,Y,1935,1935,1935,2013,Y,1935,2013,Y,NA,NA,QURU,C,LIVE,35.4
TP2008W,TP,2,8,1,2,W,Y,1938,1938,1938,2013,Y,1938,2013,Y,NA,NA,QURU,C,LIVE,35.4
TP2010N,TP,2,10,1,2,N,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,TSCA,S,LIVE,16.8
TP2010S,TP,2,10,1,2,S,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,TSCA,S,LIVE,16.8
TP2010W,TP,2,10,1,2,W,Y,1939,1939,1939,2013,Y,1939,2013,Y,NA,NA,TSCA,S,LIVE,16.8
TP2011N,TP,2,11,1,2,N,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,BEAL,I,LIVE,17.1
TP2011S,TP,2,11,1,2,S,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,BEAL,I,LIVE,17.1
TP2011W,TP,2,11,1,2,W,Y,1932,1932,1932,2013,Y,1932,2013,Y,NA,NA,BEAL,I,LIVE,17.1
TP2012W,TP,2,12,1,2,W,Y,1932,1932,1932,2013,Y,1932,2013,Y,NA,NA,BEAL,S,LIVE,14.2
TP2012E,TP,2,12,1,2,E,Y,1932,1932,1932,2013,Y,1932,2013,Y,NA,NA,BEAL,S,LIVE,14.2
TP2012N,TP,2,12,1,2,N,Y,1934,1934,1934,2013,Y,1934,2013,Y,NA,NA,BEAL,S,LIVE,14.2
TP2012S,TP,2,12,1,2,S,Y,1934,1934,1934,2013,Y,1934,2013,Y,NA,NA,BEAL,S,LIVE,14.2
TP2013E,TP,2,13,1,2,E,Y,1936,1936,1936,2013,Y,1936,2013,Y,NA,NA,ACRU,I,LIVE,12.1
TP2013N,TP,2,13,1,2,N,Y,1934,1934,1934,2013,Y,1934,2013,Y,NA,NA,ACRU,I,LIVE,12.1
TP2013S,TP,2,13,1,2,S,Y,1934,1934,1934,2013,Y,1934,2013,Y,NA,NA,ACRU,I,LIVE,12.1
TP2013W,TP,2,13,1,2,W,Y,1936,1936,1936,2013,Y,1936,2013,Y,NA,NA,ACRU,I,LIVE,12.1
TP2014E,TP,2,14,1,2,E,Y,1935,1935,1935,2013,Y,1935,2013,Y,NA,NA,QURU,D,LIVE,36.9
TP2014N,TP,2,14,1,2,N,Y,1936,1936,1936,2013,Y,1936,2013,Y,NA,NA,QURU,D,LIVE,36.9
TP2014W,TP,2,14,1,2,W,Y,1950,1950,1950,2013,Y,1950,2013,Y,NA,NA,QURU,D,LIVE,36.9
TP2015E,TP,2,15,1,2,E,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,ACRU,S,LIVE,13.4
TP2015N,TP,2,15,1,2,N,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,ACRU,S,LIVE,13.4
TP2015S,TP,2,15,1,2,S,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,ACRU,S,LIVE,13.4
TP2015W,TP,2,15,1,2,W,Y,1931,1931,1931,2013,Y,1931,2013,Y,NA,NA,ACRU,S,LIVE,13.4
TP2016N,TP,2,16,1,2,N,Y,1930,1930,1930,2013,Y,1930,2013,Y,NA,NA,ACRU,S,LIVE,10.1
TP2016E,TP,2,16,1,2,E,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,10.1
TP2016S,TP,2,16,1,2,S,Y,1930,1930,1930,2013,Y,1930,2013,Y,NA,NA,ACRU,S,LIVE,10.1
TP2016W,TP,2,16,1,2,W,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,ACRU,S,LIVE,10.1
TP2017N,TP,2,17,1,2,N,Y,1929,1929,1929,2013,Y,1929,2013,Y,NA,NA,QURU,D,LIVE,36.8
TP2017S,TP,2,17,1,2,S,Y,1933,1933,1933,2013,Y,1933,2013,Y,NA,NA,QURU,D,LIVE,36.8
TP2017W,TP,2,17,1,2,W,Y,1935,1935,1935,2013,Y,1935,2013,Y,NA,NA,QURU,D,LIVE,36.8
TP2018N,TP,2,18,1,2,N,Y,1933,1933,1933,2013,Y,1933,2013,Y,NA,NA,QURU,D,LIVE,29.7
TP2018S,TP,2,18,1,2,S,Y,1933,1933,1933,2013,Y,1933,2013,Y,NA,NA,QURU,D,LIVE,29.7
TP2018W,TP,2,18,1,2,W,Y,1932,1932,1932,2013,Y,1932,2013,Y,NA,NA,QURU,D,LIVE,29.7
TP2019W,TP,2,19,1,2,W,Y,1933,1933,1933,2013,Y,1933,2013,Y,NA,NA,QURU,C,LIVE,33.4
