"","CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie"
"235","DHA035B","DHA035","DHA","Duke Hardwood",35,"CAOV","D","LIVE",38.6,1,2,"B",NA,NA,1860,1877,2014,"Y",1877,2014,"Y","SCAR",""
"236","DHA036A","DHA036","DHA","Duke Hardwood",36,"ULAL","C","LIVE",20.1,1,2,"A","Y",1799,1799,1800,2014,"Y",1800,2014,"N","",""
"237","DHA036B","DHA036","DHA","Duke Hardwood",36,"ULAL","C","LIVE",20.1,1,2,"B","N",1828,1835,1836,2014,"Y",1836,2014,"N","",""
"238","DHA037A","DHA037","DHA","Duke Hardwood",37,"ACRU","S","LIVE",23.5,1,2,"A",NA,NA,1913,1914,2014,"Y",1914,2014,"N","",""
"239","DHA037B","DHA037","DHA","Duke Hardwood",37,"ACRU","S","LIVE",23.5,1,2,"B","N",1909,1912,1913,2014,"Y",1913,2014,"N","",""
"240","DHA038A","DHA038","DHA","Duke Hardwood",38,"NYSY","I","LIVE",24.9,1,2,"A",NA,NA,1877,1877,2014,"Y",1877,2014,"N","MEASURE ONLY",""
"241","DHA038B","DHA038","DHA","Duke Hardwood",38,"NYSY","I","LIVE",24.9,1,2,"B",NA,NA,1902,1902,2014,"Y",1902,2014,"N","MEASURE ONLY",""
"242","DHA039A","DHA039","DHA","Duke Hardwood",39,"ULAL","C","LIVE",26.9,1,2,"A","N",1823,1828,1928,2014,"Y",1829,2014,"N","",""
"243","DHA039B","DHA039","DHA","Duke Hardwood",39,"ULAL","C","LIVE",26.9,1,2,"B",NA,NA,1810,1810,2014,"Y",1810,2014,"N","",""
"244","DHA099A","DHA099","DHA","Duke Hardwood",99,"LIST","C","LIVE",32.4,1,2,"A","N",1904,1909,1910,2014,"Y",1910,2014,"N","",""
"245","DHA099B","DHA099","DHA","Duke Hardwood",99,"LIST","C","LIVE",32.4,1,2,"B","N",1907,1921,1922,2014,"Y",1922,2014,"N","",""
"246","DHB001A","DHB001","DHB","Duke Hardwood",1,"QUVE","D","LIVE",61.5,1,2,"A","N",1906,1907,1908,2014,"Y",1908,2014,"Y","",""
"247","DHB001B","DHB001","DHB","Duke Hardwood",1,"QUVE","D","LIVE",61.5,1,2,"B",NA,NA,1917,1918,2014,"Y",1918,2014,"Y","",""
"248","DHB002A","DHB002","DHB","Duke Hardwood",2,"LITU","I","LIVE",19.9,1,2,"A",NA,NA,1930,1930,2014,"Y",1930,2014,"N","",""
"249","DHB002B","DHB002","DHB","Duke Hardwood",2,"LITU","I","LIVE",19.9,1,2,"B","N",1906,1909,1910,2014,"Y",1910,2014,"Y","",""
"250","DHB003A","DHB003","DHB","Duke Hardwood",3,"LITU","S","LIVE",12.2,1,2,"A","N",1898,1900,1901,2014,"Y",1901,2014,"N","",""
"251","DHB003B","DHB003","DHB","Duke Hardwood",3,"LITU","S","LIVE",12.2,1,2,"B","N",1902,1909,1910,2014,"Y",1910,2014,"N","",""
"252","DHB004A","DHB004","DHB","Duke Hardwood",4,"NYSY","S","LIVE",11.9,1,2,"A",NA,NA,1898,1899,2014,"Y",1899,2014,"N","",""
"253","DHB004B","DHB004","DHB","Duke Hardwood",4,"NYSY","S","LIVE",11.9,1,2,"B","Y",1909,1909,1910,2014,"Y",1910,2014,"N","",""
"254","DHB005A","DHB005","DHB","Duke Hardwood",5,"LITU","D","LIVE",48.8,1,2,"A",NA,NA,1921,1922,2014,"Y",1922,2014,"Y","",""
"255","DHB005B","DHB005","DHB","Duke Hardwood",5,"LITU","D","LIVE",48.8,1,2,"B","N",1905,1909,1910,2014,"Y",1910,2014,"Y","",""
"256","DHB006A","DHB006","DHB","Duke Hardwood",6,"LITU","C","LIVE",39.6,1,2,"A","N",1897,1910,1911,2014,"Y",1911,2014,"Y","",""
"257","DHB006B","DHB006","DHB","Duke Hardwood",6,"LITU","C","LIVE",39.6,1,2,"B","N",1898,1899,1900,2014,"Y",1900,2014,"Y","",""
"258","DHB007A","DHB007","DHB","Duke Hardwood",7,"LITU","I","LIVE",30.8,1,2,"A","N",1903,1911,1921,2014,"Y",1912,2014,"Y","",""
"259","DHB007B","DHB007","DHB","Duke Hardwood",7,"LITU","I","LIVE",30.8,1,2,"B","N",1902,1906,1907,2014,"Y",1907,2014,"Y","",""
"260","DHB008A","DHB008","DHB","Duke Hardwood",8,"LITU","C","LIVE",43.9,1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"Y","",""
"261","DHB008B","DHB008","DHB","Duke Hardwood",8,"LITU","C","LIVE",43.9,1,2,"B","N",1902,1908,1909,2014,"Y",1909,2014,"Y","",""
"262","DHB009A","DHB009","DHB","Duke Hardwood",9,"CATO","D","LIVE",52.6,1,2,"A",NA,NA,1883,1890,2014,"Y",1890,2014,"Y","",""
"263","DHB009B","DHB009","DHB","Duke Hardwood",9,"CATO","D","LIVE",52.6,1,2,"B",NA,NA,1894,1895,2014,"Y",1895,2014,"Y","",""
"264","DHB010A","DHB010","DHB","Duke Hardwood",10,"LITU","I","LIVE",30.8,1,2,"A","Y",1919,1919,1920,2014,"Y",1920,2014,"Y","",""
