"CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","DBH..cm.","pith.offset","outer.present"
"ACC010A","ACC010","ACC","Austin Cary FL",10,"PIPA","C","LIVE",27.3,1,2,"A","N",1913,1915,1916,2014,"Y",1916,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC010B","ACC010","ACC","Austin Cary FL",10,"PIPA","C","LIVE",27.3,1,2,"B","N",1914,1915,1916,2014,"Y",1916,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC011A","ACC011","ACC","Austin Cary FL",11,"PIPA","C","LIVE",33.2,1,2,"A","N",1911,1912,1913,2014,"Y",1913,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC011B","ACC011","ACC","Austin Cary FL",11,"PIPA","C","LIVE",33.2,1,2,"B",NA,NA,1914,1914,2014,"Y",1914,2014,"Y","BRANCH SCAR",NA,"C",NA,NA,NA
"ACC012A","ACC012","ACC","Austin Cary FL",12,"PIPA","C","LIVE",33,1,2,"A","N",1912,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC012B","ACC012","ACC","Austin Cary FL",12,"PIPA","C","LIVE",33,1,2,"B","N",1911,1913,1914,2010,"Y",1914,2010,"Y",NA,"Y","C",NA,NA,NA
"ACC013A","ACC013","ACC","Austin Cary FL",13,"PIPA","C","LIVE",46.5,1,2,"A","N",1908,1911,1912,2014,"Y",1912,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC013B","ACC013","ACC","Austin Cary FL",13,"PIPA","C","LIVE",46.5,1,2,"B","N",1910,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC014A","ACC014","ACC","Austin Cary FL",14,"PIPA","C","LIVE",24,1,2,"A","N",1915,1916,1917,2014,"Y",1917,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC014B","ACC014","ACC","Austin Cary FL",14,"PIPA","C","LIVE",24,1,2,"B","N",1913,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC015A","ACC015","ACC","Austin Cary FL",15,"PIPA","C","LIVE",27.3,1,2,"A","N",1913,1916,1917,2014,"Y",1917,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC015B","ACC015","ACC","Austin Cary FL",15,"PIPA","C","LIVE",27.3,1,2,"B","N",1915,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC016A","ACC016","ACC","Austin Cary FL",16,"PIPA","C","LIVE",26.8,1,2,"A","N",1911,1911,1912,2014,"Y",1912,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC016B","ACC016","ACC","Austin Cary FL",16,"PIPA","C","LIVE",26.8,1,2,"B","N",1910,1912,1913,2014,"Y",1913,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC017A","ACC017","ACC","Austin Cary FL",17,"PIPA","C","LIVE",29.3,1,2,"A","Y",1920,1920,1921,2012,"Y",1921,2012,"Y",NA,"Y","C",NA,NA,NA
"ACC017B","ACC017","ACC","Austin Cary FL",17,"PIPA","C","LIVE",29.3,1,2,"B","Y",1920,1920,1921,2012,"Y",1921,2012,"Y",NA,"Y","C",NA,NA,NA
"ACC018A","ACC018","ACC","Austin Cary FL",18,"PIPA","C","LIVE",23.3,1,2,"A","N",1914,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC018B","ACC018","ACC","Austin Cary FL",18,"PIPA","C","LIVE",23.3,1,2,"B","N",1914,1919,1920,2011,"N",NA,NA,"N",NA,NA,"C",NA,NA,NA
"ACC019A","ACC019","ACC","Austin Cary FL",19,"PIPA","C","LIVE",36.5,1,2,"A","N",1912,1920,1921,2014,"Y",1921,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC019B","ACC019","ACC","Austin Cary FL",19,"PIPA","C","LIVE",36.5,1,2,"B",NA,NA,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC020A","ACC020","ACC","Austin Cary FL",20,"PIPA","C","LIVE",33.5,1,2,"A","N",1911,1911,1912,2014,"Y",1912,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC020B","ACC020","ACC","Austin Cary FL",20,"PIPA","C","LIVE",33.5,1,2,"B",NA,NA,1919,1919,2014,"Y",1919,2014,"Y","BREAK",NA,"C",NA,NA,NA
"ACC021A","ACC021","ACC","Austin Cary FL",21,"PIPA","C","LIVE",31.8,1,2,"A","Y",1919,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC021B","ACC021","ACC","Austin Cary FL",21,"PIPA","C","LIVE",31.8,1,2,"B","N",1915,1915,1916,2014,"Y",1916,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC022A","ACC022","ACC","Austin Cary FL",22,"PIPA","C","LIVE",24.5,1,2,"A","Y",1925,1925,1926,2014,"Y",1926,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC022B","ACC022","ACC","Austin Cary FL",22,"PIPA","C","LIVE",24.5,1,2,"B","N",1922,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC023A","ACC023","ACC","Austin Cary FL",23,"PIPA","C","LIVE",26.5,1,2,"A","N",1922,1925,1926,2014,"Y",1926,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC023B","ACC023","ACC","Austin Cary FL",23,"PIPA","C","LIVE",26.5,1,2,"B","Y",1921,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC024A","ACC024","ACC","Austin Cary FL",24,"PIPA","C","LIVE",28.1,1,2,"A","N",1913,1922,1923,2014,"Y",1923,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC024B","ACC024","ACC","Austin Cary FL",24,"PIPA","C","LIVE",28.1,1,2,"B","Y",1919,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"C",NA,NA,NA
"ACC025A","ACC025","ACC","Austin Cary FL",25,"PIPA","SNAG","DEAD",21.9,1,1,"A","Y",1919,1919,1920,1942,"Y",1920,1942,"Y",NA,NA,"C",NA,NA,NA
"ACC026A","ACC026","ACC","Austin Cary FL",26,"PIPA","SNAG","DEAD",24,1,2,"A","N",1917,1919,1920,1972,"Y",1920,1972,"Y",NA,NA,"C",NA,NA,NA
"ACC026B","ACC026","ACC","Austin Cary FL",26,"PIPA","SNAG","DEAD",24,1,2,"B","Y",1919,1919,1920,1962,"Y",1920,1962,"Y",NA,NA,"C",NA,NA,NA
"DHA001A","DHA001","DHA","Duke Hardwood",1,"QUBI","I","LIVE",15.7,1,2,"A","Y",1921,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA001B","DHA001","DHA","Duke Hardwood",1,"QUBI","I","LIVE",15.7,1,2,"B",NA,NA,1939,1940,2014,"Y",1940,2014,"Y","BREAK",NA,"A",NA,NA,NA
"DHA002A","DHA002","DHA","Duke Hardwood",2,"LIST","D","LIVE",17.9,1,2,"A",NA,NA,1936,1936,2014,"Y",1936,2014,"N","MEASURE ONLY",NA,"A",NA,NA,NA
"DHA002B","DHA002","DHA","Duke Hardwood",2,"LIST","D","LIVE",17.9,1,2,"B",NA,NA,1923,1923,2014,"Y",1923,2014,"N","MEASURE ONLY",NA,"A",NA,NA,NA
"DHA003A","DHA003","DHA","Duke Hardwood",3,"QUBI","D","LIVE",59.3,1,2,"A",NA,NA,1900,1900,2014,"Y",1900,2014,"Y","TIGHT INNER MANY MORE RINGS INSIDE",NA,"A",NA,NA,NA
"DHA003B","DHA003","DHA","Duke Hardwood",3,"QUBI","D","LIVE",59.3,1,2,"B",NA,NA,1793,1794,2014,"Y",1794,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA004A","DHA004","DHA","Duke Hardwood",4,"QUPH","D","LIVE",55.5,1,2,"A",NA,NA,1943,1944,2014,"Y",1944,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA004B","DHA004","DHA","Duke Hardwood",4,"QUPH","D","LIVE",55.5,1,2,"B","N",1918,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA005A","DHA005","DHA","Duke Hardwood",5,"QUPH","C","LIVE",24.7,1,2,"N","N",1915,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA005B","DHA005","DHA","Duke Hardwood",5,"QUPH","C","LIVE",24.7,1,2,"B",NA,NA,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA006A","DHA006","DHA","Duke Hardwood",6,"QUPH","C","LIVE",43.1,1,2,"A","N",1907,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA006B","DHA006","DHA","Duke Hardwood",6,"QUPH","C","LIVE",43.1,1,2,"B","N",1913,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA007A","DHA007","DHA","Duke Hardwood",7,"ACRU","I","LIVE",21.3,1,2,"A","Y",1912,1912,1913,2014,"Y",1913,2014,"N",NA,NA,"A",NA,NA,NA
"DHA007B","DHA007","DHA","Duke Hardwood",7,"ACRU","I","LIVE",21.3,1,2,"B",NA,NA,1915,1916,2014,"Y",1916,2014,"N",NA,NA,"A",NA,NA,NA
"DHA008A","DHA008","DHA","Duke Hardwood",8,"OAK","SNAG","DEAD",22.1,1,2,"A","N",1918,1920,1921,2006,"Y",1921,2006,"Y",NA,NA,"A",NA,NA,NA
"DHA008B","DHA008","DHA","Duke Hardwood",8,"OAK","SNAG","DEAD",22.1,1,2,"B",NA,NA,1957,1958,2014,"Y",1958,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA009A","DHA009","DHA","Duke Hardwood",9,"ULMUS","SNAG","DEAD",20.8,1,2,"A","N",1792,1802,1803,2014,"Y",1803,2014,"N",NA,NA,"A",NA,NA,NA
"DHA009B","DHA009","DHA","Duke Hardwood",9,"ULMUS","SNAG","DEAD",20.8,1,2,"B","N",1802,1813,1814,2014,"Y",1814,2014,"N",NA,NA,"A",NA,NA,NA
"DHA010A","DHA010","DHA","Duke Hardwood",10,"LIST","D","LIVE",66.1,1,2,"A",NA,NA,1843,1843,2014,"Y",1843,2014,"N",NA,NA,"A",NA,NA,NA
"DHA010B","DHA010","DHA","Duke Hardwood",10,"LIST","D","LIVE",66.1,1,2,"B","N",1792,1798,1799,2014,"Y",1799,2014,"N",NA,NA,"A",NA,NA,NA
"DHA011A","DHA011","DHA","Duke Hardwood",11,"OAK","SNAG","DEAD",26.4,1,2,"A",NA,NA,1916,1917,2014,"Y",1917,2014,"N",NA,NA,"A",NA,NA,NA
"DHA011B","DHA011","DHA","Duke Hardwood",11,"OAK","SNAG","DEAD",26.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA
"DHA012A","DHA012","DHA","Duke Hardwood",12,"QUBI","C","LIVE",42,1,2,"A","N",1921,1926,1927,2014,"Y",1927,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA012B","DHA012","DHA","Duke Hardwood",12,"QUBI","C","LIVE",42,1,2,"B","N",1915,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA013A","DHA013","DHA","Duke Hardwood",13,"LIST","I","LIVE",25.1,1,2,"A",NA,NA,1930,1931,2014,"Y",1931,2014,"N",NA,NA,"A",NA,NA,NA
"DHA013B","DHA013","DHA","Duke Hardwood",13,"LIST","I","LIVE",25.1,1,2,"B",NA,NA,1920,1921,2014,"Y",1921,2014,"N",NA,NA,"A",NA,NA,NA
"DHA014A","DHA014","DHA","Duke Hardwood",14,"ACRU","S","LIVE",15.9,1,2,"A","Y",1931,1931,1932,2014,"Y",1932,2014,"N",NA,NA,"A",NA,NA,NA
"DHA014B","DHA014","DHA","Duke Hardwood",14,"ACRU","S","LIVE",15.9,1,2,"B","Y",1936,1936,1937,2014,"Y",1937,2014,"N",NA,NA,"A",NA,NA,NA
"DHA015A","DHA015","DHA","Duke Hardwood",15,"QUBI","I","LIVE",24.5,1,2,"A","N",1921,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA015B","DHA015","DHA","Duke Hardwood",15,"QUBI","I","LIVE",24.5,1,2,"B","N",1922,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA017A","DHA017","DHA","Duke Hardwood",17,"QUBI","I","LIVE",24.5,1,2,"A","N",1913,1915,1916,2014,"Y",1916,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA017B","DHA017","DHA","Duke Hardwood",17,"QUBI","I","LIVE",24.5,1,2,"B",NA,NA,1951,1952,2014,"Y",1952,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA018A","DHA018","DHA","Duke Hardwood",18,"ULAL","D","LIVE",30.8,1,2,"A",NA,NA,1900,1900,2014,"Y",1900,2014,"N",NA,NA,"A",NA,NA,NA
"DHA018B","DHA018","DHA","Duke Hardwood",18,"ULAL","D","LIVE",30.8,1,2,"B",NA,NA,1950,1950,2014,"Y",1950,2014,"N",NA,NA,"A",NA,NA,NA
"DHA019A","DHA019","DHA","Duke Hardwood",19,"QUBI","I","LIVE",23,1,2,"A","N",1915,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA019B","DHA019","DHA","Duke Hardwood",19,"QUBI","I","LIVE",23,1,2,"B","N",1927,1929,1930,2014,"Y",1930,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA020A","DHA020","DHA","Duke Hardwood",20,"ULAL","I","LIVE",24.2,1,2,"A",NA,NA,1810,1810,2014,"Y",1810,2014,"N",NA,NA,"A",NA,NA,NA
"DHA020B","DHA020","DHA","Duke Hardwood",20,"ULAL","I","LIVE",24.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA
"DHA021A","DHA021","DHA","Duke Hardwood",21,"QUBI","I","LIVE",29.7,1,2,"A","Y",1905,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA021B","DHA021","DHA","Duke Hardwood",21,"QUBI","I","LIVE",29.7,1,2,"B","N",1906,1907,1908,2014,"Y",1908,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA022A","DHA022","DHA","Duke Hardwood",22,"FRAM","I","LIVE",31.7,1,2,"A",NA,NA,1850,1900,2014,"Y",1900,2014,"Y","BREAK",NA,"A",NA,NA,NA
"DHA022B","DHA022","DHA","Duke Hardwood",22,"FRAM","I","LIVE",31.7,1,2,"B",NA,NA,1850,1880,2014,"Y",1880,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA023A","DHA023","DHA","Duke Hardwood",23,"QUBI","C","LIVE",66.4,1,2,"A","N",1914,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA023B","DHA023","DHA","Duke Hardwood",23,"QUBI","C","LIVE",66.4,1,2,"B",NA,NA,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA024A","DHA024","DHA","Duke Hardwood",24,"ULMUS","SNAG","DEAD",22.2,1,2,"A","Y",1780,1780,1781,2014,"Y",1781,2014,"N",NA,NA,"A",NA,NA,NA
"DHA024B","DHA024","DHA","Duke Hardwood",24,"ULMUS","SNAG","DEAD",22.2,1,2,"B","N",1769,1782,1783,2014,"Y",1783,2014,"N",NA,NA,"A",NA,NA,NA
"DHA025A","DHA025","DHA","Duke Hardwood",25,"CAOV","D","LIVE",45.8,1,2,"A",NA,NA,1827,1828,2014,"Y",1828,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA025B","DHA025","DHA","Duke Hardwood",25,"CAOV","D","LIVE",45.8,1,2,"B",NA,NA,1846,1847,2014,"Y",1847,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA027A","DHA027","DHA","Duke Hardwood",27,"FRAM","C","LIVE",37.9,1,2,"A",NA,NA,1830,1831,2014,"Y",1831,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA027B","DHA027","DHA","Duke Hardwood",27,"FRAM","C","LIVE",37.9,1,2,"B",NA,NA,1828,1829,2014,"Y",1829,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA028A","DHA028","DHA","Duke Hardwood",28,"QUPH","C","LIVE",45.6,1,2,"A","N",1898,1899,1900,2014,"Y",1900,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA028B","DHA028","DHA","Duke Hardwood",28,"QUPH","C","LIVE",45.6,1,2,"B",NA,NA,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA029A","DHA029","DHA","Duke Hardwood",29,"QUPH","I","LIVE",33.1,1,2,"A","N",1918,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA029B","DHA029","DHA","Duke Hardwood",29,"QUPH","I","LIVE",33.1,1,2,"B",NA,NA,1956,1957,2014,"Y",1957,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA030A","DHA030","DHA","Duke Hardwood",30,"ULAL","I","LIVE",30.3,1,2,"A",NA,NA,1823,1824,2014,"Y",1824,2014,"N",NA,NA,"A",NA,NA,NA
"DHA030B","DHA030","DHA","Duke Hardwood",30,"ULAL","I","LIVE",30.3,1,2,"B","Y",1810,1810,1830,2014,"Y",1830,2014,"N",NA,NA,"A",NA,NA,NA
"DHA031A","DHA031","DHA","Duke Hardwood",31,"QUBI","I","LIVE",34.4,1,2,"A","N",1917,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA031B","DHA031","DHA","Duke Hardwood",31,"QUBI","I","LIVE",34.4,1,2,"B","N",1920,1923,1924,2014,"Y",1924,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA032A","DHA032","DHA","Duke Hardwood",32,"CAOV","C","LIVE",41.4,1,2,"A",NA,NA,1940,1940,2014,"Y",1940,2014,"N",NA,NA,"A",NA,NA,NA
"DHA032B","DHA032","DHA","Duke Hardwood",32,"CAOV","C","LIVE",41.4,1,2,"B",NA,NA,1928,1928,2014,"Y",1928,2014,"Y","ROTTEN",NA,"A",NA,NA,NA
"DHA033A","DHA033","DHA","Duke Hardwood",33,"ACRU","C","LIVE",31,1,2,"A","N",1942,1945,1946,2011,"Y",1946,2011,"N",NA,NA,"A",NA,NA,NA
"DHA033B","DHA033","DHA","Duke Hardwood",33,"ACRU","C","LIVE",31,1,2,"B","N",1935,1937,1938,2014,"Y",1938,2014,"N",NA,NA,"A",NA,NA,NA
"DHA034A","DHA034","DHA","Duke Hardwood",34,"ULAL","C","LIVE",24.5,1,2,"A","N",1812,1820,1821,2014,"Y",1821,2014,"N",NA,NA,"A",NA,NA,NA
"DHA034B","DHA034","DHA","Duke Hardwood",34,"ULAL","C","LIVE",24.5,1,2,"B","N",1797,1800,1801,2014,"Y",1801,2014,"N",NA,NA,"A",NA,NA,NA
"DHA035A","DHA035","DHA","Duke Hardwood",35,"CAOV","D","LIVE",38.6,1,2,"A",NA,NA,1852,1853,2014,"Y",1853,2014,"Y",NA,NA,"A",NA,NA,NA
"DHA035B","DHA035","DHA","Duke Hardwood",35,"CAOV","D","LIVE",38.6,1,2,"B",NA,NA,1860,1877,2014,"Y",1877,2014,"Y","SCAR",NA,"A",NA,NA,NA
"DHA036A","DHA036","DHA","Duke Hardwood",36,"ULAL","C","LIVE",20.1,1,2,"A","Y",1799,1799,1800,2014,"Y",1800,2014,"N",NA,NA,"A",NA,NA,NA
"DHA036B","DHA036","DHA","Duke Hardwood",36,"ULAL","C","LIVE",20.1,1,2,"B","N",1828,1835,1836,2014,"Y",1836,2014,"N",NA,NA,"A",NA,NA,NA
"DHA037A","DHA037","DHA","Duke Hardwood",37,"ACRU","S","LIVE",23.5,1,2,"A",NA,NA,1913,1914,2014,"Y",1914,2014,"N",NA,NA,"A",NA,NA,NA
"DHA037B","DHA037","DHA","Duke Hardwood",37,"ACRU","S","LIVE",23.5,1,2,"B","N",1909,1912,1913,2014,"Y",1913,2014,"N",NA,NA,"A",NA,NA,NA
"DHA038A","DHA038","DHA","Duke Hardwood",38,"NYSY","I","LIVE",24.9,1,2,"A",NA,NA,1877,1877,2014,"Y",1877,2014,"N","MEASURE ONLY",NA,"A",NA,NA,NA
"DHA038B","DHA038","DHA","Duke Hardwood",38,"NYSY","I","LIVE",24.9,1,2,"B",NA,NA,1902,1902,2014,"Y",1902,2014,"N","MEASURE ONLY",NA,"A",NA,NA,NA
"DHA039A","DHA039","DHA","Duke Hardwood",39,"ULAL","C","LIVE",26.9,1,2,"A","N",1823,1828,1928,2014,"Y",1829,2014,"N",NA,NA,"A",NA,NA,NA
"DHA039B","DHA039","DHA","Duke Hardwood",39,"ULAL","C","LIVE",26.9,1,2,"B",NA,NA,1810,1810,2014,"Y",1810,2014,"N",NA,NA,"A",NA,NA,NA
"DHA099A","DHA099","DHA","Duke Hardwood",99,"LIST","C","LIVE",32.4,1,2,"A","N",1904,1909,1910,2014,"Y",1910,2014,"N",NA,NA,"A",NA,NA,NA
"DHA099B","DHA099","DHA","Duke Hardwood",99,"LIST","C","LIVE",32.4,1,2,"B","N",1907,1921,1922,2014,"Y",1922,2014,"N",NA,NA,"A",NA,NA,NA
"DHB001A","DHB001","DHB","Duke Hardwood",1,"QUVE","D","LIVE",61.5,1,2,"A","N",1906,1907,1908,2014,"Y",1908,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB001B","DHB001","DHB","Duke Hardwood",1,"QUVE","D","LIVE",61.5,1,2,"B",NA,NA,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB002A","DHB002","DHB","Duke Hardwood",2,"LITU","I","LIVE",19.9,1,2,"A",NA,NA,1930,1930,2014,"Y",1930,2014,"N",NA,NA,"B",NA,NA,NA
"DHB002B","DHB002","DHB","Duke Hardwood",2,"LITU","I","LIVE",19.9,1,2,"B","N",1906,1909,1910,2014,"Y",1910,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB003A","DHB003","DHB","Duke Hardwood",3,"LITU","S","LIVE",12.2,1,2,"A","N",1898,1900,1901,2014,"Y",1901,2014,"N",NA,NA,"B",NA,NA,NA
"DHB003B","DHB003","DHB","Duke Hardwood",3,"LITU","S","LIVE",12.2,1,2,"B","N",1902,1909,1910,2014,"Y",1910,2014,"N",NA,NA,"B",NA,NA,NA
"DHB004A","DHB004","DHB","Duke Hardwood",4,"NYSY","S","LIVE",11.9,1,2,"A",NA,NA,1898,1899,2014,"Y",1899,2014,"N",NA,NA,"B",NA,NA,NA
"DHB004B","DHB004","DHB","Duke Hardwood",4,"NYSY","S","LIVE",11.9,1,2,"B","Y",1909,1909,1910,2014,"Y",1910,2014,"N",NA,NA,"B",NA,NA,NA
"DHB005A","DHB005","DHB","Duke Hardwood",5,"LITU","D","LIVE",48.8,1,2,"A",NA,NA,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB005B","DHB005","DHB","Duke Hardwood",5,"LITU","D","LIVE",48.8,1,2,"B","N",1905,1909,1910,2014,"Y",1910,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB006A","DHB006","DHB","Duke Hardwood",6,"LITU","C","LIVE",39.6,1,2,"A","N",1897,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB006B","DHB006","DHB","Duke Hardwood",6,"LITU","C","LIVE",39.6,1,2,"B","N",1898,1899,1900,2014,"Y",1900,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB007A","DHB007","DHB","Duke Hardwood",7,"LITU","I","LIVE",30.8,1,2,"A","N",1903,1911,1921,2014,"Y",1912,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB007B","DHB007","DHB","Duke Hardwood",7,"LITU","I","LIVE",30.8,1,2,"B","N",1902,1906,1907,2014,"Y",1907,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB008A","DHB008","DHB","Duke Hardwood",8,"LITU","C","LIVE",43.9,1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB008B","DHB008","DHB","Duke Hardwood",8,"LITU","C","LIVE",43.9,1,2,"B","N",1902,1908,1909,2014,"Y",1909,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB009A","DHB009","DHB","Duke Hardwood",9,"CATO","D","LIVE",52.6,1,2,"A",NA,NA,1883,1890,2014,"Y",1890,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB009B","DHB009","DHB","Duke Hardwood",9,"CATO","D","LIVE",52.6,1,2,"B",NA,NA,1894,1895,2014,"Y",1895,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB010A","DHB010","DHB","Duke Hardwood",10,"LITU","I","LIVE",30.8,1,2,"A","Y",1919,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB010B","DHB010","DHB","Duke Hardwood",10,"LITU","I","LIVE",30.8,1,2,"B","Y",1918,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB011A","DHB011","DHB","Duke Hardwood",11,"LITU","S","LIVE",16.3,1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"N",NA,NA,"B",NA,NA,NA
"DHB011B","DHB011","DHB","Duke Hardwood",11,"LITU","S","LIVE",16.3,1,2,"B","N",1900,1920,1903,2014,"Y",1903,2014,"N",NA,NA,"B",NA,NA,NA
"DHB012A","DHB012","DHB","Duke Hardwood",12,"LITU","C","LIVE",41.7,1,2,"A",NA,NA,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB012B","DHB012","DHB","Duke Hardwood",12,"LITU","C","LIVE",41.7,1,2,"B","N",1897,1906,1907,2014,"Y",1907,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB013A","DHB013","DHB","Duke Hardwood",13,"ULAL","S","LIVE",20.5,1,2,"A","N",1842,1844,1845,2014,"Y",1845,2014,"N",NA,NA,"B",NA,NA,NA
"DHB013B","DHB013","DHB","Duke Hardwood",13,"ULAL","S","LIVE",20.5,1,2,"B","N",1860,1862,1863,2014,"Y",1863,2014,"N",NA,NA,"B",NA,NA,NA
"DHB014A","DHB014","DHB","Duke Hardwood",14,"NYSY","S","LIVE",11.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA
"DHB014B","DHB014","DHB","Duke Hardwood",14,"NYSY","S","LIVE",11.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA
"DHB015A","DHB015","DHB","Duke Hardwood",15,"CATO","D","LIVE",43.3,1,1,"A",NA,NA,1842,1900,2014,"Y",1900,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB015B","DHB015","DHB","Duke Hardwood",15,"CATO","D","LIVE",43.3,1,1,"B",NA,NA,1820,1821,2014,"Y",1880,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB016A","DHB016","DHB","Duke Hardwood",16,"CAGL","C","LIVE",62.9,1,2,"A",NA,NA,1889,1890,2014,"Y",1890,2014,"Y",NA,NA,"B",NA,NA,NA
"DHB016B","DHB016","DHB","Duke Hardwood",16,"CAGL","C","LIVE",62.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA
"DHB017A","DHB017","DHB","Duke Hardwood",17,"CAGL","C","LIVE",40.5,1,1,"A",NA,NA,1848,1849,2014,"Y",1849,2014,"N",NA,NA,"B",NA,NA,NA
