"PlotID","TreeID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","plot","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth","Dated","Pith","Year.sample","Age"
"MMC","MMC030","Morgan Monroe State Park","FRAX","C","LIVE",44.5,1,2,"C",30,1555.3,1.23765625,7.957747155,"tag: LP LP05",17.67,8,"N",NA,2014,NA
"MMC","MMC031","Morgan Monroe State Park","ACSA","C","LIVE",30.2,1,2,"C",31,716.3,0.570025,7.957747155,"tag: 351",16.37,359,"Y",1905,2014,109
"MMC","MMC032","Morgan Monroe State Park","FRAX","C","LIVE",51.2,1,2,"C",32,2058.9,1.6384,7.957747155,"was FRPE",19.27,306,"Y",1903,2014,111
"MMC","MMC033","Morgan Monroe State Park","QUAL","C","LIVE",58.6,1,2,"C",33,2697,2.146225,7.957747155,"tag: LP100 #2021",18.04,290,"Y",1902,2014,112
"MMC","MMC026","Morgan Monroe State Park","LITU","C","LIVE",48.8,1,2,"C",26,1870.4,1.4884,7.957747155,NA,17.58,61,"Y",NA,2014,NA
"MMC","MMC027","Morgan Monroe State Park","LITU","C","LIVE",37.4,1,2,"C",27,1098.6,0.874225,7.957747155,"tag: 395",14.05,50,"Y",1903.5,2014,110.5
"MOA","MOA001","Missouri Ozark","JUVI","S","LIVE",19.09,1,2,"A",1,286.2,0.539094822,18.83490451,NA,11.07,29,"Y",1957.5,2014,56.5
"MOA","MOA002","Missouri Ozark","CACO","C","LIVE",31.9,1,2,"A",2,799.2,0.63600625,7.957747155,NA,5.31,350,"Y",1920.5,2014,93.5
"MOA","MOA005","Missouri Ozark","JUVI","S","LIVE",14.15,1,2,"A",5,157.3,0.29618713,18.83490451,NA,6.3,315,"Y",1963.5,2014,50.5
"MOA","MOA006","Missouri Ozark","JUVI","S","LIVE",17.3,1,2,"A",6,235.1,0.442736686,18.83490451,NA,2.3,335,"Y",1952,2014,62
"MOA","MOA003","Missouri Ozark","CACO","C","LIVE",29.41,1,2,"A",3,679.3,0.540592563,7.957747155,NA,5.31,350,"Y",1925,2014,89
"MOA","MOA004","Missouri Ozark","JUVI","C","LIVE",27.32,1,2,"A",4,586.2,0.466489,7.957747155,NA,9.77,312,"Y",1946.5,2014,67.5
"MOA","MOA009","Missouri Ozark","CAOV","C","LIVE",14.65,1,2,"A",9,168.6,0.317488905,18.83490451,NA,11.2,223,"Y",1928.5,2014,85.5
"MOA","MOA010","Missouri Ozark","JUVI","S","LIVE",16.19,1,2,"A",10,205.9,0.38774571,18.83490451,NA,5.01,235,"Y",1949,2014,65
"MOA","MOA011","Missouri Ozark","CATE","I","LIVE",20.3,1,2,"A",11,323.7,0.25755625,7.957747155,NA,3.73,225,"Y",1931,2014,83
"MOA","MOA012","Missouri Ozark","CATE","I","LIVE",14.27,1,2,"A",12,159.9,0.301232101,18.83490451,NA,3.84,222,"Y",1930,2014,84
"MOA","MOA013","Missouri Ozark","CAOV","S","LIVE",13.52,1,2,"A",13,143.6,0.2704,18.83490451,NA,5.29,185,"Y",1929.5,2014,84.5
"MOA","MOA014","Missouri Ozark","QUAL","D","LIVE",43.29,1,2,"A",14,1471.9,1.171265063,7.957747155,NA,7.95,165,"Y",1928,2014,86
"MOA","MOA015","Missouri Ozark","QUAL","D","LIVE",38.78,1,2,"A",15,1181.2,0.93993025,7.957747155,NA,7.48,168,"Y",1924,2014,90
"MOA","MOA016","Missouri Ozark","CAOV","D","LIVE",12.07,1,2,"A",16,114.4,0.215510207,18.83490451,NA,12.5,130,"Y",1930,2014,84
"MOA","MOA017","Missouri Ozark","QUVE","D","LIVE",35.3,1,2,"A",17,978.7,0.77880625,7.957747155,NA,9.84,121,"Y",1925.5,2014,88.5
"MOA","MOA018","Missouri Ozark","CAOV","I","LIVE",14.52,1,2,"A",18,165.6,0.31187929,18.83490451,NA,11.35,107,"Y",1937,2014,77
"MOA","MOA019","Missouri Ozark","CALA","S","LIVE",11.71,1,2,"A",19,107.7,0.202846302,18.83490451,NA,4.66,103,"N",NA,2014,NA
"MOA","MOA007","Missouri Ozark","JUVI","S","LIVE",21.05,1,2,"A",7,348,0.276939063,7.957747155,NA,7.81,284,"Y",1959.5,2014,54.5
"MOA","MOA008","Missouri Ozark","CAOV","C","LIVE",27.07,1,2,"A",8,575.5,0.457990563,7.957747155,NA,11.2,223,"Y",1928.5,2014,85.5
"MOA","MOA022","Missouri Ozark","JUVI","I","LIVE",22.63,1,2,"A",22,402.2,0.320073063,7.957747155,NA,2.92,75,"Y",1949,2014,65
"MOA","MOA023","Missouri Ozark","JUVI","C","LIVE",16.48,1,2,"A",23,213.3,0.401760947,18.83490451,NA,6.46,71,"Y",1962,2014,52
"MOA","MOA024","Missouri Ozark","JUVI","C","LIVE",16.21,1,2,"A",24,206.4,0.38870429,18.83490451,NA,7.9,89,"Y",1936,2014,78
"MOA","MOA025","Missouri Ozark","CAOV","D","LIVE",26.92,1,2,"A",25,569.2,0.452929,7.957747155,NA,12.7,60,"Y",1927,2014,87
"MOA","MOA026","Missouri Ozark","CAOV","D","LIVE",18.51,1,2,"A",26,269.1,0.506834467,18.83490451,NA,12.85,59,"Y",1928,2014,86
"MOA","MOA027","Missouri Ozark","QURU","D","LIVE",40.4,1,2,"A",27,1281.9,1.0201,7.957747155,NA,17.24,30,"Y",1927,2014,87
"MOA","MOA028","Missouri Ozark","QURU","D","LIVE",31.88,1,2,"A",28,798.2,0.635209,7.957747155,NA,17.78,30,"Y",1927.5,2014,86.5
"MOA","MOA029","Missouri Ozark","QURU","D","LIVE",60.8,1,2,"A",29,2903.3,2.3104,7.957747155,NA,19.8,23,"Y",1934,2014,80
"MOA","MOA030","Missouri Ozark","CACO","I","LIVE",23.05,1,2,"A",30,417.3,0.332064063,7.957747155,NA,18.1,342,"Y",1926,2014,88
"MOA","MOA031","Missouri Ozark","CACO","C","LIVE",37.77,1,2,"A",31,1120.4,0.891608063,7.957747155,NA,18.07,325,"Y",NA,2014,NA
"MOA","MOA032","Missouri Ozark","JUVI","C","LIVE",26.8,1,2,"A",32,564.1,0.4489,7.957747155,NA,13.71,315,"Y",1947,2014,67
"MOA","MOA020","Missouri Ozark","CACO","C","LIVE",22.8,1,2,"A",20,408.3,0.3249,7.957747155,NA,10.25,45,"Y",1928.5,2014,85.5
"MOA","MOA021","Missouri Ozark","ULRU","S","LIVE",22.8,1,2,"A",21,408.3,0.3249,7.957747155,NA,2.86,40,"Y",1933,2014,81
"MOA","MOA035","Missouri Ozark","QUAL","D","LIVE",47.22,1,2,"A",35,1751.2,1.39358025,7.957747155,NA,14.22,228,NA,NA,2014,NA
"MOA","MOA036","Missouri Ozark","QUAL","C","LIVE",37.38,1,2,"A",36,1097.4,0.87329025,7.957747155,NA,16.6,188,"Y",1931.5,2014,82.5
"MOA","MOA037","Missouri Ozark","QUVE","SNAG","DEAD",29.71,1,0,"A",37,693.3,0.551677563,7.957747155,"Wasp Nest: No core",18.61,169,NA,NA,2014,NA
"MOA","MOA038","Missouri Ozark","CAOV","D","LIVE",27.11,1,0,"A",38,577.2,0.459345063,7.957747155,NA,19.94,135,NA,NA,2014,NA
"MOA","MOA039","Missouri Ozark","CAOV","C","LIVE",24.46,1,2,"A",39,469.9,0.37393225,7.957747155,NA,13.75,140,"Y",1926.5,2014,87.5
"MOA","MOA040","Missouri Ozark","QURU","D","LIVE",30.44,1,0,"A",40,727.7,0.579121,7.957747155,NA,19.51,98,NA,NA,2014,NA
"MOA","MOA041","Missouri Ozark","QURU","D","LIVE",33.46,1,0,"A",41,879.3,0.69973225,7.957747155,NA,18.82,94,NA,NA,2014,NA
"MOA","MOA042","Missouri Ozark","QURU","D","LIVE",28.81,1,0,"A",42,651.9,0.518760063,7.957747155,NA,19.88,93,NA,NA,2014,NA
"MOA","MOA043","Missouri Ozark","QUVE","SNAG","DEAD",40.72,1,2,"A",43,1302.3,1.036324,7.957747155,NA,19.52,73,"Y",NA,2014,NA
"MOA","MOA044","Missouri Ozark","QUVE","SNAG","DEAD",41.42,1,2,"A",44,1347.4,1.07226025,7.957747155,NA,19.31,72,"Y",NA,2014,NA
"MOA","MOA045","Missouri Ozark","QURU","D","LIVE",46.37,1,2,"A",45,1688.7,1.343860563,7.957747155,NA,17.21,50,"Y",1926.66666666667,2014,87.3333333333301
"MOA","MOA033","Missouri Ozark","QURU","SNAG","DEAD",40.72,1,2,"A",33,1302.3,1.036324,7.957747155,NA,14.87,280,"Y",1949.5,2014,64.5
"MOA","MOA034","Missouri Ozark","JUVI","S","LIVE",22.3,1,2,"A",34,390.6,0.31080625,7.957747155,NA,16.09,280,"Y",1949,2014,65
"MOB","MOB001","Missouri Ozark","CAOV","C","LIVE",23.61,1,0,"B",1,437.8,0.348395063,7.957747155,"tag: 189",12.32,205,NA,NA,2014,NA
"MOB","MOB002","Missouri Ozark","CAOV","C","LIVE",16.72,1,0,"B",2,219.6,0.413547929,18.83490451,"tag: 190",12.46,207,NA,NA,2014,NA
"MOB","MOB005","Missouri Ozark","CAOV","C","LIVE",26.95,1,0,"B",5,570.4,0.453939063,7.957747155,"tag: 155",10,165,NA,NA,2014,NA
"MOB","MOB006","Missouri Ozark","QUAL","C","LIVE",59.86,1,0,"B",6,2814.3,2.23951225,7.957747155,"tag: 158",10.99,142,NA,NA,2014,NA
"MOB","MOB007","Missouri Ozark","CATE","C","LIVE",25.4,1,2,"B",7,506.7,0.403225,7.957747155,NA,5.07,100,"Y",NA,2014,NA
"MOB","MOB008","Missouri Ozark","CACO","C","LIVE",28.3,1,2,"B",8,629,0.50055625,7.957747155,NA,5.17,76,"Y",1921,2014,93
"MOB","MOB009","Missouri Ozark","QUAL","C","LIVE",43.71,1,2,"B",9,1500.6,1.194102563,7.957747155,NA,6.59,74,"Y",NA,2014,NA
"MOB","MOB010","Missouri Ozark","FRAX","C","LIVE",29.7,1,2,"B",10,692.8,0.55130625,7.957747155,"was FRAM, now Frax",7.44,50,"Y",NA,2014,NA
"MOB","MOB011","Missouri Ozark","FRAX","C","LIVE",29.5,1,2,"B",11,683.5,0.54390625,7.957747155,"was FRAM, now Frax",7.81,52,"Y",NA,2014,NA
"MOB","MOB012","Missouri Ozark","FRAX","C","LIVE",33.9,1,2,"B",12,902.6,0.71825625,7.957747155,"was FRAM, now Frax",8.06,48,"Y",NA,2014,NA
"MOB","MOB013","Missouri Ozark","ACSA","S","LIVE",11.98,1,2,"B",13,112.7,0.212308284,18.83490451,NA,10.52,50,"Y",1962,2014,52
"MOB","MOB014","Missouri Ozark","CAOV","C","LIVE",30.3,1,2,"B",14,721.1,0.57380625,7.957747155,NA,11.97,59,"Y",NA,2014,NA
"MOB","MOB015","Missouri Ozark","CAOV","C","LIVE",23.6,1,2,"B",15,437.4,0.3481,7.957747155,NA,8.57,90,"Y",NA,2014,NA
"MOB","MOB003","Missouri Ozark","CAOV","C","LIVE",15.14,1,0,"B",3,180,0.339082249,18.83490451,"tag: 188",12.88,209,NA,NA,2014,NA
"MOB","MOB004","Missouri Ozark","CARYA","SNAG","DEAD",14.02,1,0,"B",4,154.4,0.290769822,18.83490451,"tag: 153",9.15,184,NA,NA,2014,NA
"MOB","MOB018","Missouri Ozark","CACO","C","LIVE",20.6,1,2,"B",18,333.3,0.265225,7.957747155,NA,12.48,309,NA,NA,2014,NA
"MOB","MOB019","Missouri Ozark","QUAL","C","LIVE",37.6,1,2,"B",19,1110.4,0.8836,7.957747155,"SPLIT STEM",9.69,273,"Y",NA,2014,NA
"MOB","MOB020","Missouri Ozark","QUAL","C","LIVE",30.9,1,2,"B",20,749.9,0.59675625,7.957747155,"SPLIT STEM",10.2,275,"Y",NA,2014,NA
"MOB","MOB021","Missouri Ozark","QUAL","C","LIVE",30.9,1,2,"B",21,749.9,0.59675625,7.957747155,NA,9.66,277,"Y",NA,2014,NA
"MOB","MOB022","Missouri Ozark","QUAL","SNAG","DEAD",13.7,1,2,"B",22,147.4,0.277647929,18.83490451,NA,10.03,254,"Y",NA,2014,NA
"MOB","MOB023","Missouri Ozark","QUAL","SNAG","DEAD",12.3,1,2,"B",23,118.8,0.223801775,18.83490451,NA,9.96,252,"Y",NA,2014,NA
"MOB","MOB024","Missouri Ozark","CARYA","SNAG","DEAD",10.7,1,2,"B",24,89.9,0.169363905,18.83490451,NA,8.05,234,"Y",NA,2014,NA
"MOB","MOB025","Missouri Ozark","JUVI","S","LIVE",15.9,1,0,"B",25,198.6,0.37397929,18.83490451,"tag: 43",9.76,229,NA,NA,2014,NA
"MOB","MOB026","Missouri Ozark","JUVI","S","LIVE",13.2,1,2,"B",26,136.8,0.257751479,18.83490451,NA,4.98,226,"Y",1955,2014,59
"MOB","MOB027","Missouri Ozark","JUVI","S","LIVE",11.6,1,2,"B",27,105.7,0.199053254,18.83490451,NA,2.97,244,"Y",1952,2014,62
"MOB","MOB028","Missouri Ozark","QUAL","C","LIVE",47,1,0,"B",28,1734.9,1.380625,7.957747155,"tag: 158",18.4,180,NA,NA,2014,NA
"MOB","MOB016","Missouri Ozark","CAOV","C","LIVE",22.6,1,2,"B",16,401.1,0.319225,7.957747155,"SPLIT STEM",8.8,6,"Y",NA,2014,NA
"MOB","MOB017","Missouri Ozark","CAOV","C","LIVE",15.2,1,2,"B",17,181.5,0.341775148,18.83490451,"SPLIT STEM",8.45,4,"N",NA,2014,NA
"MOB","MOB031","Missouri Ozark","QUMU","C","LIVE",20.2,1,2,"B",31,320.5,0.255025,7.957747155,NA,16.92,104,"Y",1917,2014,97
"MOB","MOB032","Missouri Ozark","QUMU","C","LIVE",21.3,1,2,"B",32,356.3,0.28355625,7.957747155,NA,16.97,106,"Y",NA,2014,NA
"MOB","MOB033","Missouri Ozark","QUAL","C","LIVE",43.7,1,2,"B",33,1499.9,1.19355625,7.957747155,NA,19.17,84,"Y",NA,2014,NA
"MOB","MOB034","Missouri Ozark","CAOV","C","LIVE",24.1,1,2,"B",34,456.2,0.36300625,7.957747155,NA,14.04,46,"Y",NA,2014,NA
"MOB","MOB035","Missouri Ozark","CATE","C","LIVE",29.5,1,2,"B",35,683.5,0.54390625,7.957747155,NA,17.55,36,"Y",NA,2014,NA
"MOB","MOB036","Missouri Ozark","CATE","C","LIVE",27,1,0,"B",36,572.6,0.455625,7.957747155,"tag: 119",19.31,8,NA,NA,2014,NA
"MOB","MOB037","Missouri Ozark","CATE","C","LIVE",30.2,1,0,"B",37,716.3,0.570025,7.957747155,"tag: 118",19.97,9,NA,NA,2014,NA
"MOB","MOB038","Missouri Ozark","JUVI","C","LIVE",27.9,1,0,"B",38,611.4,0.48650625,7.957747155,"tag: 123",16.05,322,NA,NA,2014,NA
"MOB","MOB039","Missouri Ozark","QUAL","C","LIVE",84.3,1,4,"B",39,5581.4,4.44155625,7.957747155,"Bulge.  Took 3/4 cores",16.08,290,"Y",NA,2014,NA
"MOB","MOB040","Missouri Ozark","JUVI","S","LIVE",22.8,1,2,"B",40,408.3,0.3249,7.957747155,NA,16.41,274,"Y",NA,2014,NA
"MOB","MOB041","Missouri Ozark","JUVI","S","LIVE",23,1,2,"B",41,415.5,0.330625,7.957747155,NA,18.29,250,"Y",NA,2014,NA
"MOB","MOB042","Missouri Ozark","JUVI","C","LIVE",29.8,1,2,"B",42,697.5,0.555025,7.957747155,"ask about bands",16.81,224,NA,NA,2014,NA
"MOB","MOB029","Missouri Ozark","QUAL","C","LIVE",32.4,1,0,"B",29,824.5,0.6561,7.957747155,"tag: 159",16.81,141,NA,NA,2014,NA
"MOB","MOB030","Missouri Ozark","QUAL","C","LIVE",34.9,1,0,"B",30,956.6,0.76125625,7.957747155,"tag: 38",19.54,136,NA,NA,2014,NA
"MOC","MOC003","Missouri Ozark","QUVE","C","LIVE",44.4,1,2,"C",3,1548.3,1.2321,7.957747155,"rotten, 2 partial cores",10.19,135,"Y",NA,2014,NA
"MOC","MOC004","Missouri Ozark","ACSA","S","LIVE",15.4,1,2,"C",4,186.3,0.350828402,18.83490451,NA,5.64,122,"Y",1966,2014,48
"MOC","MOC005","Missouri Ozark","CACO","C","LIVE",19.5,1,2,"C",5,298.6,0.5625,18.83490451,NA,9.57,116,"Y",NA,2014,NA
"MOC","MOC006","Missouri Ozark","CACO","S","LIVE",13.2,1,2,"C",6,136.8,0.257751479,18.83490451,NA,12.54,84,"Y",1935,2014,79
"MOC","MOC007","Missouri Ozark","CACO","S","LIVE",11.5,1,2,"C",7,103.9,0.195636095,18.83490451,NA,12.63,82,"N",NA,2014,NA
"MOC","MOC008","Missouri Ozark","QUVE","C","LIVE",42.9,1,2,"C",8,1445.5,1.15025625,7.957747155,NA,12.34,70,"Y",NA,2014,NA
"MOC","MOC009","Missouri Ozark","QUVE","C","LIVE",25.4,1,2,"C",9,506.7,0.403225,7.957747155,NA,11.15,70,"Y",NA,2014,NA
"MOC","MOC010","Missouri Ozark","CAOV","C","LIVE",29.6,1,2,"C",10,688.1,0.5476,7.957747155,NA,6.09,61,"Y",NA,2014,NA
"MOC","MOC011","Missouri Ozark","CAOV","SNAG","DEAD",14.2,1,2,"C",11,158.4,0.298284024,18.83490451,NA,2.66,62,"Y",1932,2014,82
"MOC","MOC012","Missouri Ozark","QURU","C","LIVE",24.9,1,2,"C",12,487,0.38750625,7.957747155,NA,9.72,315,"Y",1947,2014,67
"MOC","MOC013","Missouri Ozark","QUAL","C","LIVE",27.8,1,2,"C",13,607,0.483025,7.957747155,NA,9.59,310,"Y",NA,2014,NA
"MOC","MOC001","Missouri Ozark","ACSA","S","LIVE",15.49,1,2,"C",1,188.4,0.354940976,18.83490451,NA,11.27,146,"Y",1954,2014,60
"MOC","MOC002","Missouri Ozark","ACSA","S","LIVE",13.06,1,2,"C",2,134,0.252313018,18.83490451,NA,11.23,146,NA,NA,2014,NA
"MOC","MOC016","Missouri Ozark","QURU","C","LIVE",23.2,1,2,"C",16,422.7,0.3364,7.957747155,NA,6.12,290,"Y",NA,2014,NA
"MOC","MOC017","Missouri Ozark","FRAX","I","LIVE",12.8,1,2,"C",17,128.7,0.242366864,18.83490451,"was FRAM, now Frax",5.41,250,"N",NA,2014,NA
"MOC","MOC018","Missouri Ozark","CATE","I","LIVE",18.5,1,2,"C",18,268.8,0.506286982,18.83490451,NA,3.72,240,"Y",NA,2014,NA
"MOC","MOC019","Missouri Ozark","CARYA","SNAG","DEAD",10.1,1,2,"C",19,80.1,0.150902367,18.83490451,NA,10.07,240,"Y",NA,2014,NA
"MOC","MOC020","Missouri Ozark","QUAL","D","LIVE",52.2,1,2,"C",20,2140.1,1.703025,7.957747155,NA,8.88,230,"Y",NA,2014,NA
"MOC","MOC021","Missouri Ozark","ULRU","S","LIVE",11.1,1,2,"C",21,96.8,0.182263314,18.83490451,NA,8.24,215,"Y",NA,2014,NA
"MOC","MOC022","Missouri Ozark","ACSA","S","LIVE",11.1,1,2,"C",22,96.8,0.182263314,18.83490451,NA,10.1,210,"N",NA,2014,NA
"MOC","MOC023","Missouri Ozark","QUVE","SNAG","DEAD",27.5,1,2,"C",23,594,0.47265625,7.957747155,NA,5.71,160,NA,NA,2014,NA
"MOC","MOC024","Missouri Ozark","QUVE","D","LIVE",49.4,1,2,"C",24,1916.7,1.525225,7.957747155,NA,5.02,153,"Y",NA,2014,NA
"MOC","MOC025","Missouri Ozark","CATE","S","LIVE",11.1,1,2,"C",25,96.8,0.182263314,18.83490451,NA,5.15,145,"Y",1935,2014,79
"MOC","MOC026","Missouri Ozark","ACSA","S","LIVE",12.7,1,2,"C",26,126.7,0.238594675,18.83490451,NA,3.46,153,"Y",1964,2014,50
"MOC","MOC014","Missouri Ozark","QUVE","SNAG","DEAD",39.7,1,2,"C",14,1237.9,0.98505625,7.957747155,NA,7.84,309,"Y",NA,2014,NA
"MOC","MOC015","Missouri Ozark","QUAL","I","LIVE",31.7,1,2,"C",15,789.2,0.62805625,7.957747155,NA,7.98,300,"Y",NA,2014,NA
"MOC","MOC029","Missouri Ozark","CARYA","SNAG","DEAD",23.85,1,0,"C",29,446.8,0.355514063,7.957747155,NA,14.52,105,NA,NA,2014,NA
"MOC","MOC030","Missouri Ozark","ACSA","I","LIVE",21.6,1,2,"C",30,366.4,0.2916,7.957747155,NA,19.35,118,"Y",NA,2014,NA
"MOC","MOC031","Missouri Ozark","FRAX","C","LIVE",25.3,1,2,"C",31,502.7,0.40005625,7.957747155,"was FRAM, now Frax",17.77,90,"Y",NA,2014,NA
"MOC","MOC032","Missouri Ozark","CATE","C","LIVE",26.1,1,2,"C",32,535,0.42575625,7.957747155,NA,15.64,85,"Y",NA,2014,NA
"MOC","MOC033","Missouri Ozark","CAOV","C","LIVE",36.9,1,2,"C",33,1069.4,0.85100625,7.957747155,NA,17.13,63,"Y",NA,2014,NA
"MOC","MOC034","Missouri Ozark","CAOV","SNAG","DEAD",23.2,1,1,"C",34,422.7,0.3364,7.957747155,NA,16.77,55,NA,NA,2014,NA
"MOC","MOC035","Missouri Ozark","QUVE","C","LIVE",33.1,1,2,"C",35,860.5,0.68475625,7.957747155,NA,19.86,46,"Y",NA,2014,NA
"MOC","MOC036","Missouri Ozark","JUVI","C","LIVE",32.5,1,2,"C",36,829.6,0.66015625,7.957747155,NA,15.59,15,"Y",NA,2014,NA
"MOC","MOC037","Missouri Ozark","CAOV","S","LIVE",22,1,2,"C",37,380.1,0.3025,7.957747155,NA,13.8,348,"Y",NA,2014,NA
"MOC","MOC038","Missouri Ozark","QUAL","C","LIVE",31.1,1,2,"C",38,759.6,0.60450625,7.957747155,NA,16.8,325,"Y",NA,2014,NA
"MOC","MOC039","Missouri Ozark","QUVE","SNAG","DEAD",39.9,1,2,"C",39,1250.4,0.99500625,7.957747155,NA,18.79,325,"Y",NA,2014,NA
"MOC","MOC040","Missouri Ozark","QUVE","SNAG","DEAD",48.3,1,2,"C",40,1832.2,1.45805625,7.957747155,NA,19.95,322,NA,NA,2014,NA
"MOC","MOC041","Missouri Ozark","QUAL","C","LIVE",33.9,1,0,"C",41,902.6,0.71825625,7.957747155,"tag: 88",19.58,303,NA,NA,2014,NA
"MOC","MOC042","Missouri Ozark","QUAL","C","LIVE",28.7,1,0,"C",42,646.9,0.51480625,7.957747155,"tag: 87",19.68,302,NA,NA,2014,NA
"MOC","MOC043","Missouri Ozark","QUAL","C","LIVE",26.1,1,0,"C",43,535,0.42575625,7.957747155,"tag: 96",19.97,270,NA,NA,2014,NA
"MOC","MOC044","Missouri Ozark","QUAL","C","LIVE",29.7,1,0,"C",44,692.8,0.55130625,7.957747155,"tag:95",18.14,270,NA,NA,2014,NA
"MOC","MOC045","Missouri Ozark","QUAL","C","LIVE",28.6,1,0,"C",45,642.4,0.511225,7.957747155,"tag: 3491",14.72,268,NA,NA,2014,NA
"MOC","MOC046","Missouri Ozark","QUAL","C","LIVE",26.6,1,0,"C",46,555.7,0.442225,7.957747155,"tag: 3492",14.17,265,NA,NA,2014,NA
"MOC","MOC047","Missouri Ozark","QUAL","SNAG","DEAD",34.5,1,2,"C",47,934.8,0.74390625,7.957747155,NA,15.81,220,"Y",NA,2014,NA
"MOC","MOC048","Missouri Ozark","QUAL","C","LIVE",47.4,1,2,"C",48,1764.6,1.404225,7.957747155,NA,18.21,215,"Y",NA,2014,NA
"MOC","MOC049","Missouri Ozark","QUAL","C","LIVE",49.6,1,2,"C",49,1932.2,1.5376,7.957747155,NA,17.62,180,"Y",NA,2014,NA
"MOC","MOC027","Missouri Ozark","CARYA","SNAG","DEAD",26.3,1,2,"C",27,543.3,0.43230625,7.957747155,NA,15.16,125,NA,NA,2014,NA
"MOC","MOC028","Missouri Ozark","CACO","C","LIVE",28.3,1,2,"C",28,629,0.50055625,7.957747155,NA,15.02,112,"Y",NA,2014,NA
"NCC","NCC003","North Carolina Coas","PITA","C","LIVE",45.9,1,2,"C",3,1654.7,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC004","North Carolina Coas","PITA","C","LIVE",43.1,1,2,"C",4,1459,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC001","North Carolina Coas","PITA","C","LIVE",37.7,1,2,"C",1,1116.3,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC002","North Carolina Coas","PITA","C","LIVE",37.8,1,2,"C",2,1122.2,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC007","North Carolina Coas","PITA","C","LIVE",38.9,1,2,"C",7,1188.5,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC008","North Carolina Coas","PITA","C","LIVE",45.5,1,2,"C",8,1626,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC009","North Carolina Coas","PITA","C","LIVE",50.2,1,2,"C",9,1979.2,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC010","North Carolina Coas","PITA","C","LIVE",32.5,1,2,"C",10,829.6,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC011","North Carolina Coas","PITA","C","LIVE",42.5,1,2,"C",11,1418.6,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC012","North Carolina Coas","PITA","C","LIVE",44,1,2,"C",12,1520.5,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC013","North Carolina Coas","PITA","C","LIVE",38.9,1,2,"C",13,1188.5,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC014","North Carolina Coas","PITA","C","LIVE",42.8,1,2,"C",14,1438.7,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC015","North Carolina Coas","PITA","C","LIVE",42.6,1,2,"C",15,1425.3,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC016","North Carolina Coas","PITA","C","LIVE",29.9,1,2,"C",16,702.2,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC017","North Carolina Coas","PITA","C","LIVE",42,1,2,"C",17,1385.4,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC005","North Carolina Coas","PITA","C","LIVE",44,1,2,"C",5,1520.5,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC006","North Carolina Coas","PITA","C","LIVE",38,1,2,"C",6,1134.1,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC020","North Carolina Coas","PITA","C","LIVE",35.8,1,2,"C",20,1006.6,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC019","North Carolina Coas","PITA","C","LIVE",49.1,1,2,"C",19,1893.4,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NCC","NCC018","North Carolina Coas","PITA","C","LIVE",43.5,1,2,"C",18,1486.2,NA,NA,NA,NA,NA,NA,NA,2014,NA
"NWB","NWB113","Niwot","PICO","C","LIVE",28.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"Y",1821,2013,192
"NWB","NWB114","Niwot","PICO","C","LIVE",13,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"Y",1795,2013,218
"NWB","NWB121","Niwot","ABLA","C","LIVE",13.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"Y",1916,2013,97
"NWB","NWB112","Niwot","PIEN","C","LIVE",11,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"Y",1931,2013,82
"NWB","NWB123","Niwot","ABLA","C","LIVE",12.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"Y",1927,2013,86
"NWB","NWB124","Niwot","PIEN","C","LIVE",13.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"N",NA,2013,NA
"NWB","NWB131","Niwot","ABLA","C","LIVE",9.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,"Y",1914,2013,99
